timestamp,feed_grade_pct,spiral_speed_rpm,wash_water_m3h,feed_density_pct_solids,spiral_concentrate_grade_pct,spiral_tailings_grade_pct,spiral_recovery,magnetic_intensity_t,belt_speed_ms,final_concentrate_grade_pct,overall_recovery,ore_type
2022-05-04 10:00:00,21.11,185.0,1.44,22.5,48.0,0.87,0.9,1.38,1.13,48.0,0.69,oxide
2022-05-04 12:00:00,27.92,200.0,0.96,24.5,48.0,0.89,0.9,1.4,1.04,48.0,0.771,silicate
2022-05-04 14:00:00,52.0,198.0,1.33,15.7,48.0,2.0,0.709,1.32,0.85,48.0,0.536,oxide
2022-05-04 16:00:00,52.0,202.0,1.05,16.8,48.0,1.76,0.718,1.13,1.0,48.0,0.514,oxide
2022-05-04 18:00:00,52.0,210.0,1.38,15.8,48.0,2.32,0.697,0.91,1.03,48.0,0.467,oxide
2022-05-04 20:00:00,45.21,190.0,1.0,21.7,48.0,2.47,0.779,1.32,1.15,48.0,0.654,carbonate
2022-05-04 22:00:00,50.14,200.0,1.1,18.3,48.0,1.87,0.738,1.16,1.0,48.0,0.533,oxide
2022-05-05 00:00:00,25.81,203.0,1.43,16.4,48.0,3.15,0.9,0.92,1.0,48.0,0.674,carbonate
2022-05-05 02:00:00,52.0,199.0,1.37,22.4,48.0,1.04,0.745,1.32,1.02,48.0,0.562,oxide
2022-05-05 04:00:00,40.56,199.0,1.01,24.2,48.0,2.58,0.846,1.06,0.84,48.0,0.66,carbonate
2022-05-05 06:00:00,30.23,195.0,0.96,16.7,48.0,1.06,0.9,0.85,1.15,48.0,0.658,silicate
2022-05-05 08:00:00,43.75,204.0,1.0,16.6,48.0,2.37,0.806,1.15,0.97,48.0,0.58,oxide
2022-05-05 10:00:00,29.14,199.0,1.12,16.9,48.0,1.68,0.9,1.07,1.13,48.0,0.633,oxide
2022-05-05 12:00:00,52.0,198.0,1.25,18.3,48.0,2.19,0.702,1.3,1.02,48.0,0.586,carbonate
2022-05-05 14:00:00,35.61,212.0,0.92,20.7,48.0,0.71,0.9,0.81,1.08,48.0,0.586,oxide
2022-05-05 16:00:00,47.52,215.0,1.0,18.0,48.0,1.16,0.806,0.92,0.91,48.0,0.603,carbonate
2022-05-05 18:00:00,36.19,197.0,1.44,17.1,48.0,3.07,0.888,1.25,1.08,48.0,0.657,oxide
2022-05-05 20:00:00,47.09,209.0,1.48,15.6,48.0,2.75,0.74,1.39,0.83,48.0,0.632,silicate
2022-05-05 22:00:00,41.6,216.0,1.31,16.8,48.0,2.0,0.863,1.05,0.88,48.0,0.671,carbonate
2022-05-06 00:00:00,52.0,181.0,0.92,15.7,48.0,4.44,0.617,0.97,1.12,48.0,0.469,carbonate
2022-05-06 02:00:00,44.29,181.0,1.24,17.3,48.0,2.19,0.807,1.05,1.06,48.0,0.627,carbonate
2022-05-06 04:00:00,45.75,199.0,0.8,16.0,48.0,3.09,0.741,1.25,0.88,48.0,0.549,oxide
2022-05-06 06:00:00,19.52,206.0,1.23,16.7,48.0,1.1,0.9,1.27,0.96,48.0,0.67,oxide
2022-05-06 08:00:00,52.0,183.0,1.48,16.5,48.0,3.86,0.639,1.39,1.08,48.0,0.547,silicate
2022-05-06 10:00:00,31.83,184.0,1.41,20.5,48.0,2.68,0.9,1.04,1.05,48.0,0.698,carbonate
2022-05-06 12:00:00,28.07,192.0,1.23,20.4,48.0,2.1,0.9,1.48,0.94,48.0,0.787,carbonate
2022-05-06 14:00:00,28.91,196.0,0.89,19.9,48.0,1.16,0.9,1.41,1.17,48.0,0.695,oxide
2022-05-06 16:00:00,52.0,195.0,0.86,23.8,48.0,2.4,0.694,1.04,1.06,48.0,0.485,oxide
2022-05-06 18:00:00,35.19,205.0,0.96,23.2,48.0,3.38,0.881,1.19,0.82,48.0,0.714,carbonate
2022-05-06 20:00:00,31.27,207.0,1.28,24.2,48.0,2.22,0.9,1.28,0.99,48.0,0.673,oxide
2022-05-06 22:00:00,52.0,217.0,0.91,20.0,48.0,3.03,0.67,1.32,1.02,48.0,0.563,carbonate
2022-05-07 00:00:00,34.99,195.0,1.41,23.3,48.0,2.21,0.9,1.21,1.03,48.0,0.732,carbonate
2022-05-07 02:00:00,52.0,182.0,1.04,21.8,48.0,1.97,0.71,0.91,0.98,48.0,0.529,carbonate
2022-05-07 04:00:00,42.07,182.0,1.3,21.4,48.0,2.64,0.817,1.36,0.94,48.0,0.693,carbonate
2022-05-07 06:00:00,37.12,207.0,1.49,22.1,48.0,4.08,0.797,0.97,0.87,48.0,0.605,carbonate
2022-05-07 08:00:00,28.77,219.0,1.33,20.6,48.0,3.01,0.9,1.4,0.91,48.0,0.772,carbonate
2022-05-07 10:00:00,52.0,193.0,0.91,22.9,48.0,1.07,0.744,1.24,0.9,48.0,0.611,carbonate
2022-05-07 12:00:00,31.71,183.0,1.17,20.4,48.0,3.63,0.9,1.38,1.05,48.0,0.767,silicate
2022-05-07 14:00:00,45.14,207.0,1.02,16.3,48.0,2.24,0.792,1.37,0.98,48.0,0.674,silicate
2022-05-07 16:00:00,35.71,180.0,0.99,17.8,48.0,1.06,0.9,1.47,0.82,48.0,0.707,oxide
2022-05-07 18:00:00,39.09,198.0,0.98,24.4,48.0,1.67,0.9,1.17,0.82,48.0,0.652,oxide
2022-05-07 20:00:00,52.0,203.0,0.95,21.7,48.0,1.04,0.745,1.13,0.98,48.0,0.533,oxide
2022-05-07 22:00:00,38.64,198.0,1.39,15.6,48.0,1.13,0.9,1.36,0.83,48.0,0.763,silicate
2022-05-08 00:00:00,52.0,210.0,1.4,20.9,48.0,2.6,0.687,0.86,1.19,48.0,0.453,oxide
2022-05-08 02:00:00,36.95,217.0,1.4,19.9,48.0,2.13,0.9,1.27,0.93,48.0,0.745,carbonate
2022-05-08 04:00:00,35.4,201.0,0.82,16.6,48.0,3.11,0.9,1.32,0.86,48.0,0.678,oxide
2022-05-08 06:00:00,47.22,211.0,1.27,24.2,48.0,2.97,0.728,1.48,0.85,48.0,0.574,oxide
2022-05-08 08:00:00,22.76,181.0,1.27,18.5,48.0,2.16,0.9,0.99,0.87,48.0,0.618,oxide
2022-05-08 10:00:00,34.9,189.0,1.28,21.4,48.0,1.87,0.9,0.86,0.91,48.0,0.66,carbonate
2022-05-08 12:00:00,52.0,219.0,1.0,16.9,48.0,1.37,0.733,1.46,0.87,48.0,0.575,oxide
2022-05-08 14:00:00,52.0,188.0,0.93,24.3,48.0,1.9,0.713,1.41,0.91,48.0,0.613,silicate
2022-05-08 16:00:00,51.5,203.0,1.17,22.2,48.0,5.52,0.58,0.92,1.04,48.0,0.391,oxide
2022-05-08 18:00:00,25.25,203.0,1.15,21.2,48.0,1.65,0.9,1.0,0.93,48.0,0.621,oxide
2022-05-08 20:00:00,43.23,209.0,1.29,19.0,48.0,1.79,0.846,1.03,0.82,48.0,0.654,carbonate
2022-05-08 22:00:00,41.82,202.0,1.06,18.9,48.0,0.84,0.9,0.87,0.89,48.0,0.662,carbonate
2022-05-09 00:00:00,33.8,192.0,0.88,16.2,48.0,3.44,0.9,1.34,0.9,48.0,0.683,oxide
2022-05-09 02:00:00,41.94,181.0,0.96,22.1,48.0,2.95,0.802,1.23,0.82,48.0,0.655,carbonate
2022-05-09 04:00:00,24.29,205.0,0.95,17.7,48.0,1.05,0.9,1.49,1.12,48.0,0.71,oxide
2022-05-09 06:00:00,52.0,203.0,1.0,17.4,48.0,1.21,0.739,1.13,1.02,48.0,0.529,oxide
2022-05-09 08:00:00,21.53,197.0,1.36,17.0,48.0,1.83,0.9,1.09,1.18,48.0,0.637,oxide
2022-05-09 10:00:00,51.09,206.0,1.0,15.0,48.0,2.12,0.716,1.01,1.14,48.0,0.494,oxide
2022-05-09 12:00:00,52.0,185.0,0.99,22.2,48.0,2.97,0.673,0.96,1.0,48.0,0.458,oxide
2022-05-09 14:00:00,52.0,190.0,0.97,16.2,48.0,1.04,0.745,1.26,1.14,48.0,0.554,oxide
2022-05-09 16:00:00,43.68,211.0,1.29,21.2,48.0,2.59,0.795,1.12,0.83,48.0,0.632,carbonate
2022-05-09 18:00:00,21.7,186.0,0.96,22.6,48.0,2.06,0.9,1.05,1.07,48.0,0.7,carbonate
2022-05-09 20:00:00,34.63,214.0,1.21,17.7,48.0,2.15,0.9,0.87,0.92,48.0,0.597,oxide
2022-05-09 22:00:00,36.77,195.0,1.28,16.1,48.0,2.28,0.9,0.83,0.89,48.0,0.588,oxide
2022-05-10 00:00:00,26.11,219.0,1.2,16.2,48.0,1.9,0.9,0.97,0.99,48.0,0.683,silicate
2022-05-10 02:00:00,28.73,197.0,1.46,22.6,48.0,2.48,0.9,1.02,1.0,48.0,0.624,oxide
2022-05-10 04:00:00,22.27,187.0,0.88,23.7,48.0,1.4,0.9,1.09,1.13,48.0,0.708,silicate
2022-05-10 06:00:00,40.94,202.0,1.37,21.5,48.0,0.82,0.9,1.37,0.94,48.0,0.69,oxide
2022-05-10 08:00:00,52.0,182.0,1.17,16.9,48.0,4.2,0.626,1.31,1.18,48.0,0.472,oxide
2022-05-10 10:00:00,32.9,201.0,0.96,15.3,48.0,2.89,0.9,1.36,0.87,48.0,0.686,oxide
2022-05-10 12:00:00,52.0,203.0,1.06,22.6,48.0,1.09,0.744,1.15,0.96,48.0,0.535,oxide
2022-05-10 14:00:00,31.4,215.0,1.42,16.5,48.0,0.74,0.9,1.23,0.95,48.0,0.662,oxide
2022-05-10 16:00:00,48.89,190.0,1.26,17.4,48.0,2.35,0.734,1.22,1.14,48.0,0.538,oxide
2022-05-10 18:00:00,31.3,198.0,1.06,24.4,48.0,2.6,0.9,1.02,1.2,48.0,0.624,oxide
2022-05-10 20:00:00,40.25,202.0,0.98,15.3,48.0,1.41,0.9,1.36,0.94,48.0,0.686,oxide
2022-05-10 22:00:00,52.0,192.0,1.47,19.7,48.0,1.77,0.718,0.93,1.01,48.0,0.539,carbonate
2022-05-11 00:00:00,24.55,189.0,1.27,18.9,48.0,1.73,0.9,1.45,1.18,48.0,0.704,oxide
2022-05-11 02:00:00,27.48,181.0,1.48,16.0,48.0,1.69,0.9,1.01,0.91,48.0,0.622,oxide
2022-05-11 04:00:00,52.0,209.0,1.06,23.2,48.0,1.82,0.716,1.15,0.9,48.0,0.516,oxide
2022-05-11 06:00:00,45.35,201.0,0.91,21.0,48.0,1.96,0.802,1.49,0.85,48.0,0.704,carbonate
2022-05-11 08:00:00,52.0,205.0,1.24,20.6,48.0,2.75,0.681,0.88,0.93,48.0,0.453,oxide
2022-05-11 10:00:00,40.88,187.0,0.92,24.6,48.0,1.03,0.9,1.02,1.04,48.0,0.693,carbonate
2022-05-11 12:00:00,31.86,188.0,0.94,16.4,48.0,0.64,0.9,1.44,0.8,48.0,0.702,oxide
2022-05-11 14:00:00,31.75,210.0,0.92,18.3,48.0,3.95,0.885,1.01,0.89,48.0,0.68,carbonate
2022-05-11 16:00:00,29.01,211.0,1.04,19.6,48.0,1.72,0.9,1.38,1.11,48.0,0.69,oxide
2022-05-11 18:00:00,52.0,217.0,1.01,21.1,48.0,2.65,0.685,1.21,1.01,48.0,0.502,oxide
2022-05-11 20:00:00,31.35,194.0,0.93,22.4,48.0,1.83,0.9,1.04,1.05,48.0,0.698,silicate
2022-05-11 22:00:00,52.0,205.0,1.15,17.6,48.0,1.81,0.716,1.36,1.11,48.0,0.607,silicate
2022-05-12 00:00:00,29.56,194.0,0.9,15.5,48.0,3.09,0.9,0.98,0.86,48.0,0.685,carbonate
2022-05-12 02:00:00,20.92,202.0,1.21,15.6,48.0,1.7,0.9,1.26,0.98,48.0,0.742,carbonate
2022-05-12 04:00:00,32.85,208.0,1.44,21.3,48.0,1.75,0.9,1.23,1.15,48.0,0.663,oxide
2022-05-12 06:00:00,52.0,217.0,1.12,19.0,48.0,1.04,0.745,1.32,0.84,48.0,0.625,silicate
2022-05-12 08:00:00,52.0,214.0,1.35,16.7,48.0,3.25,0.662,0.92,1.19,48.0,0.494,carbonate
2022-05-12 10:00:00,43.7,207.0,1.11,21.4,48.0,2.68,0.791,1.3,1.03,48.0,0.594,oxide
2022-05-12 12:00:00,43.96,181.0,0.88,21.5,48.0,1.86,0.83,1.35,1.05,48.0,0.702,silicate
2022-05-12 14:00:00,52.0,183.0,1.23,22.6,48.0,2.96,0.673,1.29,0.8,48.0,0.504,oxide
2022-05-12 16:00:00,43.46,182.0,0.86,19.1,48.0,3.44,0.753,1.45,0.85,48.0,0.655,carbonate
2022-05-12 18:00:00,38.68,214.0,1.23,17.1,48.0,1.85,0.9,1.17,1.2,48.0,0.651,oxide
2022-05-12 20:00:00,52.0,184.0,1.08,19.5,48.0,1.82,0.716,1.38,1.18,48.0,0.549,oxide
2022-05-12 22:00:00,48.02,220.0,1.06,15.5,48.0,1.8,0.77,0.89,0.93,48.0,0.514,oxide
2022-05-13 00:00:00,38.27,192.0,1.33,18.7,48.0,1.5,0.9,1.03,1.2,48.0,0.696,carbonate
2022-05-13 02:00:00,42.47,215.0,0.99,17.3,48.0,2.92,0.796,1.21,0.84,48.0,0.583,oxide
2022-05-13 04:00:00,33.38,204.0,1.46,21.2,48.0,1.75,0.9,1.13,0.82,48.0,0.717,carbonate
2022-05-13 06:00:00,52.0,215.0,1.25,21.3,48.0,3.18,0.664,1.16,0.96,48.0,0.48,oxide
2022-05-13 08:00:00,52.0,198.0,1.2,19.4,48.0,2.0,0.709,1.45,0.96,48.0,0.555,oxide
2022-05-13 10:00:00,33.44,219.0,1.4,16.6,48.0,3.25,0.9,1.31,0.83,48.0,0.678,oxide
2022-05-13 12:00:00,44.84,198.0,1.26,23.2,48.0,1.83,0.817,1.45,0.89,48.0,0.639,oxide
2022-05-13 14:00:00,32.49,186.0,0.82,19.5,48.0,2.75,0.9,1.13,0.85,48.0,0.643,oxide
2022-05-13 16:00:00,30.97,207.0,0.99,19.1,48.0,1.87,0.9,1.21,0.84,48.0,0.66,oxide
2022-05-13 18:00:00,43.12,183.0,1.07,17.4,48.0,3.13,0.775,0.94,1.16,48.0,0.525,oxide
2022-05-13 20:00:00,52.0,196.0,1.43,16.9,48.0,2.13,0.704,0.93,1.02,48.0,0.528,carbonate
2022-05-13 22:00:00,28.69,218.0,1.27,15.9,48.0,3.03,0.9,1.0,1.03,48.0,0.621,oxide
2022-05-14 00:00:00,25.64,199.0,0.94,17.6,48.0,1.43,0.9,1.49,0.89,48.0,0.789,carbonate
2022-05-14 02:00:00,48.23,199.0,1.42,18.7,48.0,2.14,0.752,0.94,0.92,48.0,0.509,oxide
2022-05-14 04:00:00,27.59,209.0,1.19,15.9,48.0,2.1,0.9,1.07,1.08,48.0,0.634,oxide
2022-05-14 06:00:00,34.73,214.0,0.94,22.7,48.0,2.42,0.9,1.14,1.05,48.0,0.646,oxide
2022-05-14 08:00:00,43.25,191.0,1.31,20.9,48.0,3.5,0.753,1.41,1.01,48.0,0.582,oxide
2022-05-14 10:00:00,41.13,205.0,0.83,19.2,48.0,2.59,0.836,0.88,0.91,48.0,0.616,silicate
2022-05-14 12:00:00,26.79,183.0,1.16,20.4,48.0,2.64,0.9,1.41,1.1,48.0,0.696,oxide
2022-05-14 14:00:00,42.26,195.0,0.93,24.4,48.0,1.75,0.866,1.2,0.85,48.0,0.633,oxide
2022-05-14 16:00:00,52.0,197.0,1.34,22.0,48.0,1.04,0.745,1.3,0.92,48.0,0.56,oxide
2022-05-14 18:00:00,40.7,181.0,0.86,21.0,48.0,2.6,0.842,1.15,1.15,48.0,0.606,oxide
2022-05-14 20:00:00,31.05,213.0,1.38,22.6,48.0,2.61,0.9,0.82,1.08,48.0,0.587,oxide
2022-05-14 22:00:00,30.03,218.0,1.22,15.2,48.0,2.93,0.9,1.36,1.08,48.0,0.688,oxide
2022-05-15 00:00:00,52.0,202.0,1.28,20.3,48.0,1.93,0.712,1.15,0.87,48.0,0.513,oxide
2022-05-15 02:00:00,21.46,213.0,1.44,16.9,48.0,1.92,0.9,1.17,0.9,48.0,0.652,oxide
2022-05-15 04:00:00,52.0,195.0,1.09,20.8,48.0,2.82,0.678,1.24,0.98,48.0,0.501,oxide
2022-05-15 06:00:00,47.86,193.0,0.94,22.4,48.0,3.01,0.718,1.11,0.85,48.0,0.511,oxide
2022-05-15 08:00:00,42.27,201.0,1.44,19.0,48.0,2.38,0.829,1.2,1.04,48.0,0.605,oxide
2022-05-15 10:00:00,52.0,212.0,1.1,17.1,48.0,3.69,0.646,1.33,1.15,48.0,0.488,oxide
2022-05-15 12:00:00,31.45,197.0,0.91,15.5,48.0,1.42,0.9,0.89,0.96,48.0,0.667,carbonate
2022-05-15 14:00:00,37.88,198.0,1.21,16.8,48.0,3.34,0.839,1.25,1.07,48.0,0.69,carbonate
2022-05-15 16:00:00,17.4,183.0,0.8,17.6,48.0,1.31,0.9,1.11,0.89,48.0,0.64,oxide
2022-05-15 18:00:00,41.75,195.0,1.07,20.9,48.0,1.53,0.888,1.37,1.09,48.0,0.68,oxide
2022-05-15 20:00:00,24.07,180.0,1.0,22.3,48.0,2.29,0.9,1.3,0.92,48.0,0.752,carbonate
2022-05-15 22:00:00,33.51,211.0,1.12,21.8,48.0,1.11,0.9,0.93,1.09,48.0,0.608,oxide
2022-05-16 00:00:00,52.0,219.0,0.88,18.3,48.0,3.54,0.651,1.11,1.11,48.0,0.463,oxide
2022-05-16 02:00:00,44.94,186.0,1.22,18.6,48.0,0.9,0.862,0.85,0.86,48.0,0.568,oxide
2022-05-16 04:00:00,52.0,209.0,1.22,23.6,48.0,3.46,0.654,0.91,0.85,48.0,0.439,oxide
2022-05-16 06:00:00,31.72,197.0,1.34,18.9,48.0,2.07,0.9,1.18,0.87,48.0,0.726,carbonate
2022-05-16 08:00:00,49.32,211.0,1.47,21.6,48.0,1.72,0.755,0.84,1.14,48.0,0.551,carbonate
2022-05-16 10:00:00,39.8,217.0,1.03,18.7,48.0,1.92,0.9,0.81,1.02,48.0,0.586,oxide
2022-05-16 12:00:00,39.06,185.0,1.15,24.6,48.0,2.69,0.865,1.39,1.04,48.0,0.666,oxide
2022-05-16 14:00:00,35.12,192.0,1.36,19.9,48.0,3.77,0.85,0.88,1.08,48.0,0.565,oxide
2022-05-16 16:00:00,37.9,192.0,1.42,21.0,48.0,3.85,0.803,1.22,1.04,48.0,0.59,oxide
2022-05-16 18:00:00,34.35,184.0,1.28,20.8,48.0,2.6,0.9,1.13,1.12,48.0,0.645,oxide
2022-05-16 20:00:00,26.23,207.0,1.28,23.4,48.0,0.8,0.9,1.41,0.92,48.0,0.696,oxide
2022-05-16 22:00:00,29.4,219.0,1.04,16.2,48.0,1.96,0.9,1.23,0.87,48.0,0.663,oxide
2022-05-17 00:00:00,42.41,183.0,1.09,24.6,48.0,2.25,0.834,0.95,0.83,48.0,0.566,oxide
2022-05-17 02:00:00,33.49,206.0,1.38,17.3,48.0,2.35,0.9,1.09,0.84,48.0,0.637,oxide
2022-05-17 04:00:00,52.0,199.0,0.98,17.9,48.0,1.49,0.728,1.02,0.96,48.0,0.504,oxide
2022-05-17 06:00:00,52.0,204.0,1.1,20.8,48.0,1.04,0.745,1.2,1.17,48.0,0.544,oxide
2022-05-17 08:00:00,31.72,213.0,1.45,16.2,48.0,1.75,0.9,1.49,0.98,48.0,0.79,silicate
2022-05-17 10:00:00,38.04,191.0,1.32,21.6,48.0,2.36,0.9,1.08,1.02,48.0,0.706,carbonate
2022-05-17 12:00:00,33.72,183.0,1.01,21.2,48.0,2.71,0.9,0.84,0.96,48.0,0.657,carbonate
2022-05-17 14:00:00,52.0,199.0,1.08,19.7,48.0,3.53,0.652,1.17,0.96,48.0,0.471,oxide
2022-05-17 16:00:00,32.73,188.0,0.99,21.2,48.0,2.02,0.9,1.25,1.19,48.0,0.741,carbonate
2022-05-17 18:00:00,32.31,193.0,1.09,15.5,48.0,2.41,0.9,0.97,1.08,48.0,0.614,oxide
2022-05-17 20:00:00,41.94,197.0,1.01,23.5,48.0,0.84,0.9,1.19,0.97,48.0,0.729,carbonate
2022-05-17 22:00:00,40.23,214.0,0.83,21.8,48.0,1.64,0.9,1.05,0.97,48.0,0.699,carbonate
2022-05-18 00:00:00,42.78,206.0,1.4,22.2,48.0,1.93,0.846,0.93,1.0,48.0,0.571,oxide
2022-05-18 02:00:00,40.88,193.0,1.36,16.5,48.0,1.72,0.893,0.88,1.06,48.0,0.659,silicate
2022-05-18 04:00:00,31.63,183.0,1.41,18.5,48.0,2.1,0.9,0.93,0.98,48.0,0.607,oxide
2022-05-18 06:00:00,33.95,218.0,1.15,18.9,48.0,2.69,0.9,1.36,1.17,48.0,0.687,oxide
2022-05-18 08:00:00,52.0,180.0,1.14,21.3,48.0,2.56,0.688,1.41,0.85,48.0,0.532,oxide
2022-05-18 10:00:00,52.0,208.0,0.9,16.0,48.0,1.66,0.722,1.33,0.92,48.0,0.608,carbonate
2022-05-18 12:00:00,33.42,180.0,1.13,22.1,48.0,3.45,0.9,1.45,1.0,48.0,0.782,carbonate
2022-05-18 14:00:00,45.06,200.0,1.04,19.0,48.0,0.9,0.86,0.93,1.09,48.0,0.645,carbonate
2022-05-18 16:00:00,46.19,186.0,1.43,17.0,48.0,1.53,0.81,1.19,1.02,48.0,0.655,carbonate
2022-05-18 18:00:00,29.79,182.0,0.9,19.6,48.0,2.79,0.9,1.41,1.03,48.0,0.697,oxide
2022-05-18 20:00:00,27.86,212.0,0.96,15.1,48.0,1.91,0.9,0.81,1.13,48.0,0.586,oxide
2022-05-18 22:00:00,38.39,196.0,1.0,15.7,48.0,3.34,0.832,0.84,0.93,48.0,0.607,carbonate
2022-05-19 00:00:00,37.81,189.0,0.94,20.5,48.0,1.9,0.9,0.84,0.84,48.0,0.655,carbonate
2022-05-19 02:00:00,26.49,192.0,1.22,16.7,48.0,1.59,0.9,1.05,1.0,48.0,0.7,carbonate
2022-05-19 04:00:00,26.96,207.0,1.15,19.9,48.0,1.84,0.9,1.15,0.9,48.0,0.648,oxide
2022-05-19 06:00:00,45.18,189.0,1.22,18.7,48.0,2.25,0.791,1.44,1.15,48.0,0.616,oxide
2022-05-19 08:00:00,32.42,213.0,1.3,22.6,48.0,2.37,0.9,0.97,0.98,48.0,0.684,silicate
2022-05-19 10:00:00,52.0,215.0,1.23,24.5,48.0,3.46,0.654,1.28,0.99,48.0,0.489,oxide
2022-05-19 12:00:00,23.03,195.0,0.95,21.6,48.0,0.98,0.9,1.15,0.94,48.0,0.649,oxide
2022-05-19 14:00:00,36.56,206.0,1.07,23.9,48.0,2.75,0.9,0.84,1.07,48.0,0.656,carbonate
2022-05-19 16:00:00,37.11,196.0,0.88,23.8,48.0,2.2,0.9,0.97,0.81,48.0,0.615,oxide
2022-05-19 18:00:00,37.43,182.0,1.38,17.2,48.0,2.71,0.893,1.34,0.92,48.0,0.677,oxide
2022-05-19 20:00:00,31.83,214.0,1.05,21.6,48.0,1.31,0.9,0.84,0.8,48.0,0.591,oxide
2022-05-19 22:00:00,23.3,216.0,1.33,21.2,48.0,2.46,0.9,0.93,0.9,48.0,0.608,oxide
2022-05-20 00:00:00,52.0,201.0,1.16,17.4,48.0,2.94,0.674,1.3,1.09,48.0,0.563,carbonate
2022-05-20 02:00:00,38.03,186.0,1.35,17.4,48.0,2.57,0.892,1.48,1.1,48.0,0.703,oxide
2022-05-20 04:00:00,41.81,187.0,1.36,20.5,48.0,2.34,0.839,1.24,0.92,48.0,0.62,oxide
2022-05-20 06:00:00,52.0,180.0,1.28,20.1,48.0,2.96,0.673,1.2,1.18,48.0,0.491,oxide
2022-05-20 08:00:00,35.6,206.0,1.21,24.0,48.0,2.29,0.9,0.8,1.13,48.0,0.649,carbonate
2022-05-20 10:00:00,43.55,191.0,1.13,24.3,48.0,1.33,0.866,0.9,0.95,48.0,0.579,oxide
2022-05-20 12:00:00,45.52,186.0,1.23,19.5,48.0,3.53,0.722,0.84,1.02,48.0,0.475,oxide
2022-05-20 14:00:00,30.5,190.0,1.03,20.2,48.0,3.11,0.9,1.33,1.06,48.0,0.682,oxide
2022-05-20 16:00:00,25.5,180.0,1.32,19.9,48.0,2.29,0.9,1.16,0.84,48.0,0.723,carbonate
2022-05-20 18:00:00,16.05,198.0,1.15,19.0,48.0,1.16,0.9,1.46,1.04,48.0,0.784,silicate
2022-05-20 20:00:00,52.0,210.0,1.29,19.4,48.0,4.11,0.629,1.04,1.12,48.0,0.439,oxide
2022-05-20 22:00:00,38.01,216.0,1.42,23.4,48.0,3.13,0.852,1.21,1.07,48.0,0.624,oxide
2022-05-21 00:00:00,32.21,190.0,0.9,22.2,48.0,2.21,0.9,1.1,1.01,48.0,0.71,carbonate
2022-05-21 02:00:00,31.42,219.0,1.22,22.7,48.0,2.59,0.9,1.01,1.06,48.0,0.692,carbonate
2022-05-21 04:00:00,45.89,220.0,1.22,20.8,48.0,2.09,0.788,1.4,0.8,48.0,0.608,oxide
2022-05-21 06:00:00,48.23,198.0,0.91,20.5,48.0,1.51,0.78,1.43,0.92,48.0,0.607,oxide
2022-05-21 08:00:00,49.18,207.0,0.99,19.5,48.0,2.53,0.723,1.24,1.14,48.0,0.533,oxide
2022-05-21 10:00:00,31.09,198.0,0.84,17.6,48.0,2.09,0.9,1.42,0.89,48.0,0.698,oxide
2022-05-21 12:00:00,52.0,181.0,1.03,17.7,48.0,3.54,0.651,1.01,1.08,48.0,0.501,silicate
2022-05-21 14:00:00,44.38,187.0,1.0,22.9,48.0,3.46,0.74,0.95,0.86,48.0,0.558,carbonate
2022-05-21 16:00:00,28.22,185.0,1.35,22.2,48.0,1.71,0.9,1.03,0.85,48.0,0.627,oxide
2022-05-21 18:00:00,30.99,183.0,1.27,23.8,48.0,1.99,0.9,1.18,1.07,48.0,0.653,oxide
2022-05-21 20:00:00,31.95,203.0,0.92,22.2,48.0,1.85,0.9,1.19,0.93,48.0,0.655,oxide
2022-05-21 22:00:00,52.0,211.0,0.99,18.0,48.0,3.28,0.661,1.07,1.04,48.0,0.465,oxide
2022-05-22 00:00:00,26.13,187.0,1.32,17.3,48.0,3.35,0.9,1.26,1.01,48.0,0.743,carbonate
2022-05-22 02:00:00,34.78,202.0,1.35,17.9,48.0,2.32,0.9,1.44,1.18,48.0,0.779,carbonate
2022-05-22 04:00:00,41.49,201.0,1.27,16.7,48.0,1.69,0.883,1.23,1.17,48.0,0.65,oxide
2022-05-22 06:00:00,37.56,200.0,1.23,21.0,48.0,2.41,0.9,1.03,0.85,48.0,0.696,carbonate
2022-05-22 08:00:00,31.32,186.0,0.88,18.7,48.0,2.93,0.9,0.95,0.86,48.0,0.612,oxide
2022-05-22 10:00:00,47.49,183.0,1.09,23.3,48.0,3.1,0.719,1.15,0.91,48.0,0.518,oxide
2022-05-22 12:00:00,46.98,184.0,0.99,15.7,48.0,1.54,0.797,0.84,1.07,48.0,0.523,oxide
2022-05-22 14:00:00,34.64,216.0,1.11,19.6,48.0,2.87,0.9,1.09,0.91,48.0,0.637,oxide
2022-05-22 16:00:00,45.37,186.0,1.47,24.2,48.0,1.91,0.805,1.12,1.05,48.0,0.575,oxide
2022-05-22 18:00:00,43.39,186.0,1.34,18.4,48.0,1.91,0.837,1.04,1.03,48.0,0.583,oxide
2022-05-22 20:00:00,25.45,186.0,1.2,17.2,48.0,2.8,0.9,1.32,1.0,48.0,0.755,silicate
2022-05-22 22:00:00,42.54,196.0,1.0,20.2,48.0,1.42,0.879,1.03,0.83,48.0,0.678,carbonate
2022-05-23 00:00:00,52.0,193.0,1.2,17.0,48.0,1.1,0.743,1.29,1.0,48.0,0.557,oxide
2022-05-23 02:00:00,52.0,180.0,0.94,21.9,48.0,1.91,0.713,1.21,1.02,48.0,0.522,oxide
2022-05-23 04:00:00,38.3,198.0,1.11,24.3,48.0,2.13,0.9,1.26,1.07,48.0,0.669,oxide
