timestamp,mn_grade_pct,fe_content_pct,siO2_content_pct,al2O3_content_pct,p_content_pct,moisture_pct,p80_mm,work_index_kwh_t,specific_gravity,ore_type
2021-04-08 18:00:00,50.7,2.67,1.17,6.25,0.288,8.9,27.1,22.0,4.24,oxide
2025-03-24 12:00:00,77.71,-5.38,-1.22,6.36,0.118,6.0,33.1,22.0,4.75,carbonate
2020-12-20 00:00:00,63.07,-0.88,-0.4,5.96,0.211,6.4,10.7,22.0,4.45,oxide
2020-06-28 12:00:00,55.59,1.44,0.2,7.55,0.176,9.8,19.7,22.0,4.34,carbonate
2024-07-16 12:00:00,49.35,3.9,0.74,5.97,0.105,9.6,13.8,22.0,4.19,carbonate
2022-09-09 18:00:00,77.71,-6.09,-1.23,6.63,0.24,8.8,17.0,22.0,4.59,carbonate
2021-09-09 18:00:00,77.71,-6.17,-2.14,7.2,0.202,9.5,10.9,22.0,4.76,oxide
2022-01-21 12:00:00,71.73,-4.2,-1.32,5.56,0.286,7.1,22.2,22.0,4.64,oxide
2020-10-22 12:00:00,77.71,-4.97,-1.64,7.03,0.162,6.6,10.2,22.0,4.79,oxide
2024-09-15 12:00:00,56.65,1.1,0.18,7.55,0.051,9.0,18.8,22.0,4.51,oxide
2024-11-15 00:00:00,54.4,1.99,0.6,5.26,0.06,9.4,31.0,22.0,4.39,oxide
2023-09-12 00:00:00,44.13,5.26,1.46,5.87,0.14,7.8,17.3,22.0,4.08,carbonate
2022-03-04 12:00:00,45.9,4.22,1.8,6.81,0.291,8.7,17.2,22.0,4.15,oxide
2023-11-07 06:00:00,60.21,-0.07,-0.02,7.5,0.204,6.9,9.3,22.0,4.6,oxide
2025-03-09 00:00:00,44.13,5.19,2.03,7.63,0.261,6.4,24.8,22.0,4.03,carbonate
2024-12-04 18:00:00,44.13,5.1,1.51,6.27,0.194,7.5,11.4,22.0,4.1,oxide
2024-07-28 00:00:00,56.4,1.2,0.34,7.12,0.141,8.1,9.3,22.0,4.27,silicate
2025-12-11 12:00:00,44.29,4.59,1.61,5.97,0.19,8.6,14.9,22.0,4.02,carbonate
2023-04-02 18:00:00,57.41,0.85,0.34,6.1,0.216,5.5,15.3,22.0,4.43,oxide
2021-02-21 00:00:00,77.71,-5.75,-1.01,5.51,0.087,7.4,10.9,22.0,4.96,carbonate
2025-04-15 18:00:00,44.13,4.92,1.85,7.59,0.131,9.4,40.8,22.0,4.07,oxide
2026-03-02 12:00:00,68.69,-2.99,-0.41,5.49,0.121,10.0,23.0,22.0,4.42,oxide
2022-08-25 18:00:00,65.0,-1.74,-0.33,5.19,0.132,6.2,12.0,22.0,4.59,carbonate
2023-08-27 06:00:00,48.75,3.31,0.91,7.29,0.114,9.6,28.1,22.0,4.14,carbonate
2025-10-15 12:00:00,47.84,3.66,1.24,5.82,0.111,7.7,14.9,22.0,4.13,carbonate
2025-09-27 18:00:00,69.29,-2.99,-1.23,7.02,0.266,6.4,6.1,22.0,4.54,carbonate
2021-02-12 12:00:00,56.08,1.08,0.47,5.11,0.062,5.7,20.4,22.0,4.37,oxide
2022-09-01 12:00:00,70.52,-3.36,-1.17,5.05,0.193,9.4,18.8,22.0,4.75,oxide
2021-11-10 18:00:00,64.34,-1.27,-0.35,6.5,0.086,8.2,7.7,22.0,4.48,carbonate
2024-04-21 12:00:00,57.67,0.71,0.11,6.79,0.175,7.1,16.4,22.0,4.24,carbonate
2023-04-30 18:00:00,44.13,4.86,1.49,6.04,0.276,5.5,19.5,22.0,4.22,oxide
2022-09-03 18:00:00,44.13,5.79,0.81,6.4,0.167,7.5,18.9,22.0,4.05,oxide
2023-03-20 18:00:00,53.86,2.25,0.78,6.36,0.291,9.1,33.1,22.0,4.3,oxide
2025-06-20 12:00:00,77.71,-5.16,-1.83,7.0,0.241,5.9,10.5,22.0,4.69,oxide
2026-09-14 00:00:00,65.45,-1.77,-0.6,6.71,0.289,9.6,13.8,22.0,4.28,silicate
2020-06-04 06:00:00,71.42,-3.31,-0.86,5.78,0.059,8.4,26.4,22.0,4.64,carbonate
2022-11-22 00:00:00,44.13,4.24,1.21,6.71,0.137,9.4,28.8,22.0,4.16,carbonate
2024-03-02 18:00:00,63.76,-1.25,-0.3,6.93,0.132,8.0,7.5,22.0,4.47,oxide
2023-12-09 18:00:00,45.35,4.91,1.17,5.37,0.134,7.6,8.1,22.0,4.11,oxide
2020-05-14 00:00:00,47.89,3.84,1.28,5.02,0.086,6.8,18.5,22.0,4.07,carbonate
2025-08-15 06:00:00,46.23,4.54,1.79,7.09,0.092,8.9,8.9,22.0,4.34,silicate
2023-10-04 12:00:00,54.81,1.55,0.3,6.18,0.219,8.3,15.7,22.0,4.28,oxide
2022-03-09 18:00:00,44.13,4.64,0.73,7.34,0.168,5.5,22.5,22.0,4.29,silicate
2021-02-02 06:00:00,77.71,-6.19,-1.17,5.06,0.101,8.9,15.2,22.0,4.91,oxide
2023-06-27 12:00:00,59.9,0.03,0.01,7.54,0.121,5.3,21.5,22.0,4.5,oxide
2020-01-05 12:00:00,47.22,4.23,1.01,5.18,0.118,6.9,9.7,22.0,4.24,carbonate
2024-05-30 18:00:00,53.99,1.88,0.22,6.13,0.214,8.4,22.2,22.0,4.18,oxide
2020-08-12 00:00:00,58.97,0.32,0.07,6.71,0.09,5.6,11.7,22.0,4.43,carbonate
2026-10-22 06:00:00,44.13,4.23,0.72,7.18,0.277,9.3,20.0,22.0,4.06,oxide
2025-07-14 18:00:00,57.23,0.78,0.35,7.48,0.221,7.9,12.2,22.0,4.35,oxide
2022-02-23 00:00:00,77.71,-5.49,-1.49,7.55,0.275,6.1,7.8,22.0,4.69,oxide
2021-07-04 06:00:00,58.55,0.45,0.19,6.92,0.113,8.7,27.7,22.0,4.41,carbonate
2025-08-05 18:00:00,77.71,-6.49,-0.79,5.58,0.154,6.9,14.2,22.0,4.93,oxide
2023-03-04 00:00:00,69.62,-2.98,-0.42,6.95,0.282,5.3,15.6,22.0,4.55,carbonate
2025-08-19 00:00:00,57.58,0.84,0.27,7.95,0.278,8.8,8.5,22.0,4.29,oxide
2025-10-03 18:00:00,77.71,-5.5,-1.44,7.7,0.22,6.2,17.1,22.0,4.8,carbonate
2026-06-01 06:00:00,68.47,-2.8,-0.95,7.7,0.236,8.4,20.5,22.0,4.66,oxide
2025-03-26 18:00:00,77.71,-4.73,-1.52,6.68,0.29,9.3,9.3,22.0,4.84,oxide
2026-01-16 18:00:00,51.69,2.97,0.49,5.44,0.114,7.3,10.4,22.0,4.1,oxide
2023-06-07 00:00:00,62.16,-0.69,-0.12,7.79,0.132,6.6,17.0,22.0,4.54,oxide
2023-03-01 00:00:00,54.11,1.99,0.71,7.57,0.122,8.5,8.2,22.0,4.29,oxide
2021-09-06 00:00:00,52.1,2.26,0.68,5.84,0.224,6.9,14.6,22.0,4.26,oxide
2020-11-28 00:00:00,44.13,5.69,1.21,7.25,0.156,7.3,19.0,22.0,3.99,carbonate
2025-03-29 12:00:00,77.71,-4.94,-1.73,7.43,0.089,8.2,11.5,22.0,4.65,oxide
2026-06-22 18:00:00,58.36,0.59,0.07,7.11,0.278,6.6,12.4,22.0,4.45,oxide
2025-06-27 06:00:00,49.65,3.3,1.35,5.87,0.286,5.1,8.4,22.0,4.18,carbonate
2023-02-02 18:00:00,47.15,3.82,1.43,5.04,0.113,8.3,14.7,22.0,4.1,carbonate
2024-10-15 00:00:00,77.71,-5.79,-1.09,5.74,0.242,7.8,14.3,22.0,4.77,oxide
2025-10-07 18:00:00,47.25,3.41,0.66,7.77,0.165,9.1,21.8,22.0,3.99,carbonate
2025-09-06 06:00:00,53.69,2.0,0.33,5.11,0.232,5.7,22.2,22.0,4.3,oxide
2022-03-07 06:00:00,77.71,-6.32,-1.95,7.92,0.208,6.6,19.5,22.0,4.64,oxide
2025-01-05 12:00:00,77.71,-6.32,-1.07,7.77,0.157,8.9,13.4,22.0,4.74,carbonate
2025-05-12 00:00:00,75.17,-4.7,-1.97,7.84,0.281,5.9,15.3,22.0,4.76,oxide
2024-04-02 12:00:00,47.42,4.15,1.52,7.37,0.28,7.1,17.1,22.0,3.88,oxide
2025-07-21 00:00:00,44.13,5.65,0.82,6.24,0.111,7.0,13.4,22.0,4.1,oxide
2023-03-28 06:00:00,62.36,-0.78,-0.3,7.79,0.19,9.2,26.5,22.0,4.37,carbonate
2024-07-21 00:00:00,49.52,3.3,1.04,6.49,0.083,5.6,6.2,22.0,4.12,oxide
2024-12-16 12:00:00,59.85,0.04,0.01,5.34,0.29,8.7,16.3,22.0,4.14,oxide
2021-04-07 12:00:00,51.07,3.23,1.05,7.53,0.218,9.6,9.8,22.0,4.23,oxide
2026-01-22 00:00:00,44.13,4.28,1.65,7.76,0.078,8.4,11.0,22.0,4.11,carbonate
2020-09-21 12:00:00,72.98,-4.75,-0.95,5.0,0.256,6.0,11.8,22.0,4.74,oxide
2022-08-29 18:00:00,59.06,0.28,0.07,7.91,0.075,9.4,16.5,22.0,4.28,carbonate
2021-06-10 18:00:00,75.09,-5.14,-1.56,7.98,0.153,6.9,25.8,22.0,4.76,oxide
2022-03-04 00:00:00,44.13,5.15,1.87,6.07,0.107,6.7,12.8,22.0,4.09,oxide
2025-08-01 06:00:00,45.44,4.32,1.05,5.19,0.274,6.0,18.3,22.0,4.06,oxide
2022-08-09 00:00:00,47.43,3.71,0.88,7.53,0.111,8.2,9.7,22.0,4.2,oxide
2021-07-13 06:00:00,46.57,4.67,1.48,5.59,0.09,8.0,7.5,22.0,4.24,carbonate
2023-01-31 18:00:00,67.14,-2.42,-0.72,5.75,0.156,5.9,17.0,22.0,4.51,oxide
2025-01-19 12:00:00,56.45,0.96,0.25,6.91,0.147,6.2,21.5,22.0,4.37,carbonate
2025-12-15 12:00:00,44.13,5.07,1.35,5.9,0.076,5.2,19.8,22.0,4.16,oxide
2020-12-27 12:00:00,52.91,2.09,0.45,6.82,0.076,6.6,12.6,22.0,4.27,carbonate
2023-10-06 06:00:00,50.99,2.8,0.43,7.34,0.298,5.0,25.7,22.0,4.22,silicate
2026-05-29 00:00:00,77.71,-6.13,-2.08,5.74,0.074,8.0,16.4,22.0,4.64,oxide
2023-07-25 00:00:00,77.71,-6.41,-1.24,6.97,0.247,7.4,14.6,22.0,4.92,oxide
2021-04-14 18:00:00,48.69,3.7,1.13,7.22,0.082,9.2,9.2,22.0,4.3,oxide
2022-02-16 00:00:00,70.97,-3.93,-1.28,7.16,0.153,7.9,19.1,22.0,4.83,carbonate
2025-10-01 18:00:00,58.93,0.31,0.08,5.95,0.118,5.8,12.9,22.0,4.25,oxide
2020-07-29 00:00:00,61.09,-0.33,-0.1,6.56,0.273,9.3,21.6,22.0,4.41,oxide
2020-04-18 18:00:00,63.39,-1.17,-0.17,7.91,0.28,8.8,15.1,22.0,4.44,oxide
2024-11-15 06:00:00,48.17,3.88,0.94,6.88,0.266,6.2,14.8,22.0,4.43,oxide
2022-08-07 18:00:00,45.71,4.05,1.9,5.63,0.135,5.2,9.5,22.0,4.23,oxide
2021-12-15 00:00:00,49.99,3.21,1.19,6.69,0.061,8.0,9.3,22.0,4.16,oxide
2025-07-22 00:00:00,45.74,4.79,1.36,6.78,0.146,6.3,24.9,22.0,4.14,carbonate
2020-12-20 12:00:00,77.71,-6.05,-0.77,7.27,0.286,6.4,15.8,22.0,4.78,oxide
2022-06-01 00:00:00,44.13,5.36,1.51,5.63,0.283,5.6,27.0,22.0,4.03,oxide
2024-01-30 18:00:00,44.13,4.71,1.22,7.83,0.208,8.5,24.9,22.0,4.23,oxide
2024-08-09 00:00:00,45.32,5.07,1.12,5.65,0.09,6.1,9.0,22.0,3.91,carbonate
2024-07-19 00:00:00,46.23,3.97,1.24,5.55,0.166,7.0,9.0,22.0,4.04,oxide
2020-02-24 00:00:00,49.17,3.01,1.44,7.0,0.082,8.9,12.1,22.0,4.19,oxide
2024-11-24 12:00:00,47.98,3.52,1.03,5.86,0.067,9.1,12.8,22.0,4.09,oxide
2020-09-04 00:00:00,58.02,0.6,0.11,5.93,0.139,7.2,15.4,22.0,4.5,silicate
2023-02-25 12:00:00,55.9,1.19,0.26,6.04,0.232,8.4,30.6,22.0,4.37,carbonate
2026-02-07 12:00:00,44.13,5.23,1.46,6.86,0.073,9.1,12.3,22.0,3.96,oxide
2021-01-28 06:00:00,44.13,5.64,1.27,6.18,0.159,8.4,15.8,22.0,3.92,carbonate
2026-04-05 18:00:00,53.69,2.04,0.33,7.6,0.271,9.6,14.1,22.0,4.18,oxide
2023-04-27 12:00:00,44.13,5.71,0.68,6.53,0.11,7.6,10.6,22.0,4.22,silicate
2025-08-07 18:00:00,64.66,-1.53,-0.16,5.9,0.205,6.7,19.1,22.0,4.48,silicate
2020-10-13 12:00:00,44.62,5.01,0.8,7.49,0.249,9.8,11.9,22.0,4.08,oxide
2021-01-17 06:00:00,44.31,5.38,1.36,7.73,0.181,5.1,6.1,22.0,4.01,carbonate
2023-05-28 12:00:00,44.13,4.78,1.73,6.5,0.107,7.5,13.2,22.0,4.06,oxide
2020-11-29 18:00:00,56.04,1.25,0.5,7.45,0.267,6.8,24.6,22.0,4.26,oxide
2021-11-27 12:00:00,49.21,3.09,0.63,5.92,0.156,8.5,14.0,22.0,4.35,carbonate
2022-07-31 18:00:00,53.4,2.02,0.68,5.24,0.206,7.0,12.4,22.0,4.38,carbonate
2023-09-01 06:00:00,47.26,4.53,1.45,6.38,0.185,5.4,21.9,22.0,3.97,carbonate
2025-11-04 12:00:00,68.49,-2.86,-0.51,7.01,0.183,7.2,11.0,22.0,4.37,carbonate
2026-09-09 06:00:00,58.17,0.57,0.07,6.44,0.108,8.0,21.1,22.0,4.36,carbonate
2022-02-23 12:00:00,71.46,-3.22,-1.52,5.32,0.217,9.2,16.9,22.0,4.58,oxide
2021-07-19 18:00:00,44.96,4.77,1.64,7.6,0.184,6.4,9.4,22.0,4.06,oxide
2020-12-22 00:00:00,45.32,4.53,0.88,7.92,0.286,8.7,5.3,22.0,4.2,oxide
2025-10-02 06:00:00,44.13,4.35,1.44,6.67,0.089,5.7,23.2,22.0,4.06,carbonate
2026-03-03 12:00:00,58.15,0.62,0.21,5.61,0.22,8.8,14.1,22.0,4.49,oxide
2025-02-23 06:00:00,44.13,4.3,1.51,7.43,0.119,9.3,15.0,22.0,4.02,carbonate
2021-05-27 06:00:00,64.95,-1.76,-0.57,7.08,0.207,5.8,12.0,22.0,4.55,oxide
2024-03-19 00:00:00,59.12,0.29,0.06,6.78,0.155,8.9,24.6,22.0,4.38,carbonate
2020-09-19 12:00:00,51.39,2.57,0.55,5.38,0.105,5.8,9.9,22.0,4.23,carbonate
2024-03-30 06:00:00,44.61,4.78,2.03,7.41,0.21,9.5,10.9,22.0,4.07,oxide
2023-10-05 00:00:00,55.34,1.56,0.39,7.78,0.29,5.3,28.6,22.0,4.39,silicate
2022-02-19 00:00:00,53.63,1.92,0.74,6.6,0.153,8.9,8.1,22.0,4.13,oxide
2022-04-02 06:00:00,56.87,0.99,0.27,6.68,0.214,6.8,9.1,22.0,4.31,carbonate
2021-10-02 00:00:00,45.74,4.99,1.57,6.86,0.235,6.4,11.7,22.0,4.0,silicate
2020-12-22 18:00:00,44.53,5.24,1.69,5.59,0.282,8.9,9.1,22.0,4.13,oxide
2024-08-23 12:00:00,77.71,-5.72,-1.79,5.53,0.161,6.7,50.0,22.0,4.61,oxide
2024-10-19 00:00:00,77.71,-6.22,-0.81,5.15,0.113,8.5,12.0,22.0,4.85,carbonate
2022-10-01 12:00:00,53.08,2.05,0.92,6.74,0.285,7.2,18.8,22.0,4.22,oxide
2020-06-24 00:00:00,53.0,2.43,0.25,6.66,0.26,6.4,17.9,22.0,4.37,oxide
2022-02-15 18:00:00,73.62,-4.51,-0.5,5.78,0.262,10.0,12.3,22.0,4.81,oxide
2024-03-25 06:00:00,56.57,1.15,0.34,5.53,0.213,5.0,8.4,22.0,4.23,oxide
2021-11-29 00:00:00,54.78,1.48,0.56,6.04,0.13,7.6,16.1,22.0,4.13,oxide
2024-08-11 12:00:00,77.71,-4.98,-1.1,6.05,0.15,8.5,13.2,22.0,4.93,oxide
2022-07-14 18:00:00,48.23,4.03,0.78,6.27,0.215,9.3,9.8,22.0,3.99,oxide
2022-08-08 12:00:00,44.13,4.78,1.91,5.98,0.259,5.7,23.2,22.0,4.04,oxide
2026-09-21 12:00:00,48.68,3.78,1.26,6.19,0.279,5.2,17.5,22.0,4.16,oxide
2025-12-27 00:00:00,44.13,4.26,1.24,6.15,0.265,6.0,6.5,22.0,4.03,oxide
2026-02-02 00:00:00,72.69,-3.56,-1.58,7.75,0.124,6.4,9.7,22.0,4.62,oxide
2020-07-20 12:00:00,66.27,-1.97,-0.44,5.05,0.132,7.0,12.7,22.0,4.58,carbonate
2022-09-02 00:00:00,52.47,2.76,0.63,7.76,0.055,7.6,15.7,22.0,4.19,silicate
2023-04-12 12:00:00,57.25,0.75,0.19,7.83,0.085,9.8,5.2,22.0,4.16,carbonate
2022-08-27 18:00:00,58.45,0.42,0.17,7.26,0.264,7.4,19.3,22.0,4.35,carbonate
2021-06-24 00:00:00,44.42,5.14,2.07,7.67,0.277,9.6,11.7,22.0,4.09,oxide
2024-04-24 12:00:00,77.71,-5.61,-0.85,6.09,0.242,5.5,24.0,22.0,4.72,oxide
2022-01-09 06:00:00,57.75,0.67,0.11,7.77,0.143,7.5,22.6,22.0,4.24,oxide
2023-05-06 06:00:00,53.78,2.12,0.22,7.29,0.109,7.9,14.9,22.0,4.35,oxide
2026-07-06 18:00:00,44.13,5.41,0.79,5.61,0.233,8.9,6.7,22.0,4.23,oxide
2021-10-08 18:00:00,58.34,0.6,0.21,6.97,0.195,8.5,10.5,22.0,4.34,carbonate
2020-03-28 00:00:00,49.98,3.52,1.12,6.84,0.287,5.5,18.9,22.0,4.2,carbonate
2022-07-13 18:00:00,57.99,0.59,0.11,6.77,0.27,9.9,32.4,22.0,4.36,oxide
2023-11-17 00:00:00,53.56,1.95,0.54,7.99,0.056,6.0,18.2,22.0,4.3,oxide
2022-01-16 18:00:00,63.76,-1.1,-0.45,7.71,0.222,6.9,16.2,22.0,4.49,oxide
2025-11-12 18:00:00,70.14,-3.11,-0.97,6.84,0.062,10.0,39.3,22.0,4.71,oxide
2020-09-07 06:00:00,77.71,-6.25,-1.75,7.8,0.207,6.9,16.2,22.0,4.76,oxide
2023-12-27 06:00:00,44.13,5.26,0.71,7.79,0.119,9.1,23.7,22.0,4.17,oxide
2025-05-30 18:00:00,57.03,0.97,0.33,5.11,0.076,9.7,17.8,22.0,4.41,oxide
2021-09-10 06:00:00,44.13,5.79,1.51,7.62,0.245,6.9,13.5,22.0,3.79,oxide
2020-01-26 06:00:00,54.65,1.62,0.41,7.37,0.258,5.3,30.7,22.0,4.35,oxide
2025-05-10 00:00:00,77.71,-4.84,-1.37,5.39,0.135,8.2,17.1,22.0,4.62,oxide
2023-12-28 00:00:00,65.06,-1.85,-0.28,6.16,0.179,5.1,9.7,22.0,4.39,oxide
2023-12-19 06:00:00,64.65,-1.61,-0.34,5.83,0.091,6.5,17.2,22.0,4.46,carbonate
2022-01-18 06:00:00,58.18,0.51,0.08,6.0,0.257,8.1,12.8,22.0,4.39,oxide
2022-04-24 00:00:00,57.01,0.91,0.22,5.47,0.284,7.1,24.3,22.0,4.41,oxide
2023-05-07 18:00:00,44.13,5.76,1.63,6.85,0.066,7.2,18.7,22.0,4.22,oxide
2023-04-16 00:00:00,57.3,0.85,0.15,7.45,0.149,7.7,7.4,22.0,4.17,carbonate
2025-08-23 12:00:00,62.37,-0.75,-0.21,5.37,0.177,6.9,20.2,22.0,4.57,oxide
2023-07-04 06:00:00,54.4,1.65,0.47,6.74,0.062,7.6,16.4,22.0,4.33,oxide
2026-08-19 00:00:00,61.66,-0.52,-0.18,5.27,0.096,7.8,21.9,22.0,4.44,oxide
2026-05-30 06:00:00,44.13,5.8,1.19,7.2,0.085,8.7,13.5,22.0,4.13,oxide
2022-01-29 06:00:00,65.25,-1.63,-0.46,6.21,0.163,7.6,9.7,22.0,4.51,oxide
2020-01-07 00:00:00,52.66,2.34,0.82,7.99,0.108,8.7,21.2,22.0,4.16,oxide
2026-04-28 06:00:00,44.13,5.27,0.82,7.65,0.148,8.1,14.3,22.0,4.06,silicate
2024-10-12 18:00:00,77.71,-5.94,-0.71,5.55,0.115,5.4,16.1,22.0,4.95,oxide
2021-03-04 12:00:00,52.8,2.13,0.58,7.66,0.223,7.4,14.5,22.0,4.18,carbonate
2026-04-20 00:00:00,44.29,4.92,1.82,5.14,0.224,6.6,19.8,22.0,4.02,oxide
2026-06-17 18:00:00,60.1,-0.03,-0.01,6.69,0.222,9.4,5.9,22.0,4.44,carbonate
2020-02-29 00:00:00,44.13,5.6,0.9,6.98,0.142,5.2,10.0,22.0,4.07,carbonate
2025-06-13 00:00:00,51.32,3.14,1.05,7.57,0.281,6.4,6.4,22.0,4.17,carbonate
2025-03-26 12:00:00,44.13,4.8,0.59,5.95,0.078,9.1,10.5,22.0,4.14,silicate
2026-11-03 06:00:00,44.13,5.05,1.03,7.65,0.165,5.9,16.3,22.0,4.26,oxide
2025-03-24 18:00:00,44.13,4.57,2.11,6.54,0.235,9.1,9.4,22.0,4.1,carbonate
2026-05-02 00:00:00,54.41,1.57,0.21,5.6,0.273,7.8,12.7,22.0,4.31,oxide
2023-06-04 06:00:00,54.11,1.9,0.31,6.97,0.121,8.3,11.2,22.0,4.4,oxide
2020-04-03 00:00:00,77.71,-5.48,-2.3,7.74,0.109,6.7,28.1,22.0,4.61,oxide
2026-06-28 06:00:00,54.41,1.75,0.62,7.31,0.066,8.4,13.7,22.0,4.19,oxide
2024-05-13 00:00:00,69.02,-2.86,-0.4,7.77,0.298,5.5,19.8,22.0,4.7,oxide
2023-07-04 00:00:00,44.13,4.62,1.73,6.15,0.134,5.1,8.4,22.0,4.04,oxide
2023-10-03 06:00:00,77.53,-4.97,-1.86,6.79,0.061,5.9,24.6,22.0,4.68,silicate
2026-02-13 00:00:00,77.71,-5.28,-1.31,6.62,0.064,7.7,9.4,22.0,4.84,oxide
2025-08-22 12:00:00,58.85,0.39,0.06,7.02,0.145,5.1,25.1,22.0,4.41,oxide
2023-06-20 18:00:00,77.71,-5.49,-1.79,7.75,0.084,7.5,7.7,22.0,4.41,carbonate
2023-02-21 12:00:00,51.58,2.93,0.78,6.41,0.132,7.2,8.6,22.0,4.28,oxide
2024-08-14 18:00:00,49.27,3.59,0.72,6.07,0.06,6.1,20.7,22.0,4.29,oxide
2022-05-09 00:00:00,73.65,-4.7,-1.2,6.65,0.067,5.3,9.0,22.0,4.74,carbonate
2021-06-02 12:00:00,51.51,2.95,0.39,6.0,0.226,8.4,14.0,22.0,4.19,oxide
2026-04-25 06:00:00,65.46,-1.92,-0.7,6.91,0.191,5.8,14.0,22.0,4.56,oxide
2025-09-11 12:00:00,77.71,-5.96,-0.94,7.3,0.247,8.7,26.4,22.0,4.73,oxide
2020-11-04 06:00:00,77.71,-6.16,-2.24,7.09,0.058,9.0,15.7,22.0,4.6,oxide
2022-03-23 12:00:00,74.3,-4.99,-1.9,6.71,0.147,6.8,13.2,22.0,4.8,carbonate
2021-03-11 06:00:00,58.94,0.33,0.06,5.47,0.289,7.0,12.0,22.0,4.45,carbonate
2020-03-09 18:00:00,71.22,-3.84,-1.09,7.47,0.291,5.7,29.3,22.0,4.57,carbonate
2026-04-10 18:00:00,45.95,5.12,1.59,6.95,0.284,7.1,10.9,22.0,4.11,carbonate
2023-01-06 00:00:00,59.71,0.09,0.02,6.43,0.177,5.9,15.4,22.0,4.39,carbonate
2020-05-19 18:00:00,54.64,1.81,0.2,7.25,0.152,9.7,8.7,22.0,4.38,carbonate
2020-01-11 18:00:00,56.64,0.95,0.3,5.37,0.288,9.9,12.1,22.0,4.25,oxide
2022-09-30 18:00:00,52.11,2.8,0.78,6.35,0.072,5.7,13.0,22.0,4.17,oxide
2024-09-24 18:00:00,44.13,5.05,0.7,5.18,0.241,6.3,17.4,22.0,4.04,oxide
2025-05-15 18:00:00,63.31,-1.02,-0.23,7.27,0.121,8.6,15.1,22.0,4.37,oxide
2020-05-02 06:00:00,77.71,-4.94,-1.44,6.69,0.258,7.4,16.2,22.0,4.83,oxide
2022-04-21 12:00:00,52.95,2.41,0.56,5.7,0.292,7.5,10.8,22.0,4.17,oxide
2026-04-06 00:00:00,53.11,1.9,0.66,7.87,0.119,7.2,20.0,22.0,4.14,carbonate
2021-04-02 12:00:00,76.68,-5.02,-1.62,6.97,0.206,8.1,32.9,22.0,4.62,carbonate
2025-07-14 06:00:00,66.53,-2.23,-0.59,5.97,0.17,7.2,8.4,22.0,4.42,oxide
2025-05-12 06:00:00,57.17,0.89,0.31,6.28,0.292,8.5,23.1,22.0,4.47,oxide
2022-01-02 18:00:00,54.08,1.7,0.23,7.76,0.244,5.3,24.4,22.0,4.1,oxide
2020-01-02 12:00:00,77.71,-5.32,-1.31,6.18,0.134,8.8,27.8,22.0,5.05,oxide
2020-08-18 18:00:00,50.25,3.01,1.0,6.62,0.265,5.2,6.1,22.0,4.28,silicate
2022-01-26 18:00:00,70.94,-3.49,-0.58,5.05,0.127,6.4,23.1,22.0,4.6,carbonate
2024-12-25 00:00:00,49.14,3.42,1.38,7.96,0.149,8.2,23.7,22.0,4.08,oxide
2024-11-10 18:00:00,56.7,1.19,0.13,6.96,0.057,5.4,18.2,22.0,4.25,oxide
2026-10-01 18:00:00,44.93,4.9,0.64,7.97,0.201,7.2,24.6,22.0,4.26,oxide
2021-02-07 12:00:00,58.73,0.43,0.12,7.27,0.052,7.1,16.2,22.0,4.44,carbonate
2022-04-08 12:00:00,55.63,1.56,0.23,7.25,0.205,5.3,21.2,22.0,4.36,oxide
2023-09-26 06:00:00,57.05,0.84,0.23,6.22,0.137,7.2,20.5,22.0,4.24,oxide
2025-04-25 06:00:00,61.44,-0.51,-0.05,5.44,0.088,7.7,9.0,22.0,4.4,silicate
2023-05-08 00:00:00,52.26,2.56,0.29,5.54,0.21,8.8,23.1,22.0,4.14,oxide
2022-05-17 18:00:00,60.51,-0.14,-0.02,5.55,0.233,6.2,7.7,22.0,4.42,carbonate
2025-04-20 00:00:00,69.61,-3.15,-1.05,7.91,0.13,6.1,11.3,22.0,4.66,oxide
2023-02-01 12:00:00,44.13,5.44,0.66,7.58,0.235,5.6,16.1,22.0,4.01,oxide
2023-03-27 18:00:00,53.55,2.35,0.46,6.52,0.145,7.4,15.7,22.0,4.12,oxide
2022-07-31 06:00:00,52.52,2.52,0.64,5.11,0.266,9.8,8.4,22.0,4.32,oxide
2024-09-18 00:00:00,51.27,2.93,0.96,6.12,0.148,5.8,8.2,22.0,4.45,carbonate
2021-09-30 06:00:00,69.69,-3.49,-1.24,6.46,0.289,5.5,6.8,22.0,4.61,oxide
2022-03-03 18:00:00,74.41,-5.13,-0.94,6.74,0.214,5.2,17.3,22.0,4.6,silicate
2020-02-15 18:00:00,71.66,-3.59,-0.42,5.71,0.118,6.1,14.1,22.0,4.65,oxide
2022-07-24 00:00:00,50.04,3.15,0.93,7.14,0.085,6.5,26.6,22.0,4.08,oxide
2023-06-14 06:00:00,44.13,4.39,0.58,6.79,0.254,7.1,19.7,22.0,3.95,carbonate
2026-10-02 12:00:00,68.28,-2.71,-0.87,7.08,0.19,8.5,25.0,22.0,4.59,silicate
2023-12-02 00:00:00,54.2,1.68,0.7,5.04,0.187,8.3,14.7,22.0,4.21,oxide
2023-01-04 00:00:00,47.32,4.41,0.81,7.52,0.248,7.1,25.5,22.0,4.19,carbonate
2022-11-26 00:00:00,44.13,5.66,1.9,6.03,0.234,5.9,13.4,22.0,4.16,oxide
