timestamp,feed_rate_tph,crusher_gap_mm,power_draw_kw,product_p80_mm,liner_wear_pct,vibration_rms_mm_s,ore_hardness_wi,feed_moisture_pct
2021-06-16 09:00:00,131.4,13.3,200.0,13.1,36.8,5.21,22.0,9.4
2021-06-16 10:00:00,105.7,22.4,200.0,27.3,34.2,4.96,22.0,7.2
2021-06-16 11:00:00,111.7,21.5,200.0,25.2,37.3,4.95,22.0,6.2
2021-06-16 12:00:00,119.9,15.6,292.0,15.0,30.8,5.48,22.0,8.5
2021-06-16 13:00:00,104.3,13.8,200.0,14.8,30.8,5.86,22.0,8.2
2021-06-16 14:00:00,101.7,13.9,200.0,16.0,26.6,6.18,22.0,6.5
2021-06-16 15:00:00,100.2,22.5,200.0,26.0,26.5,5.71,22.0,5.1
2021-06-16 16:00:00,126.3,24.1,200.0,22.6,20.6,5.9,22.0,7.9
2021-06-16 17:00:00,139.2,19.8,200.0,24.7,26.1,5.51,22.0,6.7
2021-06-16 18:00:00,99.5,15.9,200.0,15.5,34.5,5.65,22.0,6.4
2021-06-16 19:00:00,120.4,24.7,200.0,29.4,35.8,5.05,22.0,5.8
2021-06-16 20:00:00,132.7,16.1,200.0,17.4,36.3,5.01,22.0,7.8
2021-06-16 21:00:00,139.0,21.0,200.0,24.4,33.3,5.19,22.0,6.4
2021-06-16 22:00:00,114.7,24.0,200.0,28.1,31.9,5.07,22.0,5.9
2021-06-16 23:00:00,91.0,21.5,200.0,23.7,43.8,4.49,22.0,5.4
2021-06-17 00:00:00,112.6,23.9,200.0,27.4,37.4,4.86,22.0,7.4
2021-06-17 01:00:00,119.3,15.2,200.0,19.1,35.2,5.26,22.0,5.9
2021-06-17 02:00:00,108.8,16.5,200.0,14.6,37.6,5.16,22.0,9.0
2021-06-17 03:00:00,98.5,20.8,200.0,19.2,26.2,6.14,22.0,9.0
2021-06-17 04:00:00,98.8,18.4,200.0,21.0,32.5,5.37,22.0,7.2
2021-06-17 05:00:00,128.0,14.4,200.0,16.0,22.3,5.18,22.0,5.4
2021-06-17 06:00:00,138.0,21.8,200.0,21.1,41.0,4.91,22.0,6.7
2021-06-17 07:00:00,121.3,16.5,200.0,18.3,30.0,5.56,22.0,7.9
2021-06-17 08:00:00,107.3,23.7,200.0,26.3,28.5,5.29,22.0,7.9
2021-06-17 09:00:00,99.1,21.5,200.0,20.4,29.9,5.46,22.0,5.7
2021-06-17 10:00:00,89.7,16.4,200.0,16.5,36.5,5.56,22.0,7.1
2021-06-17 11:00:00,97.9,18.3,200.0,17.9,24.8,5.86,22.0,9.0
2021-06-17 12:00:00,81.1,24.2,200.0,25.6,28.1,5.34,22.0,6.7
2021-06-17 13:00:00,100.1,19.6,200.0,21.0,23.8,5.79,22.0,9.6
2021-06-17 14:00:00,90.7,21.8,200.0,20.2,29.9,5.4,22.0,8.2
2021-06-17 15:00:00,81.5,24.4,200.0,23.9,29.6,5.74,22.0,9.5
2021-06-17 16:00:00,87.2,22.1,200.0,27.6,32.0,5.47,22.0,5.8
2021-06-17 17:00:00,134.1,12.5,200.0,14.2,29.4,5.19,22.0,5.9
2021-06-17 18:00:00,96.4,15.3,200.0,15.5,25.3,5.67,22.0,8.5
2021-06-17 19:00:00,112.3,15.6,200.0,19.4,30.5,5.7,22.0,6.8
2021-06-17 20:00:00,94.9,18.9,200.0,17.9,26.0,5.2,22.0,6.8
2021-06-17 21:00:00,119.2,16.7,200.0,18.4,33.5,5.47,22.0,9.1
2021-06-17 22:00:00,89.6,20.0,200.0,17.9,33.4,5.07,22.0,9.9
2021-06-17 23:00:00,106.9,24.0,200.0,24.8,27.7,5.81,22.0,5.2
2021-06-18 00:00:00,93.4,21.6,200.0,25.4,29.0,5.24,22.0,6.4
2021-06-18 01:00:00,112.7,12.1,200.0,10.8,20.0,5.6,22.0,5.3
2021-06-18 02:00:00,85.9,24.3,200.0,29.2,28.9,5.7,22.0,5.0
2021-06-18 03:00:00,115.2,14.4,200.0,13.4,29.8,5.51,22.0,8.3
2021-06-18 04:00:00,123.8,16.6,200.0,21.2,28.8,6.12,22.0,7.9
2021-06-18 05:00:00,106.9,12.9,200.0,15.1,24.6,5.89,22.0,6.9
2021-06-18 06:00:00,137.0,14.3,200.0,17.3,27.9,5.64,22.0,6.8
2021-06-18 07:00:00,92.8,24.3,200.0,24.7,20.0,5.98,22.0,6.8
2021-06-18 08:00:00,86.0,19.7,200.0,17.9,26.7,6.04,22.0,5.0
2021-06-18 09:00:00,85.2,15.0,200.0,17.1,20.0,6.34,22.0,8.4
2021-06-18 10:00:00,100.0,14.4,200.0,16.1,30.2,5.41,22.0,5.8
2021-06-18 11:00:00,88.7,23.1,200.0,25.9,24.1,6.06,22.0,8.3
2021-06-18 12:00:00,80.6,13.6,200.0,16.1,21.8,5.2,22.0,6.8
2021-06-18 13:00:00,93.7,16.5,200.0,15.1,25.8,5.62,22.0,9.7
2021-06-18 14:00:00,94.1,17.1,200.0,16.5,23.3,6.44,22.0,7.1
2021-06-18 15:00:00,87.6,13.0,200.0,11.5,29.2,5.32,22.0,5.2
2021-06-18 16:00:00,103.2,17.4,200.0,19.7,22.7,6.0,22.0,6.7
2021-06-18 17:00:00,137.5,22.2,200.0,24.7,24.9,5.4,22.0,5.3
2021-06-18 18:00:00,135.0,22.2,200.0,21.3,24.3,5.42,22.0,5.9
2021-06-18 19:00:00,81.1,14.5,200.0,12.6,24.3,5.27,22.0,9.3
2021-06-18 20:00:00,129.2,21.9,200.0,19.7,26.8,5.36,22.0,8.7
2021-06-18 21:00:00,93.4,15.6,200.0,14.6,27.4,5.56,22.0,9.8
2021-06-18 22:00:00,112.2,21.4,200.0,26.4,20.0,5.73,22.0,9.6
2021-06-18 23:00:00,108.0,21.2,200.0,26.1,20.0,5.63,22.0,7.6
2021-06-19 00:00:00,139.0,22.9,200.0,24.0,29.5,5.1,22.0,9.0
2021-06-19 01:00:00,116.1,24.8,200.0,28.0,20.0,6.04,22.0,5.6
2021-06-19 02:00:00,117.8,13.3,200.0,15.4,28.1,5.66,22.0,7.7
2021-06-19 03:00:00,136.1,15.3,200.0,14.9,24.4,5.56,22.0,7.1
2021-06-19 04:00:00,89.6,20.1,200.0,23.4,20.5,5.98,22.0,9.6
2021-06-19 05:00:00,109.6,19.1,200.0,20.2,20.0,5.8,22.0,6.7
2021-06-19 06:00:00,87.3,22.8,200.0,27.4,20.0,5.66,22.0,5.8
2021-06-19 07:00:00,86.6,13.3,200.0,13.4,20.0,6.37,22.0,8.9
2021-06-19 08:00:00,122.7,18.3,200.0,20.3,25.0,5.81,22.0,6.5
2021-06-19 09:00:00,116.1,16.5,200.0,20.1,23.2,5.75,22.0,7.4
2021-06-19 10:00:00,86.7,13.0,211.0,11.2,23.9,5.78,22.0,6.4
2021-06-19 11:00:00,111.3,21.7,200.0,22.0,22.3,5.95,22.0,7.5
2021-06-19 12:00:00,136.9,18.1,200.0,20.3,20.0,5.76,22.0,6.3
2021-06-19 13:00:00,88.3,12.9,200.0,13.4,23.6,5.7,22.0,9.6
2021-06-19 14:00:00,89.9,12.1,200.0,13.8,25.9,5.99,22.0,8.0
2021-06-19 15:00:00,120.2,12.3,270.0,11.6,20.0,6.15,22.0,7.1
2021-06-19 16:00:00,93.6,17.1,200.0,15.0,20.0,6.04,22.0,8.5
2021-06-19 17:00:00,125.4,23.8,200.0,22.2,21.7,5.79,22.0,6.4
2021-06-19 18:00:00,135.2,15.3,200.0,15.9,31.2,5.58,22.0,8.4
2021-06-19 19:00:00,80.5,13.7,200.0,15.9,20.0,6.5,22.0,5.9
2021-06-19 20:00:00,99.3,19.6,200.0,19.1,24.6,5.49,22.0,6.3
2021-06-19 21:00:00,114.9,18.2,200.0,16.6,21.5,5.72,22.0,6.3
2021-06-19 22:00:00,110.9,21.2,200.0,22.5,20.0,6.02,22.0,8.0
2021-06-19 23:00:00,112.7,16.8,200.0,21.4,27.4,5.74,22.0,6.9
2021-06-20 00:00:00,121.4,15.1,200.0,16.7,23.2,5.98,22.0,9.9
2021-06-20 01:00:00,128.4,21.7,200.0,26.9,23.4,5.54,22.0,8.0
2021-06-20 02:00:00,96.8,18.4,200.0,22.1,20.0,5.77,22.0,7.2
2021-06-20 03:00:00,125.0,22.8,200.0,21.2,20.0,6.45,22.0,6.6
2021-06-20 04:00:00,84.6,12.5,200.0,12.1,20.0,5.33,22.0,8.0
2021-06-20 05:00:00,122.1,13.4,200.0,14.3,20.0,6.22,22.0,6.3
2021-06-20 06:00:00,130.1,17.0,200.0,18.1,26.7,5.46,22.0,8.0
2021-06-20 07:00:00,135.9,16.3,200.0,16.8,20.0,5.57,22.0,8.1
2021-06-20 08:00:00,118.6,12.6,200.0,15.0,20.0,6.04,22.0,7.3
2021-06-20 09:00:00,98.9,15.5,200.0,16.3,28.4,5.9,22.0,9.2
2021-06-20 10:00:00,119.2,18.2,200.0,17.6,20.0,6.32,22.0,9.2
2021-06-20 11:00:00,90.6,21.2,200.0,21.7,20.0,5.48,22.0,6.2
2021-06-20 12:00:00,121.8,15.2,200.0,13.7,24.0,5.57,22.0,5.0
2021-06-20 13:00:00,132.6,22.5,200.0,20.1,28.4,5.27,22.0,7.3
2021-06-20 14:00:00,137.2,23.1,200.0,25.2,20.0,6.11,22.0,5.7
2021-06-20 15:00:00,91.1,15.4,200.0,18.5,26.7,5.59,22.0,6.2
2021-06-20 16:00:00,117.1,17.2,200.0,17.0,20.0,6.23,22.0,5.1
2021-06-20 17:00:00,138.9,24.6,200.0,21.6,20.0,6.19,22.0,7.1
2021-06-20 18:00:00,117.6,19.9,200.0,18.7,21.4,5.84,22.0,8.9
2021-06-20 19:00:00,136.6,17.5,200.0,19.0,20.0,5.94,22.0,6.2
2021-06-20 20:00:00,106.3,20.7,200.0,23.6,27.6,5.61,22.0,9.9
2021-06-20 21:00:00,127.4,17.1,200.0,20.6,20.0,6.16,22.0,9.4
2021-06-20 22:00:00,85.1,24.9,200.0,24.5,20.0,5.82,22.0,6.5
2021-06-20 23:00:00,92.5,12.4,200.0,15.2,20.0,6.09,22.0,5.5
2021-06-21 00:00:00,87.0,13.8,200.0,13.3,20.0,5.68,22.0,6.4
2021-06-21 01:00:00,83.4,22.1,200.0,25.7,25.0,6.03,22.0,8.1
2021-06-21 02:00:00,106.6,22.6,200.0,20.2,20.0,6.31,22.0,6.5
2021-06-21 03:00:00,131.2,19.0,200.0,17.0,20.0,6.11,22.0,8.0
2021-06-21 04:00:00,96.7,15.8,200.0,18.8,20.8,5.71,22.0,5.3
2021-06-21 05:00:00,94.2,21.2,200.0,22.4,21.5,6.03,22.0,9.3
2021-06-21 06:00:00,125.5,14.3,200.0,13.4,20.0,6.21,22.0,8.0
2021-06-21 07:00:00,95.8,15.1,200.0,19.2,20.0,5.85,22.0,6.5
2021-06-21 08:00:00,116.5,22.3,200.0,23.0,27.8,5.37,22.0,8.6
2021-06-21 09:00:00,89.6,21.0,200.0,25.3,20.0,6.02,22.0,9.4
2021-06-21 10:00:00,104.2,19.1,200.0,21.2,20.0,6.43,22.0,8.8
2021-06-21 11:00:00,112.7,14.2,200.0,16.9,20.0,6.14,22.0,6.3
2021-06-21 12:00:00,139.8,23.0,200.0,21.6,20.0,5.98,22.0,6.6
2021-06-21 13:00:00,131.3,12.9,200.0,11.1,20.0,6.86,22.0,8.9
2021-06-21 14:00:00,80.8,20.6,200.0,19.4,20.0,6.17,22.0,8.5
2021-06-21 15:00:00,118.2,21.7,200.0,19.0,20.0,5.51,22.0,6.4
2021-06-21 16:00:00,118.7,15.8,200.0,17.2,20.0,5.99,22.0,6.4
2021-06-21 17:00:00,113.0,22.0,200.0,21.3,20.0,6.08,22.0,8.0
2021-06-21 18:00:00,81.6,12.3,200.0,15.1,20.0,6.47,22.0,5.4
2021-06-21 19:00:00,96.8,24.1,200.0,26.8,20.0,5.69,22.0,8.9
2021-06-21 20:00:00,92.2,16.9,200.0,14.5,20.0,5.96,22.0,8.8
2021-06-21 21:00:00,82.1,22.9,200.0,24.3,20.5,5.96,22.0,6.6
2021-06-21 22:00:00,133.1,16.1,200.0,17.2,20.0,6.08,22.0,9.0
2021-06-21 23:00:00,115.3,21.2,200.0,22.2,20.0,6.04,22.0,6.5
2021-06-22 00:00:00,95.6,19.4,200.0,22.1,20.0,5.37,22.0,9.2
2021-06-22 01:00:00,133.0,17.8,200.0,20.8,20.0,5.66,22.0,8.2
2021-06-22 02:00:00,131.0,24.9,200.0,21.6,20.0,6.13,22.0,6.8
2021-06-22 03:00:00,93.7,22.4,200.0,25.4,20.0,6.1,22.0,9.3
2021-06-22 04:00:00,94.0,13.7,200.0,17.4,20.0,6.13,22.0,9.6
2021-06-22 05:00:00,90.8,24.7,200.0,24.1,20.0,6.3,22.0,8.0
2021-06-22 06:00:00,91.4,18.1,200.0,21.3,20.0,6.42,22.0,5.9
2021-06-22 07:00:00,123.9,20.3,226.0,20.6,20.0,5.98,22.0,8.2
2021-06-22 08:00:00,94.4,13.5,200.0,12.1,20.0,6.65,22.0,5.3
2021-06-22 09:00:00,129.8,24.8,200.0,28.7,20.0,6.16,22.0,7.6
2021-06-22 10:00:00,138.1,18.2,200.0,23.0,20.0,5.77,22.0,6.1
2021-06-22 11:00:00,83.3,18.0,200.0,21.3,20.0,6.19,22.0,6.5
2021-06-22 12:00:00,111.7,15.9,200.0,18.4,20.0,5.94,22.0,6.7
2021-06-22 13:00:00,82.1,17.0,200.0,21.2,20.0,6.02,22.0,7.0
2021-06-22 14:00:00,99.8,21.9,200.0,25.2,20.0,5.72,22.0,5.4
2021-06-22 15:00:00,136.1,13.2,288.0,15.9,20.0,5.85,22.0,6.6
2021-06-22 16:00:00,102.0,15.6,200.0,18.9,20.0,5.96,22.0,8.8
2021-06-22 17:00:00,121.3,16.5,200.0,21.1,20.0,6.87,22.0,7.0
2021-06-22 18:00:00,112.2,15.3,200.0,13.2,20.0,6.02,22.0,8.0
2021-06-22 19:00:00,115.2,14.8,200.0,13.6,20.7,5.69,22.0,9.4
2021-06-22 20:00:00,139.7,25.0,200.0,31.0,20.0,5.98,22.0,8.3
2021-06-22 21:00:00,129.2,22.6,200.0,28.5,20.0,5.93,22.0,5.7
2021-06-22 22:00:00,135.2,14.8,200.0,14.0,20.0,5.83,22.0,5.8
2021-06-22 23:00:00,120.1,23.6,200.0,20.8,20.0,6.08,22.0,9.0
2021-06-23 00:00:00,104.2,17.1,200.0,19.3,20.0,6.2,22.0,9.5
2021-06-23 01:00:00,102.8,13.0,215.0,16.1,20.0,5.6,22.0,6.1
2021-06-23 02:00:00,138.2,19.7,201.0,20.7,24.5,5.87,22.0,7.1
2021-06-23 03:00:00,97.9,18.9,200.0,23.1,20.0,6.37,22.0,8.6
2021-06-23 04:00:00,91.2,18.0,200.0,21.2,20.0,5.68,22.0,7.5
2021-06-23 05:00:00,87.8,14.4,200.0,16.7,20.0,6.02,22.0,5.4
2021-06-23 06:00:00,112.6,21.9,200.0,24.5,20.0,5.63,22.0,6.6
2021-06-23 07:00:00,122.4,18.7,200.0,17.6,20.0,6.14,22.0,6.0
2021-06-23 08:00:00,109.4,22.7,200.0,27.1,20.0,6.09,22.0,5.2
2021-06-23 09:00:00,134.1,14.5,200.0,17.9,20.0,5.94,22.0,9.8
2021-06-23 10:00:00,124.3,24.7,200.0,30.0,20.0,5.86,22.0,10.0
2021-06-23 11:00:00,90.3,20.8,200.0,20.7,20.0,5.56,22.0,7.1
2021-06-23 12:00:00,137.2,18.4,200.0,20.0,20.0,5.59,22.0,6.2
2021-06-23 13:00:00,119.3,21.8,200.0,19.6,20.0,5.52,22.0,6.0
2021-06-23 14:00:00,90.4,19.8,200.0,23.0,20.0,6.25,22.0,6.2
2021-06-23 15:00:00,106.3,17.5,200.0,21.5,20.0,5.84,22.0,8.2
2021-06-23 16:00:00,107.5,22.1,200.0,25.6,20.0,5.89,22.0,8.4
2021-06-23 17:00:00,117.9,16.4,200.0,15.7,20.0,6.23,22.0,7.3
2021-06-23 18:00:00,137.2,12.3,466.0,11.3,20.0,6.49,22.0,7.2
2021-06-23 19:00:00,103.4,22.3,200.0,25.0,20.0,6.72,22.0,8.2
2021-06-23 20:00:00,115.1,15.9,200.0,19.4,20.0,5.76,22.0,9.8
2021-06-23 21:00:00,103.3,19.9,200.0,22.8,20.0,6.3,22.0,9.6
2021-06-23 22:00:00,134.1,23.6,200.0,24.0,20.0,5.57,22.0,5.9
2021-06-23 23:00:00,137.4,15.4,200.0,15.0,20.0,6.26,22.0,6.8
2021-06-24 00:00:00,124.4,23.6,200.0,29.7,20.0,5.97,22.0,6.9
2021-06-24 01:00:00,95.6,14.3,200.0,13.3,20.0,6.38,22.0,8.2
2021-06-24 02:00:00,117.1,15.2,200.0,15.4,20.0,5.82,22.0,6.0
2021-06-24 03:00:00,95.2,19.3,200.0,18.4,20.0,5.77,22.0,5.3
2021-06-24 04:00:00,114.5,18.9,200.0,18.9,20.0,6.12,22.0,8.9
2021-06-24 05:00:00,103.4,23.5,200.0,28.0,20.0,5.9,22.0,9.1
2021-06-24 06:00:00,125.8,15.1,200.0,13.2,20.0,5.79,22.0,7.7
2021-06-24 07:00:00,133.8,24.5,200.0,21.9,20.0,6.41,22.0,8.9
2021-06-24 08:00:00,80.8,19.6,200.0,20.7,20.0,5.92,22.0,8.8
2021-06-24 09:00:00,134.8,20.2,200.0,23.4,20.0,5.61,22.0,6.5
2021-06-24 10:00:00,95.5,12.2,200.0,12.5,20.0,5.71,22.0,6.2
2021-06-24 11:00:00,123.4,25.0,200.0,30.3,20.0,5.81,22.0,6.7
2021-06-24 12:00:00,93.5,16.5,200.0,14.2,20.0,6.25,22.0,9.2
2021-06-24 13:00:00,100.7,18.3,200.0,18.4,20.0,6.22,22.0,9.7
2021-06-24 14:00:00,116.9,12.6,200.0,11.7,20.0,6.27,22.0,8.0
2021-06-24 15:00:00,89.5,18.2,200.0,23.1,20.0,6.43,22.0,8.7
2021-06-24 16:00:00,93.9,13.2,200.0,16.4,20.0,6.4,22.0,6.2
2021-06-24 17:00:00,108.7,24.6,200.0,30.4,20.0,6.41,22.0,8.2
2021-06-24 18:00:00,87.1,22.9,200.0,27.0,20.0,5.91,22.0,5.9
2021-06-24 19:00:00,88.1,21.3,200.0,18.9,20.0,6.18,22.0,6.6
2021-06-24 20:00:00,120.2,19.0,200.0,23.4,20.0,5.91,22.0,6.4
2021-06-24 21:00:00,139.9,22.3,200.0,19.4,20.0,6.09,22.0,5.3
2021-06-24 22:00:00,139.2,14.3,200.0,15.6,20.0,5.96,22.0,5.7
2021-06-24 23:00:00,109.9,13.5,200.0,17.2,20.0,5.78,22.0,6.8
2021-06-25 00:00:00,125.6,12.2,334.0,10.7,20.0,5.85,22.0,5.7
2021-06-25 01:00:00,117.4,18.5,200.0,17.3,20.0,5.75,22.0,7.7
2021-06-25 02:00:00,80.4,20.9,200.0,26.1,20.0,6.28,22.0,5.6
2021-06-25 03:00:00,134.1,16.2,200.0,17.4,20.0,6.0,22.0,9.9
2021-06-25 04:00:00,127.1,12.3,226.0,11.8,20.0,5.45,22.0,7.7
2021-06-25 05:00:00,93.8,12.9,207.0,13.0,20.0,5.57,22.0,9.6
2021-06-25 06:00:00,138.2,14.0,219.0,15.7,20.0,5.9,22.0,7.0
2021-06-25 07:00:00,102.7,17.8,200.0,22.6,20.0,6.21,22.0,5.5
2021-06-25 08:00:00,103.5,17.6,200.0,16.4,20.0,5.84,22.0,6.0
2021-06-25 09:00:00,120.0,13.8,200.0,13.5,20.0,5.98,22.0,6.8
2021-06-25 10:00:00,119.2,22.6,200.0,23.9,20.0,5.95,22.0,6.6
2021-06-25 11:00:00,120.4,20.4,200.0,24.3,20.0,6.16,22.0,9.6
2021-06-25 12:00:00,81.4,18.0,200.0,21.5,20.0,6.7,22.0,8.4
2021-06-25 13:00:00,100.1,21.5,200.0,23.1,20.0,6.29,22.0,9.0
2021-06-25 14:00:00,80.8,24.6,200.0,21.6,20.0,5.3,22.0,7.2
2021-06-25 15:00:00,100.4,12.8,200.0,15.2,20.0,6.32,22.0,9.3
2021-06-25 16:00:00,130.5,24.9,200.0,30.4,20.0,6.14,22.0,5.1
2021-06-25 17:00:00,95.7,24.8,200.0,28.6,20.0,5.69,22.0,8.1
2021-06-25 18:00:00,90.6,13.8,200.0,17.3,20.0,6.02,22.0,7.8
2021-06-25 19:00:00,135.4,23.7,200.0,25.9,20.0,6.19,22.0,8.7
2021-06-25 20:00:00,93.7,21.5,200.0,23.9,20.0,5.8,22.0,8.0
2021-06-25 21:00:00,108.6,14.7,200.0,18.5,20.0,5.7,22.0,5.9
2021-06-25 22:00:00,100.2,22.5,200.0,28.8,20.0,6.15,22.0,6.6
2021-06-25 23:00:00,85.2,13.8,200.0,16.7,20.0,6.0,22.0,5.2
2021-06-26 00:00:00,93.6,13.9,200.0,12.1,20.0,5.71,22.0,6.0
2021-06-26 01:00:00,117.7,14.0,200.0,15.2,20.0,6.49,22.0,9.1
2021-06-26 02:00:00,85.0,21.1,200.0,27.1,20.0,6.07,22.0,6.3
2021-06-26 03:00:00,82.4,12.2,200.0,14.4,20.0,6.08,22.0,7.8
2021-06-26 04:00:00,89.6,18.6,200.0,20.4,20.0,5.94,22.0,7.9
2021-06-26 05:00:00,97.4,17.6,200.0,20.2,20.0,5.66,22.0,8.5
2021-06-26 06:00:00,122.7,14.3,266.0,15.7,20.0,6.17,22.0,7.9
2021-06-26 07:00:00,109.2,13.1,200.0,14.5,99.8,1.53,22.0,9.8
2021-06-26 08:00:00,109.9,16.6,200.0,20.7,93.4,2.57,22.0,5.1
2021-06-26 09:00:00,102.3,16.3,200.0,19.2,100.0,2.44,22.0,6.4
2021-06-26 10:00:00,127.2,24.7,200.0,24.7,100.0,1.72,22.0,8.2
2021-06-26 11:00:00,82.5,14.5,200.0,12.9,92.5,2.54,22.0,5.0
2021-06-26 12:00:00,115.2,18.4,200.0,22.5,98.3,1.79,22.0,8.4
2021-06-26 13:00:00,137.5,18.4,200.0,15.8,95.0,2.51,22.0,5.9
2021-06-26 14:00:00,114.3,18.4,200.0,17.8,91.1,2.48,22.0,9.4
2021-06-26 15:00:00,124.3,24.3,200.0,27.9,100.0,1.96,22.0,5.5
2021-06-26 16:00:00,88.9,16.8,200.0,17.5,95.1,2.38,22.0,6.8
2021-06-26 17:00:00,114.5,13.1,200.0,13.2,100.0,1.95,22.0,8.1
2021-06-26 18:00:00,98.9,13.1,200.0,13.1,95.6,1.9,22.0,9.3
2021-06-26 19:00:00,122.5,23.1,200.0,28.4,100.0,2.24,22.0,7.6
2021-06-26 20:00:00,90.8,19.4,200.0,23.4,100.0,2.05,22.0,6.8
2021-06-26 21:00:00,114.6,14.7,200.0,14.3,100.0,2.03,22.0,5.3
2021-06-26 22:00:00,110.8,23.1,200.0,29.5,97.8,1.97,22.0,5.6
2021-06-26 23:00:00,123.8,22.1,200.0,24.9,94.9,2.35,22.0,9.0
2021-06-27 00:00:00,120.1,16.9,200.0,19.3,100.0,1.87,22.0,6.6
2021-06-27 01:00:00,124.5,18.7,200.0,21.6,91.0,2.38,22.0,6.9
2021-06-27 02:00:00,135.4,20.3,211.0,25.8,100.0,1.87,22.0,7.0
2021-06-27 03:00:00,114.4,15.0,200.0,17.9,89.9,2.5,22.0,9.6
2021-06-27 04:00:00,104.0,20.4,200.0,26.0,89.2,2.52,22.0,6.0
2021-06-27 05:00:00,109.9,19.9,200.0,23.2,93.0,2.47,22.0,9.3
2021-06-27 06:00:00,121.6,16.9,200.0,20.8,96.4,2.37,22.0,5.9
2021-06-27 07:00:00,94.3,19.9,200.0,25.0,93.0,2.6,22.0,6.7
2021-06-27 08:00:00,91.5,15.8,200.0,17.8,100.0,2.05,22.0,6.2
2021-06-27 09:00:00,85.3,19.4,200.0,17.8,97.0,1.96,22.0,8.5
2021-06-27 10:00:00,104.1,19.5,200.0,20.9,93.8,1.77,22.0,6.4
2021-06-27 11:00:00,84.6,24.8,200.0,26.5,91.7,2.28,22.0,6.7
2021-06-27 12:00:00,86.9,13.5,200.0,13.5,89.1,2.6,22.0,5.5
2021-06-27 13:00:00,132.8,13.0,200.0,13.1,87.4,2.22,22.0,6.2
2021-06-27 14:00:00,116.0,15.8,200.0,16.7,89.4,2.38,22.0,7.2
2021-06-27 15:00:00,137.2,16.0,200.0,16.4,98.4,2.33,22.0,5.1
2021-06-27 16:00:00,102.0,24.6,200.0,28.3,90.7,2.5,22.0,8.2
2021-06-27 17:00:00,101.7,25.0,200.0,22.1,96.4,2.12,22.0,7.7
2021-06-27 18:00:00,131.3,21.4,200.0,21.7,100.0,1.85,22.0,6.2
2021-06-27 19:00:00,114.7,13.8,200.0,17.1,97.5,2.17,22.0,8.7
2021-06-27 20:00:00,113.9,19.4,200.0,20.2,86.3,2.7,22.0,9.5
2021-06-27 21:00:00,113.6,23.4,200.0,20.8,91.7,2.5,22.0,7.5
2021-06-27 22:00:00,128.7,18.0,200.0,16.9,92.7,2.26,22.0,9.0
2021-06-27 23:00:00,120.4,19.1,200.0,22.8,94.9,2.27,22.0,7.2
2021-06-28 00:00:00,91.3,19.7,200.0,21.2,95.3,2.33,22.0,6.8
2021-06-28 01:00:00,122.2,20.6,200.0,19.6,97.0,1.97,22.0,7.3
2021-06-28 02:00:00,112.6,20.2,200.0,21.4,94.5,1.77,22.0,6.2
2021-06-28 03:00:00,87.1,18.6,200.0,16.0,93.2,2.33,22.0,6.6
2021-06-28 04:00:00,99.0,16.6,200.0,14.9,91.7,2.58,22.0,7.5
2021-06-28 05:00:00,125.8,16.9,200.0,16.5,86.0,2.27,22.0,7.3
2021-06-28 06:00:00,135.7,16.3,320.0,16.7,94.4,2.25,22.0,7.6
2021-06-28 07:00:00,108.4,22.1,200.0,19.5,94.6,1.89,22.0,9.0
2021-06-28 08:00:00,122.8,18.1,200.0,18.4,89.4,1.84,22.0,9.7
2021-06-28 09:00:00,82.9,13.4,200.0,12.1,88.6,3.63,22.0,5.9
2021-06-28 10:00:00,110.9,15.7,200.0,18.8,87.7,2.69,22.0,10.0
2021-06-28 11:00:00,110.3,14.4,200.0,15.7,84.1,2.84,22.0,5.7
2021-06-28 12:00:00,139.7,13.1,228.0,12.8,87.3,3.02,22.0,8.8
2021-06-28 13:00:00,139.8,16.1,200.0,15.4,100.0,2.2,22.0,5.9
2021-06-28 14:00:00,108.5,12.5,200.0,11.2,93.8,2.72,22.0,6.3
2021-06-28 15:00:00,89.7,16.6,200.0,19.9,98.4,2.72,22.0,9.5
2021-06-28 16:00:00,110.6,12.1,200.0,12.1,91.3,2.06,22.0,7.1
2021-06-28 17:00:00,120.7,20.0,200.0,24.1,91.1,2.74,22.0,9.2
2021-06-28 18:00:00,124.4,16.6,200.0,21.2,94.1,1.82,22.0,8.6
2021-06-28 19:00:00,91.0,12.0,200.0,13.4,93.3,2.09,22.0,6.2
2021-06-28 20:00:00,125.2,22.6,200.0,21.2,91.7,2.63,22.0,5.3
2021-06-28 21:00:00,137.1,13.2,280.0,14.9,87.4,2.69,22.0,8.5
2021-06-28 22:00:00,90.3,17.4,200.0,18.1,96.0,1.96,22.0,5.7
2021-06-28 23:00:00,108.6,12.2,293.0,13.8,82.9,2.7,22.0,5.2
2021-06-29 00:00:00,131.9,23.1,200.0,27.6,87.4,2.83,22.0,7.2
2021-06-29 01:00:00,98.3,15.4,200.0,17.6,88.9,2.31,22.0,8.5
2021-06-29 02:00:00,84.0,21.3,200.0,24.1,78.7,2.84,22.0,9.4
2021-06-29 03:00:00,138.4,14.4,200.0,16.1,84.4,2.72,22.0,6.4
2021-06-29 04:00:00,123.2,24.4,200.0,23.0,88.1,3.5,22.0,9.1
2021-06-29 05:00:00,89.0,22.6,200.0,26.9,90.5,2.37,22.0,9.8
