timestamp,thickener_id,filter_id,thickener_health_score,filter_health_score,source_circuit,feed_grade_pct,feed_solids_pct,flocculant_dosage_gt,retention_time_hr,underflow_solids_pct,overflow_clarity_ntu,thickening_efficiency,filter_pressure_kpa,cycle_time_min,cake_moisture_pct,water_recovery_pct,solid_recovery_pct
2023-01-28 00:00:00,thickener_02,filter_press_01,97.3,64.6,dms,50.0,20.7,28.7,5.7,68.5,33.0,0.95,215.0,86.0,9.6,84.9,64.24
2023-01-28 04:00:00,thickener_01,filter_press_01,55.2,70.0,dms,50.0,15.6,45.9,4.0,51.4,57.0,0.658,330.0,64.0,8.3,50.7,68.74
2023-01-28 08:00:00,thickener_01,filter_press_02,94.0,76.1,dms,50.0,18.7,59.9,4.0,65.2,12.0,0.906,336.0,76.0,10.2,84.6,74.92
2023-01-28 12:00:00,thickener_02,vacuum_filter_03,77.7,70.1,dms,50.0,15.2,60.7,3.8,54.5,40.0,0.717,214.0,51.0,9.5,72.0,69.04
2023-01-28 16:00:00,thickener_01,filter_press_02,80.8,81.0,dms,50.0,18.9,70.0,4.9,64.3,47.0,0.889,211.0,65.0,9.6,76.1,80.78
2023-01-28 20:00:00,thickener_01,vacuum_filter_01,64.8,78.6,dms,50.0,21.1,25.1,3.2,56.7,48.0,0.729,357.0,93.0,12.0,55.7,77.49
2023-01-29 00:00:00,thickener_02,vacuum_filter_01,81.1,88.1,dms,50.0,17.4,70.3,5.9,61.1,46.0,0.831,382.0,63.0,9.4,74.4,86.94
2023-01-29 04:00:00,thickener_01,filter_press_01,63.8,99.4,dms,50.0,16.5,28.4,4.3,60.7,38.0,0.826,299.0,55.0,10.1,60.2,99.31
2023-01-29 08:00:00,thickener_01,vacuum_filter_03,67.7,57.6,dms,50.0,24.7,59.8,2.1,60.9,40.0,0.798,372.0,86.0,10.7,62.0,57.21
2023-01-29 12:00:00,thickener_02,vacuum_filter_03,87.2,58.7,dms,50.0,24.1,78.4,2.8,60.1,28.0,0.784,358.0,94.0,10.5,76.4,58.08
2023-01-29 16:00:00,thickener_02,vacuum_filter_02,85.4,79.0,dms,50.0,18.1,65.8,5.6,66.4,55.0,0.931,283.0,76.0,9.2,78.4,77.71
2023-01-29 20:00:00,thickener_01,vacuum_filter_01,65.1,84.2,dms,49.34,19.8,71.3,4.3,59.1,29.0,0.783,334.0,85.0,9.6,58.4,83.24
2023-01-30 00:00:00,thickener_01,filter_press_02,95.0,91.6,dms,50.0,15.4,25.9,2.5,62.6,23.0,0.864,311.0,78.0,10.9,88.1,90.01
2023-01-30 04:00:00,thickener_01,vacuum_filter_03,74.0,90.2,dms,50.0,18.4,50.6,5.9,61.3,46.0,0.832,348.0,53.0,11.6,66.1,88.68
2023-01-30 08:00:00,thickener_01,vacuum_filter_03,86.0,86.4,dms,50.0,18.8,50.7,4.1,67.2,16.0,0.946,301.0,60.0,8.5,80.5,85.5
2023-01-30 12:00:00,thickener_02,vacuum_filter_02,58.4,53.5,dms,50.0,21.0,43.8,4.0,65.4,19.0,0.907,226.0,87.0,9.7,51.8,52.73
2023-01-30 16:00:00,thickener_01,vacuum_filter_03,59.0,84.0,dms,50.0,19.1,75.3,2.3,65.3,54.0,0.908,213.0,60.0,12.2,53.8,82.78
2023-01-30 20:00:00,thickener_02,vacuum_filter_02,68.6,92.3,dms,50.0,18.6,39.1,5.6,63.9,31.0,0.881,399.0,64.0,9.3,61.2,91.8
2023-01-31 00:00:00,thickener_01,vacuum_filter_01,77.0,77.8,dms,50.0,23.1,74.1,4.9,53.1,39.0,0.641,237.0,81.0,11.0,65.5,77.13
2023-01-31 04:00:00,thickener_02,vacuum_filter_02,58.1,76.9,dms,50.0,19.5,28.1,3.6,61.5,20.0,0.831,341.0,70.0,9.4,51.3,76.76
2023-01-31 08:00:00,thickener_01,vacuum_filter_03,73.5,61.3,dms,50.0,16.5,69.3,2.1,56.3,24.0,0.744,355.0,89.0,11.7,66.0,60.86
2023-01-31 12:00:00,thickener_01,vacuum_filter_02,91.7,65.9,dms,50.0,17.2,72.8,2.2,63.1,15.0,0.869,212.0,79.0,10.8,80.6,65.65
2023-01-31 16:00:00,thickener_01,filter_press_01,55.5,82.6,dms,50.0,22.5,57.0,3.6,52.7,20.0,0.636,362.0,50.0,9.7,50.0,81.33
2023-01-31 20:00:00,thickener_02,vacuum_filter_03,69.7,81.4,dms,50.0,17.0,41.7,2.4,55.6,44.0,0.728,384.0,72.0,9.7,65.2,80.89
2023-02-01 00:00:00,thickener_02,filter_press_01,80.3,54.4,dms,50.0,23.2,64.3,2.6,61.6,20.0,0.821,352.0,57.0,8.8,72.6,54.23
2023-02-01 04:00:00,thickener_02,filter_press_02,66.6,53.5,dms,50.0,24.5,74.7,3.3,57.3,48.0,0.72,249.0,54.0,9.0,63.0,53.26
2023-02-01 08:00:00,thickener_01,vacuum_filter_03,84.3,50.6,dms,50.0,21.1,44.4,3.3,62.9,47.0,0.855,317.0,88.0,9.4,71.8,50.05
2023-02-01 12:00:00,thickener_01,vacuum_filter_03,93.8,85.2,dms,50.0,23.2,51.5,2.3,60.8,24.0,0.803,204.0,90.0,8.6,84.3,84.58
2023-02-01 16:00:00,thickener_02,vacuum_filter_01,80.2,57.0,dms,50.0,20.7,53.6,5.2,55.1,39.0,0.697,251.0,68.0,10.2,68.6,56.72
2023-02-01 20:00:00,thickener_01,vacuum_filter_01,72.4,68.1,dms,50.0,17.7,44.5,2.8,56.0,18.0,0.733,349.0,60.0,9.1,62.7,67.81
2023-02-02 00:00:00,thickener_02,vacuum_filter_03,65.7,52.8,dms,50.0,17.1,25.2,2.5,60.5,48.0,0.821,329.0,64.0,8.9,59.9,51.9
2023-02-02 04:00:00,thickener_02,vacuum_filter_03,52.4,68.4,dms,50.0,24.1,28.8,4.7,63.2,36.0,0.852,220.0,84.0,10.3,47.6,67.37
2023-02-02 08:00:00,thickener_02,filter_press_02,62.9,88.6,dms,50.0,18.9,50.3,4.5,64.9,19.0,0.901,366.0,75.0,8.2,55.0,87.27
2023-02-02 12:00:00,thickener_02,filter_press_01,72.0,77.0,dms,50.0,20.6,40.0,4.3,53.6,53.0,0.668,219.0,79.0,8.8,67.7,76.59
2023-02-02 16:00:00,thickener_01,vacuum_filter_02,96.3,71.0,dms,50.0,17.3,70.8,2.8,58.8,37.0,0.788,395.0,66.0,8.2,83.7,70.8
2023-02-02 20:00:00,thickener_02,vacuum_filter_02,92.4,97.3,dms,50.0,17.9,70.8,2.2,65.2,12.0,0.908,364.0,92.0,11.8,78.9,95.47
2023-02-03 00:00:00,thickener_02,vacuum_filter_02,66.2,95.7,dms,50.0,24.3,54.4,3.3,52.4,38.0,0.616,286.0,60.0,8.4,59.4,93.93
2023-02-03 04:00:00,thickener_02,vacuum_filter_01,63.4,69.3,dms,50.0,19.5,32.9,3.4,65.9,45.0,0.919,278.0,76.0,9.8,56.4,68.75
2023-02-03 08:00:00,thickener_01,vacuum_filter_03,54.8,89.6,dms,50.0,17.5,78.1,2.1,56.1,21.0,0.736,301.0,47.0,10.8,49.8,88.26
2023-02-03 12:00:00,thickener_02,vacuum_filter_01,64.1,74.5,dms,50.0,24.8,38.4,4.3,62.4,56.0,0.832,207.0,73.0,10.1,60.1,74.15
2023-02-03 16:00:00,thickener_01,vacuum_filter_02,93.7,71.9,dms,50.0,17.4,23.9,4.1,55.3,14.0,0.721,201.0,53.0,9.9,81.9,71.36
2023-02-03 20:00:00,thickener_02,vacuum_filter_01,89.6,51.9,dms,50.0,19.5,53.3,5.9,57.7,20.0,0.756,239.0,102.0,10.6,79.4,50.94
2023-02-04 00:00:00,thickener_01,vacuum_filter_03,54.6,99.5,dms,50.0,15.2,23.7,4.8,59.8,35.0,0.813,272.0,83.0,8.2,48.0,98.13
2023-02-04 04:00:00,thickener_01,filter_press_02,90.4,57.6,dms,50.0,21.7,39.0,2.5,59.7,38.0,0.786,239.0,83.0,12.2,83.7,56.59
2023-02-04 08:00:00,thickener_01,vacuum_filter_02,59.1,62.2,dms,50.0,15.8,77.3,5.8,64.8,34.0,0.903,226.0,93.0,9.0,52.3,61.91
2023-02-04 12:00:00,thickener_01,filter_press_02,62.9,82.4,dms,50.0,19.2,65.0,3.6,61.5,34.0,0.833,337.0,69.0,11.7,55.1,82.08
2023-02-04 16:00:00,thickener_02,filter_press_01,82.2,92.4,dms,50.0,17.1,20.4,5.6,61.2,45.0,0.833,359.0,85.0,11.1,77.1,91.83
2023-02-04 20:00:00,thickener_01,filter_press_01,84.9,70.3,dms,50.0,24.8,30.1,5.1,57.6,53.0,0.726,220.0,59.0,11.3,75.9,69.54
2023-02-05 00:00:00,thickener_01,filter_press_02,86.0,69.5,dms,50.0,23.8,66.8,4.0,59.4,32.0,0.771,277.0,100.0,9.1,73.3,68.51
2023-02-05 04:00:00,thickener_02,vacuum_filter_01,97.0,70.3,dms,50.0,23.5,31.9,4.8,57.3,15.0,0.727,384.0,74.0,8.9,85.5,69.7
2023-02-05 08:00:00,thickener_01,vacuum_filter_03,91.0,62.4,dms,50.0,24.6,33.0,3.2,62.5,24.0,0.836,317.0,66.0,11.1,78.5,61.86
2023-02-05 12:00:00,thickener_01,filter_press_02,56.9,89.4,dms,50.0,19.4,46.9,4.4,63.1,16.0,0.863,254.0,49.0,11.0,53.6,88.89
2023-02-05 16:00:00,thickener_02,vacuum_filter_01,94.3,90.6,dms,50.0,16.9,46.3,3.7,66.8,35.0,0.94,311.0,80.0,11.8,80.2,90.35
2023-02-05 20:00:00,thickener_02,vacuum_filter_01,56.7,86.1,dms,50.0,21.1,30.6,3.5,52.9,40.0,0.651,350.0,64.0,12.0,52.7,84.77
2023-02-06 00:00:00,thickener_01,filter_press_02,52.3,53.0,dms,50.0,22.2,65.1,4.6,53.9,25.0,0.664,263.0,77.0,11.9,46.1,52.53
2023-02-06 04:00:00,thickener_02,vacuum_filter_03,73.3,99.1,dms,50.0,23.7,48.9,2.6,57.5,21.0,0.73,301.0,45.0,9.6,66.1,97.82
2023-02-06 08:00:00,thickener_01,vacuum_filter_03,64.6,90.8,dms,50.0,21.9,31.5,5.8,55.2,20.0,0.693,306.0,86.0,9.8,60.1,89.33
2023-02-06 12:00:00,thickener_02,filter_press_02,67.0,63.5,dms,50.0,21.0,26.7,6.0,65.0,51.0,0.898,315.0,55.0,9.5,62.6,62.72
2023-02-06 16:00:00,thickener_02,vacuum_filter_02,57.1,70.6,dms,50.0,22.7,44.2,5.6,63.8,49.0,0.868,272.0,89.0,10.6,49.2,69.56
2023-02-06 20:00:00,thickener_02,filter_press_01,57.5,95.4,dms,50.0,16.0,24.7,4.0,56.2,48.0,0.745,395.0,71.0,11.4,53.9,94.2
2023-02-07 00:00:00,thickener_02,vacuum_filter_01,73.2,72.6,dms,50.0,22.3,34.6,5.0,62.7,36.0,0.848,345.0,60.0,11.4,67.1,71.9
2023-02-07 04:00:00,thickener_02,vacuum_filter_03,73.6,78.6,dms,50.0,24.8,42.7,3.8,56.5,42.0,0.702,373.0,60.0,9.0,63.0,77.48
2023-02-07 08:00:00,thickener_02,filter_press_01,85.7,97.8,dms,50.0,16.6,44.8,4.5,54.4,18.0,0.707,322.0,51.0,8.3,76.3,97.46
2023-02-07 12:00:00,thickener_02,vacuum_filter_01,74.3,67.6,dms,50.0,17.0,72.1,4.0,58.0,20.0,0.774,299.0,69.0,10.3,70.5,67.5
2023-02-07 16:00:00,thickener_01,vacuum_filter_01,55.7,80.3,dms,50.0,19.4,50.0,5.9,59.3,30.0,0.789,295.0,84.0,11.1,47.6,79.28
2023-02-07 20:00:00,thickener_02,vacuum_filter_01,50.8,72.4,dms,50.0,18.5,64.9,3.8,57.7,57.0,0.761,209.0,89.0,10.0,43.2,71.48
2023-02-08 00:00:00,thickener_01,vacuum_filter_02,84.9,53.7,dms,50.0,18.7,31.0,2.9,61.9,50.0,0.842,250.0,85.0,11.5,79.7,53.07
2023-02-08 04:00:00,thickener_02,filter_press_02,57.8,67.7,dms,50.0,22.8,40.6,4.4,52.6,46.0,0.63,393.0,49.0,9.0,54.3,66.89
2023-02-08 08:00:00,thickener_02,vacuum_filter_03,59.5,97.1,dms,50.0,20.8,49.1,4.3,61.8,58.0,0.834,216.0,65.0,9.7,53.5,95.79
2023-02-08 12:00:00,thickener_02,filter_press_01,92.5,77.0,dms,50.0,22.7,50.5,2.2,64.2,21.0,0.877,393.0,53.0,8.8,82.3,76.17
2023-02-08 16:00:00,thickener_01,filter_press_01,83.5,65.7,dms,50.0,16.4,65.8,2.9,56.2,52.0,0.742,249.0,88.0,11.7,71.5,65.11
2023-02-08 20:00:00,thickener_02,vacuum_filter_03,87.2,62.7,dms,50.0,23.9,65.6,4.0,64.1,17.0,0.872,232.0,73.0,9.4,81.8,62.51
2023-02-09 00:00:00,thickener_01,vacuum_filter_01,84.6,52.4,dms,50.0,21.4,60.3,2.6,66.6,35.0,0.929,274.0,90.0,9.8,78.6,51.84
2023-02-09 04:00:00,thickener_01,vacuum_filter_01,63.7,55.0,dms,50.0,19.1,34.0,3.8,65.7,33.0,0.915,372.0,60.0,8.8,58.7,54.06
2023-02-09 08:00:00,thickener_02,filter_press_01,63.6,55.8,dms,50.0,21.9,33.7,4.6,60.1,46.0,0.794,389.0,72.0,9.7,55.9,54.9
2023-02-09 12:00:00,thickener_02,vacuum_filter_01,64.7,68.7,dms,50.0,22.4,74.7,2.1,53.5,16.0,0.654,359.0,69.0,9.7,58.3,68.25
2023-02-09 16:00:00,thickener_02,filter_press_01,71.2,52.2,dms,50.0,17.1,63.3,2.5,64.9,26.0,0.903,285.0,91.0,9.4,65.7,51.84
2023-02-09 20:00:00,thickener_01,filter_press_02,79.5,89.2,dms,50.0,19.6,25.0,3.6,64.4,50.0,0.889,347.0,83.0,10.3,71.8,89.03
2023-02-10 00:00:00,thickener_01,vacuum_filter_03,72.7,91.8,dms,50.0,15.5,79.6,5.6,65.8,32.0,0.923,376.0,54.0,8.6,64.8,91.07
2023-02-10 04:00:00,thickener_02,vacuum_filter_03,82.0,93.8,dms,50.0,20.4,35.2,2.4,59.3,38.0,0.785,269.0,65.0,8.3,77.6,91.88
2023-02-10 08:00:00,thickener_02,vacuum_filter_03,90.6,61.6,dms,50.0,20.0,23.4,2.2,61.8,40.0,0.835,345.0,59.0,9.3,82.0,60.89
2023-02-10 12:00:00,thickener_01,vacuum_filter_02,72.7,95.5,dms,50.0,16.6,56.4,4.0,58.6,26.0,0.786,379.0,61.0,10.3,69.1,94.89
2023-02-10 16:00:00,thickener_02,filter_press_02,88.1,86.0,dms,50.0,22.3,60.5,5.3,67.9,33.0,0.95,322.0,56.0,12.1,83.3,85.48
2023-02-10 20:00:00,thickener_01,filter_press_01,54.8,51.1,dms,50.0,16.8,46.0,5.6,61.3,29.0,0.837,325.0,67.0,10.2,50.6,50.89
2023-02-11 00:00:00,thickener_02,filter_press_02,52.3,95.0,dms,50.0,20.7,24.4,5.3,51.3,26.0,0.62,227.0,75.0,11.7,45.5,94.19
2023-02-11 04:00:00,thickener_02,filter_press_01,77.9,99.2,dms,49.37,19.6,33.0,2.2,62.6,30.0,0.854,272.0,49.0,8.9,68.4,97.46
2023-02-11 08:00:00,thickener_02,vacuum_filter_02,60.3,61.1,dms,50.0,23.4,78.8,2.7,64.7,35.0,0.886,203.0,95.0,10.5,56.3,60.69
2023-02-11 12:00:00,thickener_02,filter_press_01,64.6,77.5,dms,50.0,20.8,48.2,4.7,54.3,31.0,0.682,232.0,90.0,10.7,56.3,77.31
2023-02-11 16:00:00,thickener_01,filter_press_02,82.6,81.1,dms,49.56,23.3,61.4,3.6,65.0,11.0,0.892,371.0,56.0,8.8,70.8,79.86
2023-02-11 20:00:00,thickener_01,vacuum_filter_03,67.2,90.8,dms,50.0,20.1,38.9,5.0,58.5,12.0,0.77,327.0,47.0,10.0,60.0,90.09
2023-02-12 00:00:00,thickener_01,vacuum_filter_01,74.2,82.1,dms,50.0,23.9,23.3,2.8,54.4,36.0,0.662,289.0,90.0,11.8,63.1,81.85
2023-02-12 04:00:00,thickener_01,vacuum_filter_03,56.6,80.4,dms,50.0,16.6,41.9,2.8,60.7,36.0,0.826,205.0,70.0,10.9,48.8,79.04
2023-02-12 08:00:00,thickener_02,filter_press_01,69.4,89.3,dms,50.0,18.9,65.7,4.4,58.2,34.0,0.77,202.0,67.0,9.0,64.9,89.16
2023-02-12 12:00:00,thickener_02,filter_press_02,51.7,85.7,dms,50.0,16.5,68.0,5.7,55.7,30.0,0.733,213.0,70.0,11.4,47.0,84.38
2023-02-12 16:00:00,thickener_01,vacuum_filter_01,56.6,52.1,dms,50.0,15.4,21.4,2.5,62.3,34.0,0.86,399.0,97.0,8.7,52.8,51.69
2023-02-12 20:00:00,thickener_01,filter_press_01,76.4,67.0,dms,49.71,22.9,65.9,4.5,58.5,52.0,0.755,396.0,89.0,12.1,68.6,66.73
2023-02-13 00:00:00,thickener_01,vacuum_filter_01,68.8,79.2,dms,50.0,18.0,60.5,2.4,58.2,45.0,0.773,205.0,71.0,10.0,63.1,78.37
2023-02-13 04:00:00,thickener_01,filter_press_01,70.9,60.2,dms,50.0,19.4,36.3,3.8,58.8,21.0,0.778,382.0,80.0,10.2,63.4,59.5
2023-02-13 08:00:00,thickener_02,vacuum_filter_01,84.6,58.6,dms,50.0,20.5,43.6,2.1,66.0,35.0,0.919,356.0,89.0,10.3,75.6,57.82
2023-02-13 12:00:00,thickener_02,vacuum_filter_03,87.0,56.3,dms,50.0,23.2,28.4,5.8,54.8,33.0,0.676,200.0,59.0,11.6,75.9,55.23
2023-02-13 16:00:00,thickener_02,vacuum_filter_01,77.9,93.3,dms,50.0,16.7,39.3,3.0,65.0,26.0,0.907,261.0,74.0,11.8,69.9,91.6
2023-02-13 20:00:00,thickener_02,filter_press_01,64.3,84.2,dms,50.0,18.8,53.4,5.0,60.6,39.0,0.817,280.0,65.0,8.7,54.8,84.04
2023-02-14 00:00:00,thickener_02,vacuum_filter_03,97.6,58.8,dms,50.0,24.7,65.9,2.8,63.5,32.0,0.856,369.0,70.0,10.3,85.7,57.79
2023-02-14 04:00:00,thickener_01,filter_press_02,77.1,80.1,dms,50.0,20.3,33.0,2.2,55.0,19.0,0.698,392.0,57.0,10.4,68.7,79.09
2023-02-14 08:00:00,thickener_01,vacuum_filter_02,52.2,54.4,dms,50.0,22.8,58.9,5.2,59.1,18.0,0.769,387.0,71.0,11.1,47.5,53.7
2023-02-14 12:00:00,thickener_02,vacuum_filter_03,78.5,50.7,dms,50.0,23.7,28.1,4.9,58.1,19.0,0.742,336.0,94.0,9.7,72.8,50.29
2023-02-14 16:00:00,thickener_01,vacuum_filter_01,55.5,74.8,dms,50.0,16.1,78.3,5.8,63.0,54.0,0.871,396.0,66.0,8.2,48.7,74.61
2023-02-14 20:00:00,thickener_01,filter_press_02,78.8,60.2,dms,50.0,16.3,61.2,4.7,56.2,29.0,0.743,268.0,65.0,10.2,72.1,59.43
2023-02-15 00:00:00,thickener_01,filter_press_02,63.6,68.0,dms,50.0,16.7,78.5,4.4,66.0,48.0,0.924,339.0,67.0,10.2,59.2,67.73
2023-02-15 04:00:00,thickener_01,vacuum_filter_03,81.6,91.1,dms,50.0,24.8,50.7,5.6,67.4,50.0,0.943,307.0,87.0,8.3,76.1,90.81
2023-02-15 08:00:00,thickener_02,vacuum_filter_02,60.8,93.1,dms,50.0,24.6,74.7,4.9,55.7,26.0,0.686,282.0,61.0,9.9,52.7,92.4
2023-02-15 12:00:00,thickener_01,vacuum_filter_03,96.0,60.6,dms,50.0,22.7,41.8,2.2,67.3,20.0,0.943,322.0,82.0,11.2,84.4,59.51
2023-02-15 16:00:00,thickener_01,filter_press_01,76.7,58.5,dms,50.0,23.2,35.0,5.5,63.8,40.0,0.868,209.0,65.0,11.0,72.8,57.91
2023-02-15 20:00:00,thickener_02,filter_press_01,65.4,85.5,dms,50.0,21.5,27.2,3.6,59.2,33.0,0.777,266.0,71.0,10.1,62.1,84.93
2023-02-16 00:00:00,thickener_02,filter_press_01,82.4,50.8,dms,49.84,16.6,23.7,3.0,59.3,46.0,0.8,235.0,53.0,10.3,72.1,50.39
2023-02-16 04:00:00,thickener_02,filter_press_02,95.9,65.2,dms,48.7,22.3,47.5,4.7,55.1,21.0,0.687,261.0,61.0,11.1,90.6,64.71
2023-02-16 08:00:00,thickener_02,vacuum_filter_01,63.7,93.9,dms,50.0,18.1,70.4,3.0,52.5,23.0,0.663,220.0,77.0,11.1,56.7,93.07
2023-02-16 12:00:00,thickener_01,filter_press_02,85.9,74.8,dms,50.0,18.3,61.1,4.7,67.4,56.0,0.949,260.0,90.0,10.1,78.9,73.89
2023-02-16 16:00:00,thickener_02,filter_press_01,75.2,96.5,dms,50.0,23.0,75.0,2.5,65.9,43.0,0.913,215.0,50.0,10.4,64.9,95.67
2023-02-16 20:00:00,thickener_01,vacuum_filter_03,56.2,56.2,dms,50.0,19.6,57.6,4.7,56.7,26.0,0.735,225.0,97.0,9.4,52.7,55.14
2023-02-17 00:00:00,thickener_02,vacuum_filter_03,63.7,84.5,dms,50.0,20.0,33.2,4.6,64.4,13.0,0.887,389.0,85.0,11.0,56.2,83.83
2023-02-17 04:00:00,thickener_02,vacuum_filter_03,95.7,79.8,dms,50.0,22.7,23.0,2.9,57.7,26.0,0.739,270.0,54.0,8.6,81.9,78.53
2023-02-17 08:00:00,thickener_01,vacuum_filter_03,74.5,73.5,dms,50.0,17.4,63.4,5.2,62.0,41.0,0.847,353.0,51.0,8.2,63.9,73.04
2023-02-17 12:00:00,thickener_02,filter_press_01,72.8,51.0,dms,50.0,23.6,35.9,5.0,66.9,50.0,0.933,223.0,56.0,12.0,67.2,50.06
2023-02-17 16:00:00,thickener_01,vacuum_filter_01,72.9,95.6,dms,50.0,22.4,70.8,3.7,52.8,50.0,0.639,266.0,83.0,11.0,68.0,94.98
2023-02-17 20:00:00,thickener_02,vacuum_filter_03,79.9,58.6,dms,50.0,20.5,59.8,5.9,57.7,30.0,0.751,335.0,78.0,11.1,68.1,57.43
2023-02-18 00:00:00,thickener_02,filter_press_02,79.1,74.9,dms,50.0,23.4,76.2,3.2,65.8,36.0,0.909,333.0,68.0,11.7,72.6,74.67
2023-02-18 04:00:00,thickener_01,vacuum_filter_01,97.1,70.3,dms,50.0,23.7,78.6,4.2,65.3,23.0,0.898,344.0,53.0,10.5,91.7,69.79
2023-02-18 08:00:00,thickener_02,vacuum_filter_03,58.0,95.0,dms,50.0,18.3,79.1,5.4,60.0,42.0,0.806,257.0,55.0,9.8,49.5,94.73
2023-02-18 12:00:00,thickener_01,filter_press_02,63.4,88.0,dms,50.0,17.3,36.6,4.1,55.1,17.0,0.716,268.0,91.0,10.2,57.6,87.23
2023-02-18 16:00:00,thickener_01,vacuum_filter_01,55.6,94.7,dms,50.0,16.5,65.4,3.2,62.5,51.0,0.86,222.0,65.0,10.0,52.1,94.32
2023-02-18 20:00:00,thickener_02,filter_press_02,75.0,55.3,dms,50.0,15.2,33.6,4.4,53.3,28.0,0.695,213.0,64.0,8.4,71.0,54.83
2023-02-19 00:00:00,thickener_01,vacuum_filter_01,72.7,71.1,dms,50.0,24.0,28.0,2.2,58.5,41.0,0.751,236.0,52.0,8.2,67.1,70.3
2023-02-19 04:00:00,thickener_02,vacuum_filter_03,74.8,51.7,dms,50.0,23.4,68.6,3.3,61.3,32.0,0.813,289.0,73.0,10.1,64.0,51.35
2023-02-19 08:00:00,thickener_01,filter_press_01,80.7,77.4,dms,50.0,17.6,68.6,5.1,60.0,20.0,0.809,390.0,63.0,8.1,69.8,77.15
2023-02-19 12:00:00,thickener_01,filter_press_02,50.7,68.5,dms,50.0,18.0,71.2,3.9,56.5,32.0,0.74,327.0,94.0,9.3,45.7,68.37
2023-02-19 16:00:00,thickener_02,vacuum_filter_02,54.7,60.4,dms,50.0,22.3,45.7,5.9,60.6,30.0,0.802,232.0,82.0,10.4,48.1,59.25
2023-02-19 20:00:00,thickener_02,filter_press_01,63.3,87.8,dms,50.0,17.5,50.6,2.2,62.1,32.0,0.849,372.0,74.0,10.7,56.2,87.07
2023-02-20 00:00:00,thickener_02,vacuum_filter_01,70.5,65.2,dms,50.0,19.6,52.9,5.9,66.4,21.0,0.928,241.0,65.0,8.3,66.4,64.48
2023-02-20 04:00:00,thickener_01,filter_press_02,88.2,80.3,dms,50.0,16.2,47.3,5.1,56.9,15.0,0.756,386.0,68.0,9.9,83.7,79.3
2023-02-20 08:00:00,thickener_02,filter_press_01,62.2,87.2,dms,50.0,21.1,58.9,5.1,65.4,56.0,0.906,344.0,89.0,11.4,56.9,85.95
2023-02-20 12:00:00,thickener_01,filter_press_02,81.4,93.9,dms,50.0,21.8,43.7,4.2,62.9,13.0,0.853,275.0,77.0,10.0,76.6,93.08
2023-02-20 16:00:00,thickener_02,filter_press_01,62.5,86.5,dms,50.0,18.6,68.5,4.3,57.1,28.0,0.749,306.0,90.0,11.0,54.0,86.16
2023-02-20 20:00:00,thickener_01,filter_press_01,65.9,74.4,dms,50.0,23.3,70.8,4.0,53.9,23.0,0.656,288.0,77.0,11.7,61.3,73.0
2023-02-21 00:00:00,thickener_01,filter_press_01,69.7,65.2,dms,50.0,23.5,69.7,5.9,54.6,55.0,0.669,266.0,94.0,10.4,64.0,64.07
2023-02-21 04:00:00,thickener_01,vacuum_filter_02,73.7,81.3,dms,50.0,20.4,55.2,4.1,54.4,41.0,0.686,247.0,58.0,8.8,63.9,80.29
2023-02-21 08:00:00,thickener_01,filter_press_01,97.0,63.8,dms,50.0,16.1,65.3,2.9,59.4,37.0,0.803,330.0,100.0,9.6,82.9,62.96
2023-02-21 12:00:00,thickener_01,filter_press_02,62.8,75.4,dms,50.0,24.3,78.6,5.4,58.9,59.0,0.757,248.0,86.0,9.4,55.8,75.33
2023-02-21 16:00:00,thickener_01,vacuum_filter_02,75.8,66.9,dms,50.0,19.0,33.5,2.4,58.9,42.0,0.782,259.0,97.0,9.1,69.9,66.25
2023-02-21 20:00:00,thickener_02,vacuum_filter_03,63.5,81.9,dms,50.0,19.9,78.9,2.5,55.9,43.0,0.718,361.0,58.0,8.8,57.3,81.2
2023-02-22 00:00:00,thickener_02,filter_press_01,51.4,97.7,dms,50.0,19.0,35.6,2.0,55.4,19.0,0.714,213.0,65.0,8.7,43.9,97.23
2023-02-22 04:00:00,thickener_02,filter_press_02,76.0,81.3,dms,50.0,20.0,22.0,3.9,66.3,44.0,0.925,300.0,82.0,10.2,67.0,80.78
2023-02-22 08:00:00,thickener_01,vacuum_filter_03,99.3,52.6,dms,50.0,19.6,31.3,5.8,63.7,12.0,0.874,351.0,93.0,8.7,87.0,51.84
2023-02-22 12:00:00,thickener_01,vacuum_filter_01,91.0,83.3,dms,50.0,18.6,69.5,5.2,60.0,37.0,0.806,381.0,93.0,11.1,78.1,81.97
2023-02-22 16:00:00,thickener_02,vacuum_filter_01,67.5,55.1,dms,50.0,16.3,61.1,5.0,62.0,47.0,0.851,313.0,101.0,9.1,58.1,54.85
2023-02-22 20:00:00,thickener_02,vacuum_filter_02,64.1,84.7,dms,50.0,16.9,20.4,5.6,54.2,54.0,0.702,238.0,52.0,11.8,54.8,83.69
2023-02-23 00:00:00,thickener_02,filter_press_02,66.6,73.5,dms,50.0,18.2,43.5,4.9,52.8,55.0,0.669,206.0,73.0,11.3,59.1,72.4
2023-02-23 04:00:00,thickener_01,vacuum_filter_03,82.3,94.4,dms,50.0,19.8,50.7,5.6,56.4,39.0,0.728,308.0,82.0,8.4,73.5,92.68
2023-02-23 08:00:00,thickener_02,filter_press_02,99.2,86.1,dms,50.0,19.0,72.1,3.4,65.4,20.0,0.91,251.0,51.0,11.1,94.0,85.69
