timestamp,equipment_id,equipment_type,operating_hours,health_score,vibration_rms,temperature_c,power_factor,wear_rate_pct,failure_probability,rul_days,maintenance_priority
2020-09-28 01:00:00,spiral_concentrator_03,spiral_concentrator,15073.0,82.3,1.93,36.2,0.846,12.4,0.3429,1398.0,2
2021-09-16 17:00:00,slurry_pump_04,slurry_pump,40137.0,65.5,4.42,70.8,0.848,20.7,0.6296,1021.0,1
2021-03-14 08:00:00,apron_feeder_04,apron_feeder,35480.0,82.1,2.4,57.0,0.86,9.8,0.3411,1353.0,2
2021-03-22 03:00:00,flotation_cell_rougher_05,flotation_cell_rougher,55041.0,64.0,3.16,43.1,0.854,14.4,0.6331,1046.0,1
2021-02-04 09:00:00,slurry_pump_02,slurry_pump,16340.0,80.5,2.98,77.4,0.871,11.7,0.3727,1387.0,2
2020-07-31 18:00:00,conveyor_belt_10,conveyor_belt,33227.0,78.6,3.95,51.1,0.806,18.2,0.4161,1309.0,2
2020-09-04 20:00:00,conveyor_belt_11,conveyor_belt,20819.0,80.4,4.0,52.4,0.809,16.7,0.383,1272.0,2
2020-08-16 13:00:00,transfer_pump_07,transfer_pump,6103.0,96.6,1.72,73.8,0.895,2.0,0.0672,1674.0,4
2020-02-25 02:00:00,dms_cyclone_02,dms_cyclone,57747.0,51.9,4.34,52.0,0.822,31.3,0.8454,773.0,1
2021-10-26 04:00:00,air_blower_01,air_blower,59958.0,59.5,4.6,68.9,0.835,22.3,0.7178,1007.0,1
2020-04-08 09:00:00,filter_press_02,filter_press,33008.0,74.5,2.07,38.0,0.887,7.6,0.4612,1407.0,2
2020-04-23 18:00:00,flotation_cell_rougher_06,flotation_cell_rougher,11266.0,100.0,1.04,46.2,0.89,0.0,0.0,1778.0,5
2021-03-23 03:00:00,magnetic_separator_hims_03,magnetic_separator_hims,44907.0,77.7,3.23,66.5,0.853,11.1,0.4182,1249.0,2
2020-07-30 13:00:00,conveyor_belt_12,conveyor_belt,33420.0,66.7,5.46,57.7,0.787,28.3,0.6332,994.0,1
2020-01-23 01:00:00,spiral_concentrator_02,spiral_concentrator,26381.0,71.6,2.08,35.6,0.837,19.9,0.5355,1214.0,1
2020-01-03 01:00:00,dewatering_screen_01,dewatering_screen,59109.0,44.1,11.58,67.5,0.769,50.3,0.85,673.0,1
2020-06-18 03:00:00,spiral_concentrator_02,spiral_concentrator,15234.0,91.7,1.39,35.6,0.853,5.8,0.164,1619.0,3
2020-01-10 14:00:00,reagent_dosing_pump_01,reagent_dosing_pump,14032.0,90.3,1.93,84.8,0.886,5.8,0.1891,1564.0,3
2020-06-28 22:00:00,reagent_dosing_pump_01,reagent_dosing_pump,25734.0,68.7,4.69,76.5,0.853,18.8,0.5774,1207.0,1
2020-03-05 02:00:00,magnetic_separator_hims_01,magnetic_separator_hims,55554.0,62.6,4.27,70.7,0.835,18.7,0.6644,1072.0,1
2020-04-11 06:00:00,spiral_concentrator_08,spiral_concentrator,8400.0,96.6,0.92,35.8,0.857,2.4,0.0678,1791.0,4
2020-06-04 11:00:00,sump_pump_01,sump_pump,39764.0,49.5,6.57,104.9,0.824,30.3,0.85,805.0,1
2020-05-30 05:00:00,flotation_cell_rougher_06,flotation_cell_rougher,4161.0,100.0,1.36,38.5,0.89,0.0,0.0,1846.0,5
2021-01-16 19:00:00,vibrating_screen_01,vibrating_screen,18412.0,87.7,5.58,52.4,0.848,11.1,0.2443,1436.0,3
2021-08-10 13:00:00,slurry_pump_05,slurry_pump,6497.0,84.2,3.08,82.9,0.876,9.5,0.3049,1653.0,2
2021-03-26 16:00:00,magnetic_separator_hims_03,magnetic_separator_hims,11454.0,88.4,2.08,61.3,0.866,5.8,0.2248,1484.0,3
2021-01-17 16:00:00,air_blower_03,air_blower,14013.0,74.8,3.05,57.3,0.852,13.9,0.4711,1237.0,2
2021-01-05 13:00:00,spiral_concentrator_08,spiral_concentrator,9760.0,100.0,0.79,33.5,0.86,0.0,0.0,1893.0,5
2020-06-24 01:00:00,spiral_concentrator_02,spiral_concentrator,9237.0,100.0,0.89,35.7,0.86,0.0,0.0,1860.0,5
2020-06-24 10:00:00,secondary_crusher_02,secondary_crusher,10501.0,76.5,5.03,66.4,0.803,18.8,0.4533,1426.0,2
2021-01-25 16:00:00,primary_crusher_01,primary_crusher,8847.0,86.6,4.18,62.0,0.823,10.7,0.2637,1450.0,3
2020-05-03 13:00:00,vibrating_screen_05,vibrating_screen,23494.0,69.7,8.44,54.8,0.815,27.3,0.5848,1138.0,1
2021-01-25 15:00:00,vibrating_feeder_03,vibrating_feeder,64379.0,54.2,4.07,57.3,0.83,25.2,0.7958,896.0,1
2021-10-27 01:00:00,sump_pump_05,sump_pump,31720.0,62.9,6.22,111.8,0.844,22.3,0.6721,998.0,1
2020-06-08 20:00:00,magnetic_separator_hims_03,magnetic_separator_hims,31975.0,80.0,2.91,66.4,0.856,10.0,0.3777,1388.0,2
2020-06-11 06:00:00,trommel_screen_02,trommel_screen,10261.0,79.6,6.02,53.6,0.833,18.3,0.3997,1359.0,2
2020-11-17 04:00:00,transfer_pump_04,transfer_pump,27104.0,72.6,5.08,89.6,0.859,16.5,0.5123,1107.0,1
2020-05-12 17:00:00,agitator_05,agitator,53662.0,67.6,3.99,56.7,0.844,17.8,0.5916,1328.0,1
2021-07-18 06:00:00,flotation_cell_rougher_03,flotation_cell_rougher,59270.0,52.8,3.76,42.4,0.843,18.9,0.7893,854.0,1
2020-12-26 06:00:00,air_blower_02,air_blower,29732.0,90.0,2.31,56.3,0.869,5.5,0.1958,1595.0,3
2021-01-30 05:00:00,apron_feeder_03,apron_feeder,30385.0,92.0,2.02,48.8,0.871,4.4,0.1579,1612.0,3
2020-04-06 11:00:00,conveyor_belt_04,conveyor_belt,15302.0,90.5,2.84,54.1,0.825,8.1,0.1887,1581.0,3
2020-08-14 15:00:00,dms_cyclone_03,dms_cyclone,60857.0,73.7,3.36,50.3,0.844,17.1,0.4967,1230.0,2
2021-06-17 03:00:00,slurry_pump_04,slurry_pump,8356.0,78.8,3.16,72.4,0.868,12.7,0.4028,1258.0,2
2021-02-10 16:00:00,spiral_concentrator_04,spiral_concentrator,64334.0,49.5,3.53,41.5,0.82,35.4,0.85,850.0,1
2021-08-05 08:00:00,spiral_concentrator_05,spiral_concentrator,45761.0,73.4,2.15,39.4,0.839,18.6,0.5034,1016.0,1
2020-09-18 15:00:00,jig_03,jig,921.0,100.0,0.96,40.5,0.86,0.0,0.0,1771.0,5
2020-05-13 22:00:00,transfer_pump_01,transfer_pump,34071.0,66.2,4.89,81.8,0.849,20.3,0.619,841.0,1
2021-10-09 07:00:00,flotation_cell_rougher_03,flotation_cell_rougher,69932.0,56.1,3.68,50.0,0.846,17.5,0.745,835.0,1
2020-08-02 15:00:00,slurry_pump_02,slurry_pump,5258.0,96.2,1.6,84.8,0.894,2.3,0.0751,1753.0,4
2020-05-01 23:00:00,shaking_table_02,shaking_table,1388.0,100.0,1.29,48.2,0.88,0.0,0.0,1793.0,5
2021-10-11 09:00:00,apron_feeder_02,apron_feeder,8372.0,91.1,1.84,59.0,0.87,4.9,0.1748,1510.0,3
2021-05-16 09:00:00,slurry_pump_01,slurry_pump,16791.0,94.4,3.36,70.3,0.892,3.4,0.1111,1695.0,4
2020-01-11 02:00:00,reagent_dosing_pump_04,reagent_dosing_pump,29786.0,51.2,6.83,108.5,0.827,29.3,0.8454,628.0,1
2021-07-05 07:00:00,spiral_concentrator_04,spiral_concentrator,54645.0,46.5,3.52,39.8,0.817,37.5,0.85,627.0,1
2021-04-26 05:00:00,reagent_dosing_pump_03,reagent_dosing_pump,4413.0,100.0,1.99,72.6,0.9,0.0,0.0,1835.0,5
2020-06-04 04:00:00,slurry_pump_10,slurry_pump,4257.0,87.5,2.93,88.7,0.881,7.5,0.2436,1572.0,3
2021-04-03 11:00:00,apron_feeder_02,apron_feeder,4417.0,86.6,2.04,51.8,0.865,7.4,0.2587,1393.0,3
2020-08-13 13:00:00,conveyor_belt_06,conveyor_belt,1485.0,89.5,2.25,53.0,0.823,8.9,0.2076,1567.0,3
2021-01-12 11:00:00,thickener_01,thickener,62061.0,59.3,2.59,38.5,0.873,12.2,0.6883,1012.0,1
2021-03-28 19:00:00,spiral_concentrator_06,spiral_concentrator,66987.0,53.1,3.52,40.0,0.822,32.8,0.8362,711.0,1
2020-06-03 02:00:00,magnetic_separator_hims_01,magnetic_separator_hims,45848.0,44.3,5.64,83.0,0.813,27.9,0.85,696.0,1
2020-06-19 03:00:00,flotation_cell_scavenger_01,flotation_cell_scavenger,17036.0,85.6,1.63,39.4,0.876,5.8,0.2752,1376.0,3
2020-06-23 02:00:00,reagent_dosing_pump_05,reagent_dosing_pump,31987.0,43.4,7.28,103.4,0.815,33.9,0.85,669.0,1
2021-06-10 13:00:00,thickener_02,thickener,53412.0,60.6,2.54,40.4,0.875,11.8,0.6703,1179.0,1
2020-09-16 19:00:00,dms_cyclone_01,dms_cyclone,32364.0,71.4,3.14,46.9,0.841,18.6,0.5351,1074.0,1
2021-06-20 23:00:00,conveyor_belt_10,conveyor_belt,43709.0,57.5,6.79,61.9,0.772,36.1,0.7903,876.0,1
2021-05-18 09:00:00,slurry_pump_03,slurry_pump,7470.0,83.9,3.31,92.2,0.876,9.7,0.3102,1478.0,2
2020-11-04 17:00:00,shaking_table_01,shaking_table,51801.0,49.7,5.21,65.2,0.825,27.7,0.85,785.0,1
2020-12-23 20:00:00,conveyor_belt_02,conveyor_belt,34538.0,70.6,4.5,57.5,0.793,25.0,0.5645,1230.0,1
2021-10-19 18:00:00,thickener_01,thickener,32785.0,91.1,1.03,39.9,0.902,2.7,0.1722,1609.0,3
2020-04-23 22:00:00,apron_feeder_02,apron_feeder,34160.0,79.9,2.55,56.9,0.858,11.0,0.3809,1540.0,2
2021-01-22 16:00:00,flotation_cell_scavenger_02,flotation_cell_scavenger,38342.0,61.4,3.79,52.3,0.851,15.4,0.6714,932.0,1
2020-02-22 02:00:00,sump_pump_03,sump_pump,41496.0,62.4,4.68,92.4,0.844,22.5,0.679,990.0,1
2020-12-03 09:00:00,spiral_concentrator_02,spiral_concentrator,67883.0,61.7,3.25,40.0,0.829,26.8,0.703,829.0,1
2021-09-09 13:00:00,spiral_concentrator_05,spiral_concentrator,43138.0,78.5,2.53,35.6,0.843,15.1,0.4131,1175.0,2
2020-06-17 18:00:00,spiral_concentrator_04,spiral_concentrator,68084.0,34.2,4.18,39.1,0.807,46.0,0.85,572.0,1
2020-09-08 23:00:00,spiral_concentrator_01,spiral_concentrator,2313.0,99.5,0.87,36.3,0.86,0.4,0.0102,1811.0,5
2021-02-28 00:00:00,conveyor_belt_08,conveyor_belt,24053.0,82.0,3.86,55.3,0.811,15.3,0.3532,1118.0,2
2020-01-10 02:00:00,primary_crusher_02,primary_crusher,28359.0,67.6,5.94,73.2,0.785,25.9,0.6137,1014.0,1
2020-03-19 05:00:00,flotation_cell_rougher_05,flotation_cell_rougher,25145.0,66.2,3.5,40.2,0.856,13.5,0.5992,1090.0,1
2020-04-26 06:00:00,slurry_pump_02,slurry_pump,4033.0,86.1,2.77,83.3,0.879,8.3,0.2693,1491.0,3
2020-06-10 00:00:00,jig_02,jig,31351.0,71.8,2.22,38.6,0.837,19.8,0.5331,1340.0,1
2020-11-01 22:00:00,trommel_screen_02,trommel_screen,47755.0,61.9,9.56,61.0,0.801,34.3,0.7228,874.0,1
2020-06-21 20:00:00,reagent_dosing_pump_03,reagent_dosing_pump,11070.0,97.7,1.78,78.0,0.897,1.4,0.0461,1869.0,5
2021-07-24 12:00:00,vibrating_feeder_03,vibrating_feeder,3284.0,100.0,1.16,48.5,0.88,0.0,0.0,2060.0,5
2021-04-13 19:00:00,conveyor_belt_09,conveyor_belt,47924.0,73.1,5.52,51.1,0.797,22.8,0.5181,1169.0,1
2020-04-11 05:00:00,conveyor_belt_14,conveyor_belt,20687.0,81.9,2.77,58.3,0.811,15.4,0.3549,1370.0,2
2020-02-11 20:00:00,slurry_pump_05,slurry_pump,14278.0,70.7,4.27,98.6,0.856,17.6,0.5443,1156.0,1
2020-04-08 04:00:00,secondary_crusher_03,secondary_crusher,38522.0,53.5,8.11,74.2,0.757,37.2,0.8465,649.0,1
2021-08-26 10:00:00,jig_01,jig,3405.0,93.3,1.37,34.0,0.855,4.7,0.1323,1634.0,4
2021-09-07 12:00:00,reagent_dosing_pump_01,reagent_dosing_pump,8620.0,77.6,4.03,72.1,0.866,13.4,0.4246,1409.0,2
2021-03-10 12:00:00,dms_cyclone_01,dms_cyclone,38072.0,69.9,3.16,44.2,0.84,19.6,0.5616,1174.0,1
2020-07-13 16:00:00,sump_pump_01,sump_pump,13184.0,83.0,3.16,85.8,0.874,10.2,0.3271,1176.0,2
2021-08-02 05:00:00,conveyor_belt_08,conveyor_belt,38817.0,65.4,5.34,58.0,0.785,29.4,0.6561,1088.0,1
2021-06-04 21:00:00,magnetic_separator_hims_01,magnetic_separator_hims,37092.0,87.2,2.29,63.9,0.865,6.4,0.2464,1636.0,3
2020-05-24 21:00:00,magnetic_separator_hims_02,magnetic_separator_hims,1025.0,99.3,1.59,54.8,0.879,0.3,0.0134,1859.0,5
2020-06-02 22:00:00,shaking_table_03,shaking_table,30877.0,93.0,2.19,56.7,0.872,3.9,0.1382,1510.0,4
2021-09-20 11:00:00,magnetic_separator_lims_04,magnetic_separator_lims,55127.0,72.7,3.16,56.8,0.847,13.7,0.5043,1078.0,1
2020-09-20 13:00:00,flotation_cell_cleaner_02,flotation_cell_cleaner,11905.0,73.7,2.9,45.9,0.864,10.5,0.4809,1294.0,2
2020-11-22 00:00:00,thickener_01,thickener,17358.0,100.0,0.91,37.6,0.91,0.0,0.0,1895.0,5
2020-10-21 23:00:00,secondary_crusher_03,secondary_crusher,26170.0,61.4,7.31,83.5,0.773,30.9,0.7198,1102.0,1
2021-09-10 15:00:00,magnetic_separator_lims_03,magnetic_separator_lims,57698.0,43.1,5.66,73.3,0.812,28.5,0.85,607.0,1
2020-07-26 00:00:00,vibrating_screen_04,vibrating_screen,4039.0,92.2,4.41,50.0,0.856,7.0,0.1552,1615.0,3
2021-08-28 14:00:00,primary_crusher_02,primary_crusher,33185.0,71.6,6.05,83.7,0.793,22.7,0.5433,1187.0,1
2021-02-28 13:00:00,apron_feeder_01,apron_feeder,56332.0,51.8,4.76,65.9,0.827,26.5,0.8287,764.0,1
2020-07-15 01:00:00,slurry_pump_08,slurry_pump,34262.0,83.4,3.29,82.7,0.875,10.0,0.3205,1533.0,2
2021-05-23 19:00:00,vibrating_feeder_01,vibrating_feeder,8995.0,76.9,3.22,59.8,0.855,12.7,0.4346,1428.0,2
2021-04-02 16:00:00,transfer_pump_06,transfer_pump,21167.0,68.9,4.59,89.3,0.853,18.7,0.5746,1101.0,1
2020-01-07 06:00:00,sump_pump_03,sump_pump,25242.0,75.4,4.14,91.3,0.863,14.7,0.4625,1077.0,2
2021-06-28 13:00:00,flotation_cell_scavenger_03,flotation_cell_scavenger,32422.0,80.4,2.24,41.5,0.87,7.8,0.3669,1534.0,2
2020-08-06 09:00:00,hydrocyclone_04,hydrocyclone,34202.0,66.5,3.29,56.9,0.836,21.8,0.6189,969.0,1
2020-11-25 02:00:00,flotation_cell_cleaner_03,flotation_cell_cleaner,18155.0,83.6,1.7,34.4,0.874,6.5,0.3103,1371.0,2
2020-05-03 01:00:00,vacuum_filter_03,vacuum_filter,31328.0,75.7,1.92,41.4,0.888,7.3,0.4429,1363.0,2
2020-12-07 17:00:00,jig_02,jig,65765.0,58.1,3.2,39.0,0.826,29.4,0.7601,1009.0,1
2020-01-15 13:00:00,spiral_concentrator_06,spiral_concentrator,21916.0,96.9,1.5,32.7,0.858,2.2,0.0618,1636.0,4
2021-06-08 02:00:00,jig_04,jig,2632.0,89.0,1.16,33.4,0.851,7.7,0.2156,1515.0,3
2020-10-04 04:00:00,apron_feeder_03,apron_feeder,49977.0,65.1,3.88,59.8,0.842,19.2,0.6308,1047.0,1
2021-03-03 19:00:00,dewatering_screen_02,dewatering_screen,30470.0,64.2,7.41,53.1,0.806,32.2,0.6822,973.0,1
2021-07-12 09:00:00,magnetic_separator_hims_03,magnetic_separator_hims,17533.0,80.8,2.72,60.4,0.857,9.6,0.3635,1456.0,2
2020-02-23 14:00:00,air_blower_04,air_blower,48273.0,65.3,3.82,63.0,0.842,19.1,0.6289,1184.0,1
2021-01-29 20:00:00,magnetic_separator_lims_04,magnetic_separator_lims,69387.0,58.0,4.66,73.2,0.83,21.0,0.7337,981.0,1
2021-06-27 06:00:00,jig_04,jig,65291.0,65.0,2.55,38.9,0.832,24.5,0.6482,1112.0,1
2020-12-25 09:00:00,hydrocyclone_04,hydrocyclone,45513.0,68.6,3.31,51.2,0.839,20.4,0.5839,1133.0,1
2020-11-30 17:00:00,hydrocyclone_04,hydrocyclone,11713.0,97.0,1.83,44.9,0.867,1.9,0.0587,1837.0,4
2020-09-05 03:00:00,spiral_concentrator_02,spiral_concentrator,54202.0,61.3,3.13,42.1,0.829,27.1,0.7088,882.0,1
2021-10-07 16:00:00,flotation_cell_rougher_02,flotation_cell_rougher,28816.0,78.7,2.61,38.0,0.869,8.5,0.3969,1389.0,2
2021-06-18 17:00:00,vibrating_feeder_03,vibrating_feeder,28059.0,74.1,2.64,59.1,0.851,14.3,0.4834,1147.0,2
2021-04-12 07:00:00,transfer_pump_05,transfer_pump,9331.0,82.5,3.7,79.7,0.874,10.5,0.3352,1393.0,2
2021-10-14 11:00:00,reagent_dosing_pump_03,reagent_dosing_pump,4259.0,98.2,2.25,71.3,0.897,1.1,0.0367,1709.0,5
2020-01-22 19:00:00,trommel_screen_01,trommel_screen,20408.0,84.2,5.43,62.7,0.842,14.2,0.3113,1438.0,2
2020-10-22 04:00:00,slurry_pump_03,slurry_pump,26174.0,75.3,4.04,74.7,0.863,14.8,0.4657,1243.0,2
2021-08-15 06:00:00,shaking_table_02,shaking_table,14960.0,91.3,1.62,57.0,0.87,4.8,0.1708,1486.0,3
2020-06-13 11:00:00,trommel_screen_02,trommel_screen,42026.0,62.9,9.71,59.4,0.803,33.4,0.7049,769.0,1
2020-01-08 07:00:00,air_blower_02,air_blower,27336.0,85.8,2.18,62.0,0.864,7.8,0.2736,1393.0,3
2021-07-02 19:00:00,slurry_pump_06,slurry_pump,18127.0,82.7,3.16,76.6,0.874,10.4,0.3325,1371.0,2
2021-05-27 15:00:00,vacuum_filter_02,vacuum_filter,58625.0,66.9,1.91,43.1,0.88,9.9,0.5792,1188.0,1
2020-03-01 16:00:00,vacuum_filter_03,vacuum_filter,23130.0,82.3,1.67,42.7,0.894,5.3,0.3307,1469.0,2
2020-09-21 17:00:00,conveyor_belt_02,conveyor_belt,26262.0,84.8,3.45,49.8,0.816,12.9,0.2983,1435.0,3
2021-05-03 17:00:00,flotation_cell_cleaner_04,flotation_cell_cleaner,3062.0,91.4,1.33,46.2,0.881,3.4,0.1675,1681.0,3
2021-10-06 15:00:00,sump_pump_03,sump_pump,27746.0,79.2,3.08,74.0,0.869,12.5,0.3951,1383.0,2
2020-06-18 19:00:00,spiral_concentrator_06,spiral_concentrator,58387.0,58.0,2.85,38.5,0.826,29.4,0.7617,1055.0,1
2021-06-14 17:00:00,secondary_crusher_03,secondary_crusher,27545.0,66.4,6.21,75.9,0.783,26.9,0.6338,1136.0,1
2020-03-31 06:00:00,filter_press_01,filter_press,52750.0,68.5,2.11,43.9,0.882,9.4,0.5553,1062.0,1
2021-07-27 02:00:00,tertiary_crusher_02,tertiary_crusher,35929.0,59.5,7.88,87.1,0.769,32.4,0.7502,854.0,1
2021-04-10 21:00:00,trommel_screen_02,trommel_screen,43237.0,74.0,8.19,51.6,0.823,23.4,0.5053,1052.0,1
2020-12-07 02:00:00,air_blower_04,air_blower,19032.0,91.2,2.22,56.3,0.87,4.9,0.173,1596.0,3
2020-06-29 21:00:00,flotation_cell_rougher_06,flotation_cell_rougher,60011.0,57.1,4.16,53.2,0.847,17.2,0.7318,982.0,1
2021-02-02 23:00:00,hydrocyclone_02,hydrocyclone,61071.0,60.7,3.26,51.5,0.831,25.5,0.712,1060.0,1
2020-09-04 15:00:00,hydrocyclone_05,hydrocyclone,56111.0,75.6,3.1,48.5,0.846,15.9,0.4626,1353.0,2
2021-06-30 18:00:00,slurry_pump_12,slurry_pump,39080.0,60.0,4.59,98.7,0.84,24.0,0.7167,1000.0,1
2020-02-25 19:00:00,flotation_cell_cleaner_02,flotation_cell_cleaner,130.0,100.0,1.11,42.2,0.89,0.0,0.0,1961.0,5
2020-06-05 04:00:00,flotation_cell_scavenger_03,flotation_cell_scavenger,29062.0,76.7,2.66,41.9,0.867,9.3,0.4311,1433.0,2
2021-05-19 20:00:00,conveyor_belt_03,conveyor_belt,2687.0,100.0,2.29,48.8,0.84,0.0,0.0,1999.0,5
2020-05-20 11:00:00,conveyor_belt_15,conveyor_belt,54015.0,52.4,6.6,58.8,0.764,40.5,0.85,873.0,1
2020-01-21 05:00:00,transfer_pump_02,transfer_pump,33733.0,61.2,4.58,90.1,0.842,23.3,0.6987,872.0,1
2020-12-09 05:00:00,air_blower_01,air_blower,49857.0,57.4,4.35,63.0,0.833,23.4,0.7485,917.0,1
2021-02-25 03:00:00,flotation_cell_cleaner_03,flotation_cell_cleaner,68973.0,43.0,4.82,45.8,0.833,22.8,0.85,587.0,1
2021-06-04 16:00:00,trommel_screen_02,trommel_screen,53288.0,67.4,7.86,59.3,0.811,29.4,0.6261,867.0,1
2020-06-20 18:00:00,conveyor_belt_03,conveyor_belt,20254.0,98.4,1.26,47.9,0.837,1.4,0.0327,1772.0,5
2021-01-15 04:00:00,transfer_pump_06,transfer_pump,20485.0,71.8,4.64,75.9,0.858,16.9,0.5258,1153.0,1
2020-09-17 21:00:00,sump_pump_06,sump_pump,3029.0,85.7,3.15,80.8,0.879,8.6,0.2762,1601.0,3
2020-07-22 09:00:00,sump_pump_06,sump_pump,16210.0,100.0,1.69,77.4,0.9,0.0,0.0,1749.0,5
2020-03-22 06:00:00,air_blower_01,air_blower,37421.0,62.9,3.72,66.0,0.839,20.4,0.6659,1072.0,1
2021-04-14 20:00:00,tertiary_crusher_01,tertiary_crusher,25102.0,75.9,5.33,73.2,0.802,19.3,0.4648,1278.0,2
2021-02-09 13:00:00,slurry_pump_01,slurry_pump,35532.0,68.4,4.41,81.1,0.853,19.0,0.5826,1050.0,1
2021-07-04 21:00:00,flotation_cell_rougher_04,flotation_cell_rougher,25442.0,83.9,1.95,40.9,0.874,6.4,0.3055,1469.0,2
2020-12-25 18:00:00,shaking_table_02,shaking_table,29305.0,62.5,4.28,58.8,0.839,20.7,0.6729,980.0,1
2020-05-23 13:00:00,hydrocyclone_05,hydrocyclone,54310.0,53.4,4.08,50.1,0.823,30.3,0.8232,768.0,1
2021-05-27 09:00:00,tertiary_crusher_02,tertiary_crusher,38458.0,67.0,6.73,88.5,0.784,26.4,0.6236,923.0,1
2020-08-06 04:00:00,vibrating_screen_04,vibrating_screen,14394.0,81.8,6.23,52.6,0.837,16.4,0.3589,1407.0,2
2020-01-09 13:00:00,reagent_dosing_pump_02,reagent_dosing_pump,15441.0,80.2,2.89,72.2,0.87,11.9,0.3779,1427.0,2
2021-05-22 07:00:00,conveyor_belt_01,conveyor_belt,20060.0,82.5,3.23,52.0,0.812,14.9,0.3439,1360.0,2
2020-11-22 04:00:00,magnetic_separator_lims_01,magnetic_separator_lims,68552.0,58.4,4.26,74.3,0.83,20.8,0.7277,811.0,1
2020-09-07 23:00:00,agitator_02,agitator,42606.0,92.3,2.04,57.2,0.872,4.2,0.1506,1569.0,3
2020-05-21 17:00:00,filter_press_01,filter_press,48420.0,62.4,2.45,40.1,0.876,11.3,0.6456,1287.0,1
2020-06-02 20:00:00,agitator_02,agitator,7569.0,91.5,1.93,56.8,0.871,4.7,0.1669,1662.0,3
2020-11-27 08:00:00,conveyor_belt_06,conveyor_belt,58914.0,69.9,4.85,52.3,0.792,25.5,0.576,1265.0,1
2020-01-10 12:00:00,spiral_concentrator_01,spiral_concentrator,62849.0,63.8,2.75,39.7,0.831,25.4,0.6685,954.0,1
2021-08-11 19:00:00,conveyor_belt_06,conveyor_belt,8436.0,98.9,1.49,45.3,0.838,0.9,0.0214,1661.0,5
2020-01-28 07:00:00,vibrating_screen_05,vibrating_screen,1106.0,93.2,4.33,53.4,0.858,6.1,0.1346,1580.0,4
2020-01-13 11:00:00,spiral_concentrator_04,spiral_concentrator,65167.0,51.0,3.64,35.2,0.821,34.3,0.85,794.0,1
2021-04-15 12:00:00,flotation_cell_rougher_04,flotation_cell_rougher,66861.0,46.1,4.37,50.0,0.836,21.6,0.85,780.0,1
2021-06-27 07:00:00,filter_press_02,filter_press,63663.0,62.0,2.46,38.8,0.876,11.4,0.6506,1072.0,1
2021-02-16 16:00:00,tertiary_crusher_01,tertiary_crusher,2820.0,80.0,5.5,67.4,0.81,16.0,0.3879,1430.0,2
2021-03-29 15:00:00,secondary_crusher_03,secondary_crusher,23969.0,84.8,6.0,82.5,0.82,12.2,0.2989,1575.0,3
2020-03-10 12:00:00,hydrocyclone_01,hydrocyclone,33253.0,89.6,1.69,41.1,0.86,6.8,0.2036,1539.0,3
2021-01-11 14:00:00,shaking_table_01,shaking_table,42541.0,70.5,3.78,53.0,0.848,16.2,0.5434,1107.0,1
2020-03-05 01:00:00,spiral_concentrator_08,spiral_concentrator,13379.0,99.6,1.18,33.4,0.86,0.3,0.0075,1829.0,5
2020-07-23 20:00:00,flotation_cell_rougher_05,flotation_cell_rougher,40526.0,61.9,3.96,44.8,0.852,15.2,0.6642,1160.0,1
2020-06-13 15:00:00,spiral_concentrator_03,spiral_concentrator,26148.0,87.8,1.8,34.7,0.85,8.5,0.2389,1634.0,3
2021-04-05 02:00:00,secondary_crusher_01,secondary_crusher,38101.0,56.3,8.59,86.5,0.763,34.9,0.8017,754.0,1
2020-09-13 07:00:00,flotation_cell_scavenger_01,flotation_cell_scavenger,37749.0,89.1,1.73,41.4,0.879,4.3,0.2098,1847.0,3
2020-06-04 00:00:00,tertiary_crusher_02,tertiary_crusher,40532.0,50.3,8.74,78.9,0.751,39.7,0.85,781.0,1
2020-03-28 00:00:00,flotation_cell_cleaner_02,flotation_cell_cleaner,42924.0,53.7,3.99,47.3,0.844,18.5,0.7778,778.0,1
2021-10-07 08:00:00,spiral_concentrator_04,spiral_concentrator,4943.0,91.9,1.32,33.7,0.854,5.7,0.1593,1509.0,3
2021-07-22 21:00:00,conveyor_belt_10,conveyor_belt,12565.0,85.1,4.26,55.4,0.816,12.7,0.2939,1522.0,3
2021-03-08 01:00:00,agitator_02,agitator,60393.0,42.4,5.41,71.9,0.817,31.7,0.85,646.0,1
2020-11-17 23:00:00,conveyor_belt_08,conveyor_belt,610.0,100.0,1.62,49.2,0.84,0.0,0.0,2026.0,5
2020-07-21 15:00:00,flotation_cell_rougher_01,flotation_cell_rougher,40910.0,73.3,2.67,46.2,0.863,10.7,0.488,1303.0,2
2020-05-20 08:00:00,sump_pump_04,sump_pump,16387.0,100.0,2.03,75.4,0.9,0.0,0.0,1800.0,5
2021-10-28 03:00:00,slurry_pump_05,slurry_pump,24259.0,84.6,2.89,70.2,0.877,9.3,0.2981,1452.0,3
2021-08-24 20:00:00,flotation_cell_rougher_05,flotation_cell_rougher,15538.0,82.3,2.26,47.9,0.872,7.1,0.3343,1638.0,2
2021-09-07 04:00:00,conveyor_belt_05,conveyor_belt,28779.0,69.1,5.19,54.9,0.791,26.3,0.5915,1086.0,1
2020-03-02 15:00:00,shaking_table_02,shaking_table,46404.0,80.2,3.23,55.9,0.858,10.9,0.3765,1661.0,2
