timestamp,jig_id,jig_health_score,jig_wear_rate_pct,feed_grade_pct,stroke_length_mm,stroke_frequency_spm,water_flow_m3h_m2,bed_height_mm,hutch_water_m3h,concentrate_grade_pct,tailings_grade_pct,jig_recovery,separation_efficiency,feed_size_mm,ore_type
2022-04-18 10:30:00,jig_03,97.2,0.0,37.15,16.3,207.0,2.54,247.0,1.65,48.0,1.56,0.75,0.88,22.9,oxide
2022-04-18 13:00:00,jig_01,71.6,38.4,38.71,19.6,249.0,3.64,253.0,1.21,48.0,7.452,0.4,0.45,11.8,carbonate
2022-04-18 15:30:00,jig_03,73.9,23.3,39.06,19.9,223.0,3.87,246.0,1.66,48.0,5.554,0.479,0.594,21.8,carbonate
2022-04-18 18:00:00,jig_01,94.3,6.9,49.5,24.5,200.0,3.45,191.0,1.9,48.0,6.12,0.544,0.647,15.4,oxide
2022-04-18 20:30:00,jig_02,87.5,0.0,43.0,21.8,239.0,2.83,204.0,2.1,48.0,7.519,0.4,0.5,14.8,oxide
2022-04-18 23:00:00,jig_02,89.2,9.8,41.91,24.6,227.0,2.28,228.0,1.82,48.0,8.067,0.4,0.45,12.7,oxide
2022-04-19 01:30:00,jig_04,65.9,30.8,45.48,21.3,188.0,2.05,159.0,1.04,48.0,6.561,0.4,0.588,15.2,carbonate
2022-04-19 04:00:00,jig_04,75.8,35.3,49.76,21.1,171.0,2.38,200.0,1.75,48.0,8.232,0.437,0.527,11.3,oxide
2022-04-19 06:30:00,jig_01,56.6,54.0,35.55,20.4,166.0,3.39,193.0,1.17,44.88,6.843,0.4,0.45,10.4,carbonate
2022-04-19 09:00:00,jig_02,88.2,0.9,42.39,20.0,204.0,2.92,300.0,2.16,48.0,6.928,0.438,0.533,13.0,carbonate
2022-04-19 11:30:00,jig_04,96.9,19.5,44.4,20.9,172.0,2.84,263.0,1.5,48.0,4.312,0.607,0.723,18.4,carbonate
2022-04-19 14:00:00,jig_01,78.9,30.1,38.37,20.5,180.0,3.17,214.0,1.9,48.0,7.367,0.449,0.451,14.4,oxide
2022-04-19 16:30:00,jig_04,73.7,11.3,38.55,21.5,207.0,2.49,275.0,1.18,48.0,5.739,0.514,0.575,13.5,carbonate
2022-04-19 19:00:00,jig_04,72.5,32.8,35.69,23.8,153.0,3.43,205.0,1.24,47.37,3.63,0.603,0.709,24.4,oxide
2022-04-19 21:30:00,jig_01,77.6,11.4,35.34,19.5,172.0,2.4,220.0,1.67,45.07,6.156,0.4,0.502,20.2,carbonate
2022-04-20 00:00:00,jig_01,92.0,19.4,39.02,17.5,243.0,3.24,252.0,1.2,48.0,5.91,0.423,0.567,13.8,oxide
2022-04-20 02:30:00,jig_01,80.7,11.5,42.82,17.0,212.0,3.03,215.0,1.44,48.0,8.243,0.4,0.45,8.8,carbonate
2022-04-20 05:00:00,jig_01,88.5,5.5,37.8,23.7,219.0,2.27,168.0,2.07,48.0,5.422,0.529,0.59,10.2,oxide
2022-04-20 07:30:00,jig_02,77.1,26.8,46.39,17.4,233.0,2.47,195.0,1.04,48.0,8.48,0.412,0.478,14.4,carbonate
2022-04-20 10:00:00,jig_01,89.1,7.5,45.44,20.0,195.0,2.36,242.0,1.2,48.0,8.746,0.4,0.45,13.0,oxide
2022-04-20 12:30:00,jig_03,62.7,42.5,40.97,19.1,153.0,3.08,246.0,1.98,48.0,7.639,0.4,0.467,10.8,oxide
2022-04-20 15:00:00,jig_01,62.8,29.1,43.32,22.6,184.0,2.86,186.0,1.03,48.0,6.829,0.4,0.55,9.4,carbonate
2022-04-20 17:30:00,jig_03,59.3,29.8,39.14,16.9,176.0,3.05,293.0,1.67,48.0,6.816,0.4,0.502,13.8,oxide
2022-04-20 20:00:00,jig_03,67.3,41.3,43.31,15.4,233.0,2.84,229.0,1.69,48.0,7.962,0.4,0.475,12.0,oxide
2022-04-20 22:30:00,jig_04,64.0,36.7,36.28,15.4,238.0,2.31,175.0,1.02,48.0,1.73,0.701,0.864,23.7,carbonate
2022-04-21 01:00:00,jig_01,51.6,52.6,39.59,22.5,197.0,3.95,276.0,1.78,48.0,7.622,0.48,0.45,17.0,oxide
2022-04-21 03:30:00,jig_04,66.5,32.8,40.99,19.6,244.0,3.86,164.0,1.67,48.0,3.678,0.641,0.744,23.4,carbonate
2022-04-21 06:00:00,jig_04,82.0,19.4,39.21,17.7,239.0,2.69,295.0,1.44,48.0,3.687,0.547,0.731,19.3,oxide
2022-04-21 08:30:00,jig_04,74.8,28.3,45.74,19.9,239.0,2.1,154.0,1.13,48.0,3.663,0.572,0.771,24.3,oxide
2022-04-21 11:00:00,jig_03,57.1,50.8,47.93,24.5,241.0,3.4,194.0,2.36,48.0,9.227,0.4,0.45,8.3,oxide
2022-04-21 13:30:00,jig_01,50.7,46.9,44.53,20.0,218.0,3.85,222.0,2.01,48.0,8.571,0.4,0.45,8.2,oxide
2022-04-21 16:00:00,jig_03,85.6,20.1,45.46,20.5,162.0,2.15,290.0,1.72,48.0,4.88,0.499,0.693,21.3,carbonate
2022-04-21 18:30:00,jig_02,67.7,45.5,43.2,15.6,155.0,2.96,255.0,1.76,48.0,5.751,0.488,0.62,18.9,carbonate
2022-04-21 21:00:00,jig_04,65.1,32.4,44.82,20.3,229.0,2.73,191.0,1.79,48.0,4.806,0.534,0.694,17.7,carbonate
2022-04-21 23:30:00,jig_04,62.9,21.3,35.65,19.7,164.0,3.4,217.0,2.22,46.3,5.041,0.476,0.596,20.1,carbonate
2022-04-22 02:00:00,jig_01,82.6,12.8,36.93,19.9,158.0,2.91,240.0,1.16,47.61,5.736,0.4,0.556,16.0,oxide
2022-04-22 04:30:00,jig_03,72.4,24.2,44.06,17.8,236.0,2.13,204.0,1.15,48.0,1.85,0.658,0.88,24.0,oxide
2022-04-22 07:00:00,jig_03,63.7,35.2,36.91,21.1,205.0,3.36,207.0,1.82,47.95,5.203,0.539,0.597,21.2,oxide
2022-04-22 09:30:00,jig_03,93.2,10.0,36.01,24.0,225.0,3.51,256.0,2.31,46.43,5.58,0.461,0.557,16.5,carbonate
2022-04-22 12:00:00,jig_04,57.4,52.9,43.48,20.5,202.0,3.93,222.0,1.22,48.0,8.345,0.4,0.452,12.5,oxide
2022-04-22 14:30:00,jig_03,83.9,8.5,37.71,21.8,169.0,2.3,201.0,1.86,47.66,7.194,0.406,0.455,13.8,carbonate
2022-04-22 17:00:00,jig_01,78.5,18.0,35.18,18.5,202.0,2.16,185.0,2.02,47.63,2.271,0.747,0.816,24.0,carbonate
2022-04-22 19:30:00,jig_04,57.9,40.5,38.45,16.1,188.0,2.86,194.0,1.6,48.0,6.847,0.476,0.491,19.2,oxide
2022-04-22 22:00:00,jig_01,61.5,36.9,37.11,17.8,163.0,2.04,263.0,2.34,47.35,6.454,0.4,0.503,16.1,oxide
2022-04-23 00:30:00,jig_02,98.9,2.9,45.78,20.3,181.0,2.56,245.0,1.16,48.0,8.813,0.4,0.45,8.2,oxide
2022-04-23 03:00:00,jig_04,79.6,26.4,41.39,23.4,221.0,3.36,208.0,2.24,48.0,7.968,0.4,0.45,13.9,carbonate
2022-04-23 05:30:00,jig_03,96.5,0.0,45.18,15.9,246.0,3.61,300.0,1.79,48.0,7.666,0.527,0.515,15.7,oxide
2022-04-23 08:00:00,jig_03,54.0,37.5,45.33,15.1,158.0,3.44,184.0,2.06,48.0,4.964,0.525,0.687,17.6,silicate
2022-04-23 10:30:00,jig_02,81.2,14.6,39.08,19.3,232.0,2.85,221.0,1.73,48.0,4.405,0.63,0.678,20.5,oxide
2022-04-23 13:00:00,jig_03,86.2,4.5,37.86,19.9,181.0,2.72,277.0,1.1,48.0,2.229,0.653,0.832,22.5,oxide
2022-04-23 15:30:00,jig_04,78.7,38.5,46.15,23.0,214.0,2.45,166.0,1.67,48.0,8.867,0.4,0.451,14.3,oxide
2022-04-23 18:00:00,jig_02,89.3,0.0,37.45,17.7,215.0,2.64,160.0,1.92,48.0,2.579,0.628,0.803,21.5,carbonate
2022-04-23 20:30:00,jig_02,50.9,32.6,44.36,15.4,242.0,2.47,212.0,1.69,48.0,6.16,0.46,0.603,19.6,silicate
2022-04-23 23:00:00,jig_04,51.9,61.6,36.28,16.4,247.0,2.57,203.0,1.33,45.8,6.983,0.4,0.45,18.8,oxide
2022-04-24 01:30:00,jig_02,89.2,0.0,42.29,17.6,235.0,2.94,203.0,1.77,48.0,5.514,0.413,0.627,22.4,oxide
2022-04-24 04:00:00,jig_03,51.0,38.0,40.86,18.1,159.0,3.05,202.0,2.42,48.0,4.622,0.538,0.677,24.0,oxide
2022-04-24 06:30:00,jig_01,79.2,0.0,44.74,16.6,215.0,2.66,238.0,1.37,48.0,7.919,0.4,0.494,8.6,oxide
2022-04-24 09:00:00,jig_04,93.1,3.7,36.52,19.0,173.0,3.25,268.0,2.39,47.22,5.458,0.429,0.573,15.3,carbonate
2022-04-24 11:30:00,jig_01,81.2,25.2,48.18,21.1,212.0,3.78,271.0,1.52,48.0,9.276,0.4,0.45,13.5,oxide
2022-04-24 14:00:00,jig_04,64.0,50.7,37.98,20.7,219.0,3.07,154.0,1.02,47.96,7.312,0.4,0.45,14.0,oxide
2022-04-24 16:30:00,jig_03,81.7,12.3,38.79,21.9,226.0,3.84,212.0,1.06,48.0,5.048,0.479,0.628,19.1,oxide
2022-04-24 19:00:00,jig_02,80.0,20.2,39.22,20.8,245.0,2.0,238.0,1.31,48.0,4.975,0.465,0.638,20.1,carbonate
2022-04-24 21:30:00,jig_03,93.0,4.5,35.47,21.9,172.0,3.97,264.0,1.13,46.64,4.232,0.562,0.659,21.3,oxide
2022-04-25 00:00:00,jig_03,95.4,16.8,41.99,19.4,210.0,2.31,238.0,1.66,48.0,3.935,0.614,0.732,18.0,carbonate
2022-04-25 02:30:00,jig_02,94.3,0.0,35.12,18.7,172.0,2.69,254.0,2.38,44.51,6.518,0.4,0.47,9.5,carbonate
2022-04-25 05:00:00,jig_02,89.5,0.0,45.13,23.2,155.0,3.5,268.0,1.26,48.0,6.404,0.478,0.595,13.7,carbonate
2022-04-25 07:30:00,jig_03,99.0,16.0,48.33,15.7,235.0,3.53,251.0,1.46,48.0,8.207,0.475,0.515,14.7,oxide
2022-04-25 10:00:00,jig_03,89.0,15.4,43.9,22.0,249.0,3.58,151.0,2.37,48.0,6.585,0.406,0.571,16.0,carbonate
2022-04-25 12:30:00,jig_04,61.2,54.8,36.41,23.7,230.0,2.07,259.0,2.2,45.97,7.009,0.4,0.45,8.4,oxide
2022-04-25 15:00:00,jig_04,77.6,15.4,45.47,18.9,220.0,2.22,294.0,1.58,48.0,8.753,0.4,0.45,16.8,silicate
2022-04-25 17:30:00,jig_01,58.8,17.8,45.53,22.0,217.0,2.46,242.0,1.78,48.0,8.205,0.41,0.485,13.7,oxide
2022-04-25 20:00:00,jig_01,73.9,21.4,48.64,15.5,166.0,2.1,183.0,1.4,48.0,9.349,0.479,0.451,16.2,silicate
2022-04-25 22:30:00,jig_04,70.5,28.3,40.3,24.7,224.0,2.27,215.0,1.26,48.0,7.477,0.436,0.47,13.7,carbonate
2022-04-26 01:00:00,jig_03,61.3,33.9,38.27,19.8,243.0,3.32,284.0,1.06,48.0,4.883,0.531,0.635,24.5,oxide
2022-04-26 03:30:00,jig_03,82.1,21.4,36.06,23.6,166.0,2.46,266.0,1.83,45.52,6.941,0.425,0.45,18.8,carbonate
2022-04-26 06:00:00,jig_01,57.9,38.7,47.21,24.8,179.0,3.62,295.0,1.7,48.0,9.087,0.4,0.45,16.4,silicate
2022-04-26 08:30:00,jig_04,70.4,24.7,42.5,23.1,205.0,2.91,176.0,1.25,48.0,8.181,0.4,0.45,14.8,oxide
2022-04-26 11:00:00,jig_03,88.7,13.7,36.6,18.3,223.0,2.87,234.0,1.83,47.35,5.45,0.512,0.575,21.7,oxide
2022-04-26 13:30:00,jig_03,90.2,0.0,48.35,19.6,193.0,3.61,286.0,1.64,48.0,5.104,0.521,0.698,23.6,carbonate
2022-04-26 16:00:00,jig_03,94.3,2.2,47.68,24.8,192.0,3.72,224.0,1.61,48.0,8.613,0.4,0.484,9.7,silicate
2022-04-26 18:30:00,jig_04,94.1,15.8,40.76,19.8,245.0,2.79,218.0,2.11,48.0,6.047,0.4,0.576,18.9,carbonate
2022-04-26 21:00:00,jig_04,81.7,18.7,35.23,19.8,199.0,2.86,288.0,1.42,48.0,1.48,0.713,0.88,20.4,oxide
2022-04-26 23:30:00,jig_04,98.3,0.0,37.94,20.9,173.0,3.17,283.0,2.02,48.0,4.155,0.57,0.687,21.1,oxide
2022-04-27 02:00:00,jig_03,51.5,43.0,38.33,17.8,230.0,3.28,257.0,1.34,48.0,4.999,0.609,0.627,20.4,oxide
2022-04-27 04:30:00,jig_03,54.4,40.4,46.08,18.7,216.0,2.62,271.0,1.2,48.0,4.095,0.587,0.746,22.0,oxide
2022-04-27 07:00:00,jig_03,74.2,46.6,41.03,24.1,250.0,3.07,288.0,1.93,48.0,7.898,0.4,0.45,14.6,carbonate
2022-04-27 09:30:00,jig_02,86.6,0.0,37.82,16.8,236.0,2.92,216.0,2.16,48.0,4.268,0.54,0.677,11.9,oxide
2022-04-27 12:00:00,jig_04,74.5,41.9,49.87,16.4,235.0,3.57,252.0,2.1,48.0,6.727,0.463,0.615,20.1,carbonate
2022-04-27 14:30:00,jig_04,72.8,9.8,42.55,17.2,202.0,3.23,218.0,1.23,48.0,5.601,0.514,0.624,19.2,carbonate
2022-04-27 17:00:00,jig_03,71.3,8.2,38.7,21.8,170.0,3.67,244.0,1.67,48.0,6.301,0.509,0.535,14.2,oxide
2022-04-27 19:30:00,jig_02,69.2,18.7,42.21,21.6,227.0,3.29,194.0,2.06,48.0,6.574,0.509,0.555,19.0,oxide
2022-04-27 22:00:00,jig_04,99.1,0.0,35.09,18.8,228.0,3.7,203.0,1.66,45.51,5.062,0.48,0.588,8.4,oxide
2022-04-28 00:30:00,jig_01,89.2,9.4,36.81,17.2,152.0,2.57,262.0,1.23,47.03,6.293,0.409,0.512,15.7,oxide
2022-04-28 03:00:00,jig_03,68.5,24.3,35.51,23.0,222.0,3.41,266.0,2.38,44.83,6.835,0.4,0.45,12.4,oxide
2022-04-28 05:30:00,jig_01,68.0,31.3,38.92,15.4,153.0,2.1,279.0,2.41,48.0,7.446,0.4,0.453,16.5,silicate
2022-04-28 08:00:00,jig_01,78.7,20.8,44.54,18.4,182.0,2.5,168.0,1.93,48.0,8.575,0.4,0.45,13.5,carbonate
2022-04-28 10:30:00,jig_04,94.4,4.3,44.87,20.0,154.0,3.21,162.0,1.42,48.0,4.53,0.655,0.712,13.6,oxide
2022-04-28 13:00:00,jig_04,80.5,22.1,38.92,24.9,237.0,2.31,169.0,1.24,48.0,6.829,0.523,0.499,16.4,silicate
2022-04-28 15:30:00,jig_02,67.9,27.3,38.0,18.2,231.0,3.42,184.0,2.11,48.0,4.377,0.51,0.671,23.0,oxide
2022-04-28 18:00:00,jig_02,58.8,41.5,42.27,19.1,168.0,3.26,284.0,2.04,48.0,8.137,0.4,0.45,17.0,oxide
2022-04-28 20:30:00,jig_03,88.2,14.2,39.98,17.0,210.0,3.18,262.0,1.9,48.0,7.006,0.4,0.499,10.6,oxide
2022-04-28 23:00:00,jig_03,65.8,25.8,43.12,20.8,224.0,3.65,252.0,2.27,48.0,4.922,0.56,0.674,19.4,carbonate
2022-04-29 01:30:00,jig_02,62.7,28.0,38.37,15.5,216.0,2.96,260.0,1.59,48.0,7.386,0.4,0.45,12.0,oxide
2022-04-29 04:00:00,jig_04,80.9,19.0,47.19,23.9,198.0,2.13,176.0,2.26,48.0,8.548,0.4,0.483,17.3,oxide
2022-04-29 06:30:00,jig_01,98.5,0.0,42.77,16.7,237.0,2.92,163.0,2.07,48.0,6.949,0.591,0.536,8.9,oxide
2022-04-29 09:00:00,jig_02,59.4,43.5,39.81,20.8,230.0,3.51,207.0,1.15,48.0,5.703,0.464,0.591,17.7,carbonate
2022-04-29 11:30:00,jig_03,51.0,47.8,36.83,19.9,213.0,3.65,178.0,1.06,48.0,3.04,0.658,0.764,21.0,oxide
2022-04-29 14:00:00,jig_01,51.7,60.9,48.73,16.1,229.0,3.57,254.0,1.66,48.0,9.38,0.404,0.45,8.2,carbonate
2022-04-29 16:30:00,jig_01,74.7,34.3,49.14,19.5,184.0,2.2,245.0,1.03,48.0,9.258,0.413,0.462,15.1,oxide
2022-04-29 19:00:00,jig_01,80.4,18.9,37.56,15.1,248.0,3.89,282.0,1.33,48.0,5.559,0.519,0.577,14.6,oxide
2022-04-29 21:30:00,jig_03,96.3,0.0,36.45,21.4,200.0,3.08,277.0,2.28,46.75,5.993,0.457,0.53,10.2,silicate
2022-04-30 00:00:00,jig_04,89.4,23.3,48.44,20.6,172.0,3.66,262.0,2.06,48.0,4.214,0.641,0.751,21.8,oxide
2022-04-30 02:30:00,jig_04,85.8,21.2,48.3,20.8,155.0,3.27,235.0,1.43,48.0,7.93,0.461,0.531,17.9,oxide
2022-04-30 05:00:00,jig_01,89.8,12.7,38.42,24.6,230.0,2.9,172.0,1.74,48.0,5.753,0.4,0.572,20.9,silicate
2022-04-30 07:30:00,jig_03,82.3,24.8,45.99,15.3,208.0,3.13,241.0,1.63,48.0,8.853,0.4,0.45,12.8,oxide
2022-04-30 10:00:00,jig_03,86.1,7.6,43.51,20.7,220.0,3.29,227.0,1.84,48.0,3.117,0.647,0.795,24.4,carbonate
2022-04-30 12:30:00,jig_02,98.3,15.9,38.7,17.2,172.0,3.09,217.0,1.72,48.0,4.271,0.582,0.685,23.3,carbonate
2022-04-30 15:00:00,jig_02,98.8,1.2,46.63,16.3,216.0,3.7,194.0,1.98,48.0,8.862,0.4,0.457,8.9,oxide
2022-04-30 17:30:00,jig_03,91.2,22.0,36.81,23.6,196.0,2.39,230.0,1.64,46.47,7.085,0.4,0.45,10.4,oxide
2022-04-30 20:00:00,jig_04,75.5,8.3,38.31,15.5,210.0,2.17,258.0,1.28,48.0,4.328,0.56,0.677,23.1,carbonate
2022-04-30 22:30:00,jig_03,80.2,7.6,45.07,20.3,188.0,3.28,260.0,1.81,48.0,7.117,0.4,0.549,8.8,oxide
2022-05-01 01:00:00,jig_01,93.7,0.0,41.77,22.4,194.0,2.13,162.0,2.17,48.0,5.193,0.566,0.645,18.8,oxide
2022-05-01 03:30:00,jig_01,88.2,9.0,42.38,15.6,216.0,3.08,265.0,1.51,48.0,6.681,0.431,0.55,9.3,oxide
2022-05-01 06:00:00,jig_03,96.7,10.5,40.86,21.9,183.0,3.09,158.0,1.6,48.0,3.452,0.632,0.759,24.0,oxide
2022-05-01 08:30:00,jig_01,63.0,46.0,47.28,21.7,159.0,2.11,166.0,2.39,48.0,3.445,0.674,0.792,16.2,oxide
2022-05-01 11:00:00,jig_04,54.2,33.5,46.89,19.0,154.0,2.68,268.0,1.3,48.0,9.026,0.4,0.45,8.6,silicate
2022-05-01 13:30:00,jig_04,82.3,18.4,44.56,24.2,240.0,2.91,187.0,2.38,48.0,3.874,0.532,0.752,23.2,oxide
2022-05-01 16:00:00,jig_04,73.4,28.2,35.17,23.6,169.0,2.13,171.0,2.35,47.38,2.597,0.732,0.789,22.7,silicate
2022-05-01 18:30:00,jig_03,84.0,11.4,36.31,15.1,194.0,2.95,226.0,1.71,47.24,5.041,0.528,0.603,12.1,carbonate
2022-05-01 21:00:00,jig_03,56.3,40.2,41.89,16.9,179.0,2.09,186.0,1.71,48.0,3.696,0.64,0.748,22.1,silicate
2022-05-01 23:30:00,jig_04,94.6,12.9,39.18,21.3,172.0,2.57,254.0,1.18,48.0,7.532,0.4,0.451,10.2,oxide
2022-05-02 02:00:00,jig_04,72.3,61.6,48.73,23.1,187.0,3.56,155.0,1.57,48.0,3.606,0.62,0.789,22.0,oxide
2022-05-02 04:30:00,jig_04,59.3,46.4,49.72,15.6,234.0,3.21,156.0,1.23,48.0,9.57,0.4,0.45,11.1,carbonate
2022-05-02 07:00:00,jig_02,87.2,27.4,46.13,24.1,215.0,3.03,283.0,2.49,48.0,7.955,0.45,0.507,19.6,oxide
2022-05-02 09:30:00,jig_04,50.6,53.5,45.19,15.9,155.0,3.3,270.0,2.08,48.0,8.699,0.4,0.45,16.6,oxide
2022-05-02 12:00:00,jig_03,51.5,39.5,39.75,18.2,243.0,3.69,289.0,1.42,48.0,7.434,0.4,0.466,9.1,carbonate
2022-05-02 14:30:00,jig_02,93.7,0.0,45.11,21.9,220.0,3.07,292.0,1.93,48.0,6.384,0.406,0.596,19.8,oxide
2022-05-02 17:00:00,jig_04,96.7,5.4,42.99,24.2,226.0,2.89,283.0,1.6,48.0,3.262,0.637,0.783,23.7,oxide
2022-05-02 19:30:00,jig_01,85.7,6.1,40.34,23.1,173.0,2.65,193.0,1.38,48.0,6.443,0.57,0.544,12.4,oxide
2022-05-02 22:00:00,jig_02,95.5,0.0,39.1,21.1,207.0,3.29,200.0,1.95,48.0,7.527,0.4,0.45,9.4,carbonate
2022-05-03 00:30:00,jig_03,87.2,27.9,37.24,20.8,172.0,2.45,283.0,2.19,48.0,4.907,0.487,0.624,18.7,carbonate
2022-05-03 03:00:00,jig_01,50.7,63.3,48.01,17.7,241.0,2.32,169.0,1.73,48.0,8.339,0.419,0.504,13.1,oxide
2022-05-03 05:30:00,jig_04,90.8,28.0,42.67,15.9,210.0,2.22,158.0,1.17,48.0,5.921,0.544,0.604,22.6,oxide
2022-05-03 08:00:00,jig_04,91.7,15.5,39.58,21.5,176.0,2.26,157.0,1.54,48.0,7.62,0.4,0.45,15.1,silicate
2022-05-03 10:30:00,jig_02,67.8,24.4,38.42,20.1,238.0,2.66,258.0,1.65,48.0,4.6,0.586,0.658,23.5,oxide
2022-05-03 13:00:00,jig_03,60.1,52.9,48.42,19.3,166.0,3.58,230.0,1.98,48.0,8.845,0.4,0.478,16.9,silicate
2022-05-03 15:30:00,jig_02,90.0,10.8,46.53,23.6,189.0,3.98,293.0,2.17,48.0,5.902,0.486,0.638,20.3,oxide
2022-05-03 18:00:00,jig_01,51.5,61.9,38.87,17.3,185.0,2.79,281.0,1.89,48.0,7.482,0.4,0.45,12.2,oxide
2022-05-03 20:30:00,jig_04,85.6,24.1,47.61,20.9,160.0,2.38,259.0,1.11,48.0,9.166,0.4,0.45,8.9,oxide
2022-05-03 23:00:00,jig_02,81.2,13.4,48.35,17.0,195.0,3.15,272.0,1.82,48.0,4.577,0.541,0.73,24.8,silicate
2022-05-04 01:30:00,jig_02,64.3,20.9,38.63,16.4,203.0,2.36,290.0,2.28,48.0,4.335,0.51,0.679,14.4,carbonate
2022-05-04 04:00:00,jig_03,51.7,63.0,39.87,21.0,248.0,2.67,238.0,2.43,48.0,5.732,0.561,0.589,8.6,oxide
2022-05-04 06:30:00,jig_02,62.5,31.8,41.04,19.4,192.0,2.26,178.0,1.49,48.0,7.899,0.4,0.45,10.1,oxide
2022-05-04 09:00:00,jig_01,72.6,15.2,41.2,21.4,186.0,2.61,285.0,2.12,48.0,5.782,0.51,0.599,15.1,oxide
2022-05-04 11:30:00,jig_01,55.2,65.2,41.87,18.2,166.0,3.59,270.0,1.59,48.0,7.605,0.404,0.481,22.6,oxide
2022-05-04 14:00:00,jig_01,84.2,17.4,44.61,24.1,238.0,2.45,202.0,1.18,48.0,2.3,0.698,0.853,23.8,silicate
2022-05-04 16:30:00,jig_01,79.4,27.8,46.92,20.9,222.0,3.65,201.0,1.01,48.0,5.709,0.529,0.652,20.5,carbonate
2022-05-04 19:00:00,jig_02,97.9,0.0,39.24,16.3,204.0,3.56,296.0,1.68,48.0,5.38,0.458,0.608,16.3,carbonate
2022-05-04 21:30:00,jig_01,91.7,0.0,39.97,20.9,205.0,2.84,153.0,1.51,48.0,7.258,0.4,0.481,8.9,oxide
2022-05-05 00:00:00,jig_03,54.3,54.1,48.66,20.4,249.0,2.48,159.0,1.88,48.0,9.368,0.407,0.45,8.7,oxide
2022-05-05 02:30:00,jig_02,59.3,53.5,40.18,24.9,159.0,3.44,208.0,1.72,48.0,7.735,0.4,0.45,13.4,oxide
2022-05-05 05:00:00,jig_02,72.9,23.8,41.18,18.4,162.0,2.25,230.0,2.4,48.0,7.473,0.4,0.482,16.4,silicate
2022-05-05 07:30:00,jig_04,74.8,12.5,45.99,17.8,236.0,2.15,287.0,1.32,48.0,7.129,0.469,0.557,12.8,oxide
2022-05-05 10:00:00,jig_01,63.3,26.8,48.41,23.1,182.0,2.82,274.0,2.0,48.0,2.528,0.642,0.851,22.3,oxide
2022-05-05 12:30:00,jig_01,63.3,22.5,36.3,23.3,203.0,2.19,276.0,2.02,47.91,4.086,0.507,0.678,20.6,oxide
2022-05-05 15:00:00,jig_03,78.3,29.5,36.87,21.6,164.0,2.0,260.0,1.04,48.0,4.561,0.56,0.647,22.8,carbonate
2022-05-05 17:30:00,jig_03,97.3,1.6,42.85,20.4,172.0,3.33,290.0,1.12,48.0,8.248,0.41,0.45,13.2,oxide
2022-05-05 20:00:00,jig_03,58.2,47.9,45.34,20.2,225.0,2.87,252.0,1.52,48.0,8.727,0.4,0.45,17.3,oxide
2022-05-05 22:30:00,jig_02,83.0,13.8,40.26,17.2,152.0,3.11,211.0,1.95,48.0,7.75,0.4,0.45,15.3,carbonate
2022-05-06 01:00:00,jig_03,80.1,4.3,44.1,15.6,159.0,2.22,225.0,1.54,48.0,8.49,0.4,0.45,10.3,oxide
2022-05-06 03:30:00,jig_02,50.7,36.4,46.93,15.1,246.0,3.34,298.0,2.46,48.0,9.034,0.4,0.45,9.7,carbonate
2022-05-06 06:00:00,jig_04,67.4,22.7,35.56,18.9,213.0,2.56,247.0,2.39,45.38,6.159,0.406,0.505,18.6,oxide
2022-05-06 08:30:00,jig_04,90.1,13.6,40.06,23.2,187.0,2.33,160.0,1.73,48.0,7.392,0.4,0.473,8.3,oxide
2022-05-06 11:00:00,jig_03,71.0,35.6,49.37,22.9,153.0,3.94,285.0,2.46,48.0,7.756,0.4,0.551,21.8,oxide
2022-05-06 13:30:00,jig_04,89.9,0.0,43.89,16.3,239.0,3.74,294.0,1.87,48.0,7.045,0.475,0.541,12.6,carbonate
2022-05-06 16:00:00,jig_04,56.4,54.5,49.4,18.4,225.0,2.35,282.0,1.23,48.0,6.552,0.5,0.621,21.5,oxide
2022-05-06 18:30:00,jig_01,93.1,6.8,38.33,21.9,228.0,2.44,223.0,1.93,48.0,5.161,0.499,0.615,16.8,silicate
2022-05-06 21:00:00,jig_01,69.0,15.5,35.2,20.9,168.0,2.13,258.0,2.02,44.81,6.254,0.416,0.492,15.1,oxide
2022-05-06 23:30:00,jig_02,89.3,20.4,49.23,21.0,216.0,3.98,154.0,1.87,48.0,6.214,0.523,0.639,19.3,oxide
2022-05-07 02:00:00,jig_04,98.4,10.6,35.19,15.6,167.0,3.4,171.0,1.14,44.43,6.775,0.418,0.45,10.1,oxide
2022-05-07 04:30:00,jig_02,83.1,19.2,49.69,22.5,229.0,3.07,159.0,1.74,48.0,9.517,0.4,0.453,8.9,silicate
2022-05-07 07:00:00,jig_03,73.4,16.5,45.09,23.4,250.0,2.91,192.0,2.32,48.0,8.608,0.4,0.455,10.1,oxide
2022-05-07 09:30:00,jig_02,98.6,2.9,40.95,20.0,241.0,3.68,194.0,1.92,48.0,4.839,0.469,0.662,10.3,oxide
2022-05-07 12:00:00,jig_03,50.3,35.3,36.7,21.1,152.0,2.14,194.0,1.95,46.33,7.064,0.4,0.45,15.1,oxide
2022-05-07 14:30:00,jig_03,96.2,0.0,36.14,23.9,158.0,3.63,208.0,1.94,46.7,5.465,0.516,0.568,16.6,carbonate
2022-05-07 17:00:00,jig_03,68.6,20.4,40.01,16.3,189.0,2.9,281.0,2.24,48.0,3.202,0.647,0.771,21.1,carbonate
