timestamp,flotation_cell_id,air_blower_id,agitator_id,reagent_pump_id,cell_health_score,blower_health_score,feed_grade_pct,collector_dosage_gt,frother_dosage_gt,actual_collector_consumed_gt,actual_frother_consumed_gt,ph_value,pulp_density_pct_solids,air_flow_m3_min,residence_time_min,flotation_recovery,concentrate_grade_pct,tailings_grade_pct,froth_stability_index,froth_grade_pct,ore_type
2022-12-10 18:00:00,flotation_cell_rougher_06,air_blower_02,agitator_01,reagent_dosing_pump_03,66.6,99.9,47.52,147.7,15.8,159.0,16.7,9.08,32.8,13.8,9.3,0.591,52.0,5.825,0.72,50.57,carbonate
2022-12-10 21:00:00,flotation_cell_rougher_06,air_blower_01,agitator_02,reagent_dosing_pump_05,77.4,66.2,45.65,98.1,29.8,99.9,30.2,9.77,31.2,11.8,9.7,0.526,52.0,6.485,0.66,50.24,silicate
2022-12-11 00:00:00,flotation_cell_rougher_01,air_blower_02,agitator_02,reagent_dosing_pump_06,66.9,70.0,44.44,138.8,18.2,147.7,19.1,8.99,25.3,10.7,13.9,0.474,52.0,7.019,0.82,51.08,oxide
2022-12-11 03:00:00,flotation_cell_rougher_03,air_blower_01,agitator_01,reagent_dosing_pump_06,85.2,50.5,46.72,167.2,15.9,173.2,16.3,9.6,32.2,8.3,15.6,0.537,52.0,6.49,0.76,50.77,oxide
2022-12-11 06:00:00,flotation_cell_rougher_04,air_blower_02,agitator_01,reagent_dosing_pump_02,68.1,60.6,47.88,135.4,26.5,142.9,27.6,8.87,29.1,14.9,10.8,0.485,52.0,7.394,0.86,51.25,silicate
2022-12-11 09:00:00,flotation_cell_rougher_05,air_blower_01,agitator_04,reagent_dosing_pump_05,73.3,88.8,47.03,175.0,19.0,189.7,20.2,9.39,30.8,11.5,10.5,0.484,52.0,7.277,0.75,50.7,oxide
2022-12-11 12:00:00,flotation_cell_rougher_05,air_blower_02,agitator_04,reagent_dosing_pump_05,85.9,85.3,47.77,118.1,19.3,120.7,19.6,9.65,26.5,10.0,15.3,0.752,52.0,3.555,0.8,50.97,silicate
2022-12-11 15:00:00,flotation_cell_rougher_01,air_blower_02,agitator_05,reagent_dosing_pump_04,70.8,70.0,42.75,89.8,26.4,95.3,27.6,10.3,27.8,14.4,9.6,0.45,50.88,7.054,0.73,49.51,oxide
2022-12-11 18:00:00,flotation_cell_rougher_06,air_blower_02,agitator_04,reagent_dosing_pump_03,84.5,95.9,43.51,145.0,29.5,153.5,30.8,10.13,34.5,14.9,12.1,0.492,52.0,6.625,0.86,51.26,oxide
2022-12-11 21:00:00,flotation_cell_rougher_04,air_blower_01,agitator_04,reagent_dosing_pump_05,68.5,77.2,42.13,192.3,29.5,201.3,30.5,9.46,26.2,13.5,13.1,0.77,52.0,2.913,0.79,50.9,silicate
2022-12-12 00:00:00,flotation_cell_rougher_04,air_blower_04,agitator_01,reagent_dosing_pump_02,70.0,81.4,45.52,152.6,25.1,160.9,26.1,9.33,32.2,11.9,15.4,0.618,52.0,5.213,0.88,51.35,carbonate
2022-12-12 03:00:00,flotation_cell_rougher_06,air_blower_03,agitator_03,reagent_dosing_pump_03,66.1,90.2,44.53,134.2,27.5,146.3,29.3,8.78,28.6,13.7,8.2,0.616,52.0,5.126,0.95,51.72,silicate
2022-12-12 06:00:00,flotation_cell_rougher_05,air_blower_03,agitator_05,reagent_dosing_pump_03,99.5,85.2,47.63,128.8,30.4,130.2,30.6,9.81,28.3,9.3,14.5,0.49,52.0,7.286,0.84,51.15,oxide
2022-12-12 09:00:00,flotation_cell_rougher_05,air_blower_01,agitator_05,reagent_dosing_pump_02,75.2,57.5,46.55,172.2,34.9,180.9,36.2,10.46,30.0,10.2,11.8,0.45,52.0,7.681,0.95,51.74,oxide
2022-12-12 12:00:00,flotation_cell_rougher_05,air_blower_01,agitator_02,reagent_dosing_pump_02,61.1,73.9,47.35,153.8,34.5,161.0,35.7,10.21,33.5,10.1,10.5,0.45,52.0,7.812,0.95,51.74,oxide
2022-12-12 15:00:00,flotation_cell_rougher_03,air_blower_03,agitator_04,reagent_dosing_pump_06,78.4,80.2,45.35,169.5,22.6,175.9,23.2,9.12,29.2,8.6,11.1,0.547,52.0,6.161,0.76,50.77,oxide
2022-12-12 18:00:00,flotation_cell_rougher_01,air_blower_04,agitator_04,reagent_dosing_pump_02,73.5,52.5,47.04,92.3,30.0,95.0,30.7,9.94,27.3,12.2,14.0,0.45,52.0,7.761,0.76,50.76,oxide
2022-12-12 21:00:00,flotation_cell_rougher_03,air_blower_04,agitator_01,reagent_dosing_pump_05,88.9,62.3,45.13,181.6,31.5,188.6,32.4,8.97,31.9,14.0,10.7,0.691,52.0,4.184,0.95,51.74,carbonate
2022-12-13 00:00:00,flotation_cell_rougher_05,air_blower_03,agitator_04,reagent_dosing_pump_06,96.8,89.2,42.63,193.7,31.7,195.1,31.8,9.49,28.0,11.0,13.4,0.595,51.96,5.186,0.84,51.12,oxide
2022-12-13 03:00:00,flotation_cell_rougher_04,air_blower_02,agitator_02,reagent_dosing_pump_03,55.5,97.8,42.97,126.4,29.9,133.2,31.1,9.48,27.9,10.3,9.0,0.619,52.0,4.907,0.95,51.74,carbonate
2022-12-13 06:00:00,flotation_cell_rougher_01,air_blower_02,agitator_01,reagent_dosing_pump_06,99.1,99.0,47.16,145.2,29.4,145.2,29.4,8.59,33.5,9.2,9.3,0.58,52.0,5.948,0.86,51.27,carbonate
2022-12-13 09:00:00,flotation_cell_rougher_01,air_blower_01,agitator_05,reagent_dosing_pump_03,58.2,85.9,47.18,86.6,17.6,92.6,18.5,9.54,30.1,11.3,8.9,0.45,52.0,7.785,0.69,50.38,oxide
2022-12-13 12:00:00,flotation_cell_rougher_06,air_blower_03,agitator_04,reagent_dosing_pump_01,63.7,85.1,47.99,195.7,33.4,204.6,34.6,8.67,32.1,13.2,13.8,0.568,52.0,6.227,0.95,51.74,oxide
2022-12-13 15:00:00,flotation_cell_rougher_05,air_blower_03,agitator_04,reagent_dosing_pump_01,88.8,85.3,47.62,162.1,30.1,163.8,30.3,8.82,27.5,9.0,14.9,0.689,52.0,4.439,0.92,51.58,carbonate
2022-12-13 18:00:00,flotation_cell_rougher_05,air_blower_01,agitator_02,reagent_dosing_pump_01,57.8,64.8,44.04,84.7,33.4,92.8,35.8,10.0,29.1,12.8,10.5,0.45,52.0,7.266,0.83,51.09,oxide
2022-12-13 21:00:00,flotation_cell_rougher_05,air_blower_04,agitator_02,reagent_dosing_pump_06,90.9,70.6,46.27,119.1,27.9,119.1,27.9,8.88,25.9,10.1,12.7,0.532,52.0,6.492,0.78,50.85,carbonate
2022-12-14 00:00:00,flotation_cell_rougher_05,air_blower_04,agitator_01,reagent_dosing_pump_05,83.7,59.0,47.32,129.9,32.1,136.1,33.2,8.76,31.6,9.5,15.2,0.45,52.0,7.809,0.9,51.49,oxide
2022-12-14 03:00:00,flotation_cell_rougher_05,air_blower_03,agitator_05,reagent_dosing_pump_06,90.3,73.5,44.6,129.5,27.4,130.6,27.6,10.39,31.7,10.8,11.4,0.498,52.0,6.712,0.82,51.07,carbonate
2022-12-14 06:00:00,flotation_cell_rougher_05,air_blower_02,agitator_02,reagent_dosing_pump_05,78.2,52.0,46.71,101.9,22.3,107.0,23.1,9.86,28.4,12.2,12.1,0.45,52.0,7.707,0.58,49.83,oxide
2022-12-14 09:00:00,flotation_cell_rougher_01,air_blower_03,agitator_02,reagent_dosing_pump_02,99.2,91.4,43.89,183.6,21.1,183.6,21.1,8.73,29.7,10.6,15.2,0.45,52.0,7.242,0.76,50.77,oxide
2022-12-14 12:00:00,flotation_cell_rougher_03,air_blower_03,agitator_05,reagent_dosing_pump_05,79.6,97.4,45.18,80.8,28.8,85.6,30.1,8.84,26.7,11.9,10.4,0.45,52.0,7.454,0.62,50.02,oxide
2022-12-14 15:00:00,flotation_cell_rougher_04,air_blower_02,agitator_03,reagent_dosing_pump_03,69.8,56.9,44.08,80.1,33.5,87.0,35.7,10.12,27.8,13.8,13.6,0.46,52.0,7.144,0.95,51.74,carbonate
2022-12-14 18:00:00,flotation_cell_rougher_05,air_blower_03,agitator_01,reagent_dosing_pump_03,98.3,74.2,42.24,174.1,29.4,174.1,29.4,8.82,32.8,12.5,12.9,0.533,50.97,5.921,0.88,50.34,oxide
2022-12-14 21:00:00,flotation_cell_rougher_04,air_blower_04,agitator_03,reagent_dosing_pump_06,53.7,72.0,46.51,86.9,23.5,94.0,24.9,9.89,30.9,9.6,9.3,0.45,52.0,7.675,0.69,50.4,carbonate
2022-12-15 00:00:00,flotation_cell_rougher_06,air_blower_04,agitator_05,reagent_dosing_pump_04,75.7,87.3,46.43,192.8,29.8,202.4,30.9,8.58,26.1,10.7,14.0,0.465,52.0,7.451,0.95,51.74,oxide
2022-12-15 03:00:00,flotation_cell_rougher_01,air_blower_02,agitator_04,reagent_dosing_pump_04,81.6,75.7,47.18,197.0,25.2,203.3,25.8,9.76,25.3,10.7,10.9,0.676,52.0,4.579,0.77,50.81,oxide
2022-12-15 06:00:00,flotation_cell_rougher_04,air_blower_04,agitator_01,reagent_dosing_pump_05,67.3,72.3,42.02,99.0,24.7,104.5,25.7,8.74,32.6,12.9,8.6,0.45,50.0,6.933,0.66,48.31,oxide
2022-12-15 09:00:00,flotation_cell_rougher_01,air_blower_02,agitator_05,reagent_dosing_pump_06,54.6,57.0,43.15,195.2,26.7,222.1,29.5,9.25,31.7,9.5,10.0,0.51,51.87,6.341,0.72,50.44,oxide
2022-12-15 12:00:00,flotation_cell_rougher_02,air_blower_02,agitator_05,reagent_dosing_pump_06,70.5,64.3,43.73,176.1,33.0,190.0,35.0,9.81,30.6,8.6,13.2,0.512,52.0,6.408,0.95,51.74,oxide
2022-12-15 15:00:00,flotation_cell_rougher_03,air_blower_03,agitator_01,reagent_dosing_pump_04,90.5,79.4,44.17,154.4,27.9,158.5,28.5,10.0,28.7,9.2,13.1,0.538,52.0,6.117,0.86,51.28,oxide
2022-12-15 18:00:00,flotation_cell_rougher_02,air_blower_02,agitator_03,reagent_dosing_pump_05,78.6,52.0,42.88,81.2,33.2,85.1,34.4,9.26,31.0,13.6,10.5,0.457,51.09,6.981,0.88,50.5,carbonate
2022-12-15 21:00:00,flotation_cell_rougher_01,air_blower_04,agitator_04,reagent_dosing_pump_02,87.9,66.7,43.94,177.4,20.9,177.4,20.9,9.6,33.8,10.0,13.2,0.663,52.0,4.446,0.71,50.48,carbonate
2022-12-16 00:00:00,flotation_cell_rougher_06,air_blower_04,agitator_03,reagent_dosing_pump_02,85.9,57.2,43.46,128.4,18.9,131.1,19.2,10.13,25.9,9.7,14.8,0.45,51.72,7.171,0.71,50.2,oxide
2022-12-16 03:00:00,flotation_cell_rougher_02,air_blower_01,agitator_02,reagent_dosing_pump_04,64.3,53.8,43.84,175.6,22.3,186.3,23.3,8.68,30.8,8.8,9.4,0.45,52.0,7.234,0.62,50.04,oxide
2022-12-16 06:00:00,flotation_cell_rougher_01,air_blower_04,agitator_03,reagent_dosing_pump_05,62.7,71.3,43.97,195.9,29.4,214.8,31.6,9.58,33.3,13.0,12.1,0.672,52.0,4.329,0.83,51.13,carbonate
2022-12-16 09:00:00,flotation_cell_rougher_02,air_blower_03,agitator_02,reagent_dosing_pump_04,89.5,65.3,46.44,108.7,27.1,108.8,27.1,8.71,34.6,8.2,11.5,0.45,52.0,7.663,0.83,51.09,oxide
2022-12-16 12:00:00,flotation_cell_rougher_01,air_blower_02,agitator_01,reagent_dosing_pump_03,58.5,78.6,46.01,163.4,33.7,178.4,36.0,9.8,32.6,8.2,8.2,0.484,52.0,7.122,0.95,51.72,oxide
2022-12-16 15:00:00,flotation_cell_rougher_03,air_blower_04,agitator_02,reagent_dosing_pump_05,78.3,60.2,45.92,150.9,16.7,155.1,17.1,9.79,34.3,9.7,13.6,0.524,52.0,6.558,0.73,50.61,oxide
2022-12-16 18:00:00,flotation_cell_rougher_06,air_blower_01,agitator_05,reagent_dosing_pump_01,97.8,52.8,46.94,185.8,30.7,187.7,30.9,8.55,29.8,14.6,8.3,0.45,52.0,7.746,0.95,51.73,oxide
2022-12-16 21:00:00,flotation_cell_rougher_03,air_blower_01,agitator_02,reagent_dosing_pump_03,76.3,51.8,45.39,142.7,16.8,147.7,17.3,9.45,30.9,12.4,14.8,0.47,52.0,7.211,0.78,50.83,oxide
2022-12-17 00:00:00,flotation_cell_rougher_03,air_blower_02,agitator_05,reagent_dosing_pump_05,90.3,71.6,47.69,136.5,32.8,139.7,33.3,9.04,28.7,9.6,11.4,0.523,52.0,6.826,0.95,51.74,oxide
2022-12-17 03:00:00,flotation_cell_rougher_01,air_blower_04,agitator_05,reagent_dosing_pump_04,62.8,50.4,46.32,108.3,25.4,116.7,26.9,10.44,31.8,13.0,10.9,0.45,52.0,7.642,0.8,50.98,oxide
2022-12-17 06:00:00,flotation_cell_rougher_04,air_blower_04,agitator_03,reagent_dosing_pump_06,52.9,52.8,45.91,149.1,16.7,164.5,18.0,9.54,33.8,10.5,10.6,0.511,52.0,6.741,0.84,51.17,carbonate
2022-12-17 09:00:00,flotation_cell_rougher_02,air_blower_01,agitator_04,reagent_dosing_pump_04,67.4,67.2,43.34,187.4,31.3,203.6,33.3,9.14,30.4,11.3,10.9,0.64,52.0,4.684,0.93,51.65,carbonate
2022-12-17 12:00:00,flotation_cell_rougher_02,air_blower_04,agitator_03,reagent_dosing_pump_04,78.7,97.0,45.41,173.2,25.3,182.9,26.4,10.28,28.4,10.6,15.8,0.708,52.0,3.981,0.88,51.39,carbonate
2022-12-17 15:00:00,flotation_cell_rougher_02,air_blower_04,agitator_03,reagent_dosing_pump_05,82.0,85.8,43.54,140.2,29.2,147.8,30.4,9.96,27.9,11.2,15.8,0.536,52.0,6.065,0.82,51.07,oxide
2022-12-17 18:00:00,flotation_cell_rougher_06,air_blower_02,agitator_05,reagent_dosing_pump_04,76.8,87.0,43.12,139.4,27.0,150.0,28.6,9.44,29.3,8.1,10.0,0.538,52.0,5.982,0.82,51.08,oxide
2022-12-17 21:00:00,flotation_cell_rougher_02,air_blower_04,agitator_04,reagent_dosing_pump_05,71.6,58.5,43.16,83.2,16.8,87.7,17.5,8.88,28.0,10.6,12.7,0.45,51.36,7.122,0.62,49.39,carbonate
2022-12-18 00:00:00,flotation_cell_rougher_03,air_blower_04,agitator_05,reagent_dosing_pump_05,99.3,78.5,45.82,172.0,24.6,172.2,24.6,8.57,32.8,8.1,12.2,0.45,52.0,7.561,0.92,51.61,oxide
2022-12-18 03:00:00,flotation_cell_rougher_04,air_blower_01,agitator_04,reagent_dosing_pump_04,84.4,61.5,42.68,182.4,28.5,183.9,28.7,8.58,31.9,10.2,10.4,0.592,52.0,5.219,0.81,51.01,carbonate
2022-12-18 06:00:00,flotation_cell_rougher_02,air_blower_03,agitator_02,reagent_dosing_pump_02,97.7,75.9,47.08,132.4,17.9,132.4,17.9,9.07,34.5,9.7,14.9,0.561,52.0,6.198,0.77,50.78,carbonate
2022-12-18 09:00:00,flotation_cell_rougher_04,air_blower_04,agitator_05,reagent_dosing_pump_02,58.8,90.7,44.19,192.8,15.4,200.8,15.9,9.65,26.4,13.6,12.0,0.604,52.0,5.252,0.55,49.68,oxide
2022-12-18 12:00:00,flotation_cell_rougher_01,air_blower_02,agitator_03,reagent_dosing_pump_03,100.0,71.6,43.48,149.0,23.8,151.9,24.1,9.5,31.8,13.5,9.8,0.576,52.0,5.537,0.85,51.24,oxide
2022-12-18 15:00:00,flotation_cell_rougher_01,air_blower_01,agitator_05,reagent_dosing_pump_05,85.2,61.4,47.71,107.6,17.2,110.0,17.5,8.96,31.4,13.5,14.8,0.45,52.0,7.872,0.78,50.88,oxide
2022-12-18 18:00:00,flotation_cell_rougher_06,air_blower_01,agitator_01,reagent_dosing_pump_04,98.6,65.4,46.24,125.7,30.4,129.7,31.1,8.72,32.8,9.9,8.5,0.479,52.0,7.23,0.79,50.92,carbonate
2022-12-18 21:00:00,flotation_cell_rougher_02,air_blower_02,agitator_01,reagent_dosing_pump_06,80.3,74.5,42.16,170.1,28.1,177.5,29.1,9.33,26.7,12.8,12.7,0.568,51.17,5.465,0.95,50.91,oxide
2022-12-19 00:00:00,flotation_cell_rougher_05,air_blower_03,agitator_01,reagent_dosing_pump_04,57.7,90.5,47.51,109.1,20.6,116.6,21.6,9.92,33.9,8.7,10.1,0.45,52.0,7.839,0.76,50.76,oxide
2022-12-19 03:00:00,flotation_cell_rougher_06,air_blower_04,agitator_03,reagent_dosing_pump_04,67.4,81.7,44.5,148.7,28.7,153.7,29.4,8.99,33.0,10.0,10.8,0.45,52.0,7.343,0.76,50.75,oxide
2022-12-19 06:00:00,flotation_cell_rougher_03,air_blower_04,agitator_03,reagent_dosing_pump_02,52.6,97.8,47.54,103.9,34.7,109.3,36.0,9.03,34.5,14.1,9.5,0.53,52.0,6.706,0.92,51.56,carbonate
2022-12-19 09:00:00,flotation_cell_rougher_06,air_blower_02,agitator_01,reagent_dosing_pump_01,57.6,98.8,46.66,148.7,21.1,157.5,22.0,10.24,25.8,12.6,12.7,0.571,52.0,6.008,0.75,50.73,silicate
2022-12-19 12:00:00,flotation_cell_rougher_02,air_blower_01,agitator_03,reagent_dosing_pump_06,99.9,65.7,44.22,106.0,17.5,107.1,17.6,10.49,25.6,10.6,10.8,0.45,52.0,7.297,0.86,51.28,oxide
2022-12-19 15:00:00,flotation_cell_rougher_03,air_blower_02,agitator_03,reagent_dosing_pump_05,95.8,83.0,47.11,129.1,27.7,131.8,28.1,9.13,25.4,13.2,9.9,0.627,52.0,5.273,0.94,51.7,carbonate
2022-12-19 18:00:00,flotation_cell_rougher_02,air_blower_03,agitator_03,reagent_dosing_pump_03,95.1,85.4,46.93,126.6,30.4,128.2,30.7,9.99,34.3,8.7,8.3,0.45,52.0,7.744,0.95,51.74,oxide
2022-12-19 21:00:00,flotation_cell_rougher_03,air_blower_01,agitator_01,reagent_dosing_pump_03,50.1,78.0,46.11,100.0,21.3,110.4,22.9,8.63,31.9,10.3,15.5,0.45,52.0,7.608,0.85,51.2,oxide
2022-12-20 00:00:00,flotation_cell_rougher_05,air_blower_03,agitator_02,reagent_dosing_pump_03,72.5,90.2,46.73,130.4,19.0,134.1,19.4,9.71,25.6,12.1,15.3,0.583,52.0,5.842,0.65,50.18,carbonate
2022-12-20 03:00:00,flotation_cell_rougher_05,air_blower_03,agitator_02,reagent_dosing_pump_05,89.1,63.8,46.39,86.6,28.2,86.8,28.2,9.0,32.5,13.2,15.8,0.513,52.0,6.781,0.85,51.22,carbonate
2022-12-20 06:00:00,flotation_cell_rougher_06,air_blower_01,agitator_04,reagent_dosing_pump_05,61.3,88.1,42.23,198.5,33.0,210.8,34.5,9.78,34.3,9.4,14.4,0.488,50.57,6.491,0.83,49.7,oxide
2022-12-20 09:00:00,flotation_cell_rougher_01,air_blower_03,agitator_05,reagent_dosing_pump_03,71.0,62.6,45.17,110.7,33.1,118.0,34.7,9.82,27.3,10.2,13.8,0.45,52.0,7.454,0.94,51.67,oxide
2022-12-20 12:00:00,flotation_cell_rougher_06,air_blower_01,agitator_02,reagent_dosing_pump_03,60.2,77.1,47.04,166.3,25.8,175.4,26.9,9.95,34.4,11.5,15.9,0.564,52.0,6.158,0.83,51.09,oxide
2022-12-20 15:00:00,flotation_cell_rougher_02,air_blower_03,agitator_04,reagent_dosing_pump_04,84.6,55.7,44.49,165.5,20.4,172.5,21.0,8.69,25.2,10.9,12.1,0.454,52.0,7.283,0.73,50.62,oxide
2022-12-20 18:00:00,flotation_cell_rougher_05,air_blower_03,agitator_02,reagent_dosing_pump_06,85.2,84.3,47.38,162.9,25.9,163.7,26.0,9.68,26.8,14.8,12.5,0.602,52.0,5.663,0.74,50.67,oxide
2022-12-20 21:00:00,flotation_cell_rougher_05,air_blower_01,agitator_01,reagent_dosing_pump_01,64.1,92.8,44.46,188.6,17.8,206.2,19.1,9.93,31.9,8.5,11.8,0.542,52.0,6.108,0.46,49.18,oxide
2022-12-21 00:00:00,flotation_cell_rougher_06,air_blower_03,agitator_04,reagent_dosing_pump_02,73.9,87.1,44.82,92.3,19.1,95.3,19.6,10.04,30.6,14.9,11.7,0.557,52.0,5.957,0.76,50.74,carbonate
2022-12-21 03:00:00,flotation_cell_rougher_02,air_blower_03,agitator_01,reagent_dosing_pump_05,72.6,97.7,42.09,85.8,21.7,88.9,22.3,9.4,33.4,8.3,11.4,0.54,50.85,5.809,0.85,50.08,carbonate
2022-12-21 06:00:00,flotation_cell_rougher_06,air_blower_04,agitator_01,reagent_dosing_pump_01,88.9,99.4,47.93,85.1,30.6,88.2,31.4,9.28,32.9,13.9,10.9,0.519,52.0,6.915,0.95,51.74,carbonate
2022-12-21 09:00:00,flotation_cell_rougher_06,air_blower_03,agitator_04,reagent_dosing_pump_03,83.8,73.0,45.13,138.2,33.6,142.7,34.4,9.79,32.3,8.4,9.6,0.507,52.0,6.679,0.88,51.36,oxide
2022-12-21 12:00:00,flotation_cell_rougher_06,air_blower_02,agitator_04,reagent_dosing_pump_06,53.4,57.7,47.17,189.7,26.9,207.7,28.8,9.43,25.1,13.5,13.4,0.45,52.0,7.782,0.78,50.87,oxide
2022-12-21 15:00:00,flotation_cell_rougher_02,air_blower_03,agitator_02,reagent_dosing_pump_03,57.6,85.6,46.88,147.6,29.4,162.0,31.6,10.38,32.3,13.9,11.4,0.45,52.0,7.736,0.65,50.17,oxide
2022-12-21 18:00:00,flotation_cell_rougher_01,air_blower_02,agitator_02,reagent_dosing_pump_03,92.0,71.0,46.94,123.6,21.1,125.6,21.3,8.55,26.0,13.7,9.0,0.45,52.0,7.746,0.67,50.27,oxide
2022-12-21 21:00:00,flotation_cell_rougher_05,air_blower_01,agitator_05,reagent_dosing_pump_03,98.3,69.2,47.74,136.1,17.0,139.6,17.3,9.19,25.2,8.8,9.3,0.45,52.0,7.877,0.74,50.66,oxide
2022-12-22 00:00:00,flotation_cell_rougher_03,air_blower_01,agitator_02,reagent_dosing_pump_04,81.8,59.1,46.76,109.4,23.5,112.1,24.0,8.83,25.9,13.2,14.1,0.45,52.0,7.715,0.83,51.1,carbonate
2022-12-22 03:00:00,flotation_cell_rougher_02,air_blower_04,agitator_04,reagent_dosing_pump_05,68.2,52.0,43.5,167.6,27.7,178.2,29.0,8.95,25.4,8.9,15.8,0.606,52.0,5.138,0.74,50.66,carbonate
2022-12-22 06:00:00,flotation_cell_rougher_02,air_blower_01,agitator_02,reagent_dosing_pump_03,61.1,88.2,42.52,173.2,25.1,189.3,26.9,9.67,25.3,10.2,15.6,0.571,51.63,5.473,0.83,50.76,oxide
2022-12-22 09:00:00,flotation_cell_rougher_02,air_blower_02,agitator_04,reagent_dosing_pump_03,87.2,74.1,42.96,109.9,15.2,115.7,15.8,9.92,25.5,12.0,13.1,0.523,51.74,6.15,0.59,49.62,carbonate
2022-12-22 12:00:00,flotation_cell_rougher_06,air_blower_01,agitator_05,reagent_dosing_pump_05,81.9,69.9,47.13,174.0,30.1,176.9,30.5,9.63,34.2,11.1,8.1,0.84,52.0,2.259,0.77,50.82,silicate
2022-12-22 15:00:00,flotation_cell_rougher_06,air_blower_01,agitator_04,reagent_dosing_pump_02,95.4,68.3,46.43,108.5,17.4,108.7,17.4,8.97,32.6,13.8,15.8,0.453,52.0,7.613,0.84,51.17,carbonate
2022-12-22 18:00:00,flotation_cell_rougher_02,air_blower_03,agitator_05,reagent_dosing_pump_04,95.2,75.2,44.16,125.8,31.0,127.0,31.2,10.14,26.2,11.3,13.3,0.464,52.0,7.097,0.95,51.74,oxide
2022-12-22 21:00:00,flotation_cell_rougher_05,air_blower_02,agitator_05,reagent_dosing_pump_04,65.4,87.1,46.98,86.1,28.8,92.1,30.3,10.47,27.7,10.8,8.7,0.45,52.0,7.751,0.92,51.58,carbonate
2022-12-23 00:00:00,flotation_cell_rougher_03,air_blower_02,agitator_05,reagent_dosing_pump_01,90.1,71.7,44.09,96.0,23.8,98.4,24.3,10.47,31.6,9.6,12.7,0.45,52.0,7.274,0.8,50.95,carbonate
2022-12-23 03:00:00,flotation_cell_rougher_01,air_blower_02,agitator_01,reagent_dosing_pump_04,62.7,54.8,42.02,116.4,15.7,127.4,16.8,9.59,33.2,13.5,13.3,0.45,50.01,6.934,0.52,47.59,oxide
2022-12-23 06:00:00,flotation_cell_rougher_04,air_blower_01,agitator_03,reagent_dosing_pump_01,89.1,62.9,43.97,140.3,26.1,144.4,26.6,9.92,33.0,15.0,15.6,0.479,52.0,6.875,0.91,51.53,carbonate
2022-12-23 09:00:00,flotation_cell_rougher_05,air_blower_02,agitator_04,reagent_dosing_pump_02,58.4,56.7,46.87,183.4,29.3,197.2,31.0,9.14,31.2,13.4,9.2,0.505,52.0,6.962,0.83,51.13,carbonate
2022-12-23 12:00:00,flotation_cell_rougher_05,air_blower_01,agitator_02,reagent_dosing_pump_05,67.4,59.5,47.14,178.0,33.7,192.2,35.7,10.17,33.3,14.9,15.8,0.591,52.0,5.78,0.95,51.74,carbonate
2022-12-23 15:00:00,flotation_cell_rougher_04,air_blower_01,agitator_03,reagent_dosing_pump_03,54.3,93.7,43.86,168.9,26.9,192.3,29.7,8.84,25.5,8.4,16.0,0.587,52.0,5.43,0.94,51.69,carbonate
2022-12-23 18:00:00,flotation_cell_rougher_04,air_blower_04,agitator_03,reagent_dosing_pump_06,64.8,58.6,47.43,117.7,30.4,125.0,31.9,9.23,28.7,12.6,9.5,0.627,52.0,5.309,0.78,50.87,silicate
2022-12-23 21:00:00,flotation_cell_rougher_02,air_blower_04,agitator_01,reagent_dosing_pump_01,65.9,86.3,42.58,170.0,27.4,179.5,28.6,9.36,28.9,12.7,11.1,0.647,52.0,4.505,0.91,51.52,carbonate
2022-12-24 00:00:00,flotation_cell_rougher_03,air_blower_01,agitator_04,reagent_dosing_pump_06,83.4,65.1,43.55,159.5,20.4,161.4,20.6,9.1,34.7,9.7,15.4,0.611,52.0,5.085,0.76,50.74,carbonate
2022-12-24 03:00:00,flotation_cell_rougher_05,air_blower_01,agitator_04,reagent_dosing_pump_06,85.8,95.1,45.3,128.8,19.0,135.9,19.8,9.69,33.3,13.7,14.1,0.535,52.0,6.321,0.63,50.06,oxide
2022-12-24 06:00:00,flotation_cell_rougher_05,air_blower_03,agitator_02,reagent_dosing_pump_04,79.4,81.1,44.2,172.7,25.0,176.1,25.4,9.93,28.6,10.2,13.2,0.626,52.0,4.965,0.95,51.74,carbonate
2022-12-24 09:00:00,flotation_cell_rougher_01,air_blower_04,agitator_01,reagent_dosing_pump_06,88.5,83.7,47.83,158.2,28.6,160.2,28.8,9.43,27.6,9.8,12.1,0.693,52.0,4.411,0.8,50.98,carbonate
2022-12-24 12:00:00,flotation_cell_rougher_04,air_blower_02,agitator_03,reagent_dosing_pump_03,72.6,76.3,45.36,130.8,21.5,139.6,22.6,9.84,30.7,10.5,8.4,0.45,52.0,7.484,0.76,50.73,oxide
2022-12-24 15:00:00,flotation_cell_rougher_04,air_blower_04,agitator_04,reagent_dosing_pump_02,81.4,96.4,45.77,124.0,15.6,126.0,15.7,8.53,27.7,8.4,14.5,0.45,52.0,7.552,0.6,49.92,oxide
2022-12-24 18:00:00,flotation_cell_rougher_05,air_blower_04,agitator_01,reagent_dosing_pump_05,68.0,57.9,47.01,173.0,27.0,186.1,28.5,9.48,34.7,11.0,8.8,0.524,52.0,6.714,0.86,51.28,oxide
2022-12-24 21:00:00,flotation_cell_rougher_04,air_blower_04,agitator_05,reagent_dosing_pump_01,76.1,64.3,47.31,83.9,18.4,87.9,19.0,9.61,31.9,9.5,13.2,0.458,52.0,7.693,0.77,50.82,oxide
